#Destpos	P7	P5	P7_pos	P5_pos
A01	1137	1207	A12	N03
B01	1138	1208	C12	P03
C01	1139	1201	E12	B03
D01	1140	1202	G12	D03
E01	1141	1203	I12	F03
F01	1142	1204	K12	H03
G01	1143	1205	M12	J03
H01	1144	1206	O12	L03
A02	1185	1255	A24	N15
B02	1186	1256	C24	P15
C02	1187	1249	E24	B15
D02	1188	1250	G24	D15
E02	1189	1251	I24	F15
F02	1190	1252	K24	H15
G02	1191	1253	M24	J15
H02	1192	1254	O24	L15
A03	1017	1087	A05	M21
B03	1018	1088	C05	O21
C03	1019	1081	E05	A21
D03	1020	1082	G05	C21
E03	1021	1083	I05	E21
F03	1022	1084	K05	G21
G03	1023	1085	M05	I21
H03	1024	1086	O05	K21
A04	1297	1367	B04	N20
B04	1298	1368	D04	P20
C04	1299	1361	F04	B20
D04	1300	1362	H04	D20
E04	1301	1363	J04	F20
F04	1302	1364	L04	H20
G04	1303	1365	N04	J20
H04	1304	1366	P04	L20
A05	1257	1327	B17	N10
B05	1258	1328	D17	P10
C05	1259	1321	F17	B10
D05	1260	1322	H17	D10
E05	1261	1323	J17	F10
F05	1262	1324	L17	H10
G05	1263	1325	N17	J10
H05	1264	1326	P17	L10
A06	1281	1351	B23	N16
B06	1282	1352	D23	P16
C06	1283	1345	F23	B16
D06	1284	1346	H23	D16
E06	1285	1347	J23	F16
F06	1286	1348	L23	H16
G06	1287	1349	N23	J16
H06	1288	1350	P23	L16
A07	1241	1311	B13	N06
B07	1242	1312	D13	P06
C07	1243	1305	F13	B06
D07	1244	1306	H13	D06
E07	1245	1307	J13	F06
F07	1246	1308	L13	H06
G07	1247	1309	N13	J06
H07	1248	1310	P13	L06
A08	1321	1007	B10	M01
B08	1322	1008	D10	O01
C08	1323	1001	F10	A01
D08	1324	1002	H10	C01
E08	1325	1003	J10	E01
F08	1326	1004	L10	G01
G08	1327	1005	N10	I01
H08	1328	1006	P10	K01
A09	1169	1239	A20	N11
B09	1170	1240	C20	P11
C09	1171	1233	E20	B11
D09	1172	1234	G20	D11
E09	1173	1235	I20	F11
F09	1174	1236	K20	H11
G09	1175	1237	M20	J11
H09	1176	1238	O20	L11
A10	1345	1031	B16	M07
B10	1346	1032	D16	O07
C10	1347	1025	F16	A07
D10	1348	1026	H16	C07
E10	1349	1027	J16	E07
F10	1350	1028	L16	G07
G10	1351	1029	N16	I07
H10	1352	1030	P16	K07
A11	1217	1287	B07	N23
B11	1218	1288	D07	P23
C11	1219	1281	F07	B23
D11	1220	1282	H07	D23
E11	1221	1283	J07	F23
F11	1222	1284	L07	H23
G11	1223	1285	N07	J23
H11	1224	1286	P07	L23
A12	1145	1215	A14	N05
B12	1146	1216	C14	P05
C12	1147	1209	E14	B05
D12	1148	1210	G14	D05
E12	1149	1211	I14	F05
F12	1150	1212	K14	H05
G12	1151	1213	M14	J05
H12	1152	1214	O14	L05
