#Destpos	P7	P5	P7_pos	P5_pos
A01	1257	1307	B17	F06
B01	1258	1308	D17	H06
C01	1259	1309	F17	J06
D01	1260	1310	H17	L06
E01	1261	1311	J17	N06
F01	1262	1312	L17	P06
G01	1263	1305	N17	B06
H01	1264	1306	P17	D06
A02	1001	1051	A01	E13
B02	1002	1052	C01	G13
C02	1003	1053	E01	I13
D02	1004	1054	G01	K13
E02	1005	1055	I01	M13
F02	1006	1056	K01	O13
G02	1007	1049	M01	A13
H02	1008	1050	O01	C13
A03	1209	1259	B05	F17
B03	1210	1260	D05	H17
C03	1211	1261	F05	J17
D03	1212	1262	H05	L17
E03	1213	1263	J05	N17
F03	1214	1264	L05	P17
G03	1215	1257	N05	B17
H03	1216	1258	P05	D17
A04	1297	1347	B04	F16
B04	1298	1348	D04	H16
C04	1299	1349	F04	J16
D04	1300	1350	H04	L16
E04	1301	1351	J04	N16
F04	1302	1352	L04	P16
G04	1303	1345	N04	B16
H04	1304	1346	P04	D16
A05	1089	1139	A23	E12
B05	1090	1140	C23	G12
C05	1091	1141	E23	I12
D05	1092	1142	G23	K12
E05	1093	1143	I23	M12
F05	1094	1144	K23	O12
G05	1095	1137	M23	A12
H05	1096	1138	O23	C12
A06	1337	1003	B14	E01
B06	1338	1004	D14	G01
C06	1339	1005	F14	I01
D06	1340	1006	H14	K01
E06	1341	1007	J14	M01
F06	1342	1008	L14	O01
G06	1343	1001	N14	A01
H06	1344	1002	P14	C01
A07	1361	1027	B20	E07
B07	1362	1028	D20	G07
C07	1363	1029	F20	I07
D07	1364	1030	H20	K07
E07	1365	1031	J20	M07
F07	1366	1032	L20	O07
G07	1367	1025	N20	A07
H07	1368	1026	P20	C07
A08	1321	1371	B10	F22
B08	1322	1372	D10	H22
C08	1323	1373	F10	J22
D08	1324	1374	H10	L22
E08	1325	1375	J10	N22
F08	1326	1376	L10	P22
G08	1327	1369	N10	B22
H08	1328	1370	P10	D22
A09	1249	1299	B15	F04
B09	1250	1300	D15	H04
C09	1251	1301	F15	J04
D09	1252	1302	H15	L04
E09	1253	1303	J15	N04
F09	1254	1304	L15	P04
G09	1255	1297	N15	B04
H09	1256	1298	P15	D04
A10	1265	1315	B19	F08
B10	1266	1316	D19	H08
C10	1267	1317	F19	J08
D10	1268	1318	H19	L08
E10	1269	1319	J19	N08
F10	1270	1320	L19	P08
G10	1271	1313	N19	B08
H10	1272	1314	P19	D08
A11	1105	1155	A04	E16
B11	1106	1156	C04	G16
C11	1107	1157	E04	I16
D11	1108	1158	G04	K16
E11	1109	1159	I04	M16
F11	1110	1160	K04	O16
G11	1111	1153	M04	A16
H11	1112	1154	O04	C16
A12	1281	1331	B23	F12
B12	1282	1332	D23	H12
C12	1283	1333	F23	J12
D12	1284	1334	H23	L12
E12	1285	1335	J23	N12
F12	1286	1336	L23	P12
G12	1287	1329	N23	B12
H12	1288	1330	P23	D12
