#Destpos	P7	P5	P7_pos	P5_pos
A01	1081	1109	A21	I04
B01	1082	1110	C21	K04
C01	1083	1111	E21	M04
D01	1084	1112	G21	O04
E01	1085	1105	I21	A04
F01	1086	1106	K21	C04
G01	1087	1107	M21	E04
H01	1088	1108	O21	G04
A02	1225	1253	B09	J15
B02	1226	1254	D09	L15
C02	1227	1255	F09	N15
D02	1228	1256	H09	P15
E02	1229	1249	J09	B15
F02	1230	1250	L09	D15
G02	1231	1251	N09	F15
H02	1232	1252	P09	H15
A03	1249	1277	B15	J21
B03	1250	1278	D15	L21
C03	1251	1279	F15	N21
D03	1252	1280	H15	P21
E03	1253	1273	J15	B21
F03	1254	1274	L15	D21
G03	1255	1275	N15	F21
H03	1256	1276	P15	H21
A04	1353	1381	B18	J24
B04	1354	1382	D18	L24
C04	1355	1383	F18	N24
D04	1356	1384	H18	P24
E04	1357	1377	J18	B24
F04	1358	1378	L18	D24
G04	1359	1379	N18	F24
H04	1360	1380	P18	H24
A05	1233	1261	B11	J17
B05	1234	1262	D11	L17
C05	1235	1263	F11	N17
D05	1236	1264	H11	P17
E05	1237	1257	J11	B17
F05	1238	1258	L11	D17
G05	1239	1259	N11	F17
H05	1240	1260	P11	H17
A06	1169	1197	A20	J01
B06	1170	1198	C20	L01
C06	1171	1199	E20	N01
D06	1172	1200	G20	P01
E06	1173	1193	I20	B01
F06	1174	1194	K20	D01
G06	1175	1195	M20	F01
H06	1176	1196	O20	H01
A07	1329	1357	B12	J18
B07	1330	1358	D12	L18
C07	1331	1359	F12	N18
D07	1332	1360	H12	P18
E07	1333	1353	J12	B18
F07	1334	1354	L12	D18
G07	1335	1355	N12	F18
H07	1336	1356	P12	H18
A08	1153	1181	A16	I22
B08	1154	1182	C16	K22
C08	1155	1183	E16	M22
D08	1156	1184	G16	O22
E08	1157	1177	I16	A22
F08	1158	1178	K16	C22
G08	1159	1179	M16	E22
H08	1160	1180	O16	G22
A09	1049	1077	A13	I19
B09	1050	1078	C13	K19
C09	1051	1079	E13	M19
D09	1052	1080	G13	O19
E09	1053	1073	I13	A19
F09	1054	1074	K13	C19
G09	1055	1075	M13	E19
H09	1056	1076	O13	G19
A10	1281	1309	B23	J06
B10	1282	1310	D23	L06
C10	1283	1311	F23	N06
D10	1284	1312	H23	P06
E10	1285	1305	J23	B06
F10	1286	1306	L23	D06
G10	1287	1307	N23	F06
H10	1288	1308	P23	H06
A11	1185	1213	A24	J05
B11	1186	1214	C24	L05
C11	1187	1215	E24	N05
D11	1188	1216	G24	P05
E11	1189	1209	I24	B05
F11	1190	1210	K24	D05
G11	1191	1211	M24	F05
H11	1192	1212	O24	H05
A12	1377	1021	B24	I05
B12	1378	1022	D24	K05
C12	1379	1023	F24	M05
D12	1380	1024	H24	O05
E12	1381	1017	J24	A05
F12	1382	1018	L24	C05
G12	1383	1019	N24	E05
H12	1384	1020	P24	G05
