#Destpos	P7	P5	P7_pos	P5_pos
A01	1017	1165	A05	I18
B01	1018	1166	C05	K18
C01	1019	1167	E05	M18
D01	1020	1168	G05	O18
E01	1021	1161	I05	A18
F01	1022	1162	K05	C18
G01	1023	1163	M05	E18
H01	1024	1164	O05	G18
A02	1321	1085	B10	I21
B02	1322	1086	D10	K21
C02	1323	1087	F10	M21
D02	1324	1088	H10	O21
E02	1325	1081	J10	A21
F02	1326	1082	L10	C21
G02	1327	1083	N10	E21
H02	1328	1084	P10	G21
A03	1025	1173	A07	I20
B03	1026	1174	C07	K20
C03	1027	1175	E07	M20
D03	1028	1176	G07	O20
E03	1029	1169	I07	A20
F03	1030	1170	K07	C20
G03	1031	1171	M07	E20
H03	1032	1172	O07	G20
A04	1337	1101	B14	I02
B04	1338	1102	D14	K02
C04	1339	1103	F14	M02
D04	1340	1104	H14	O02
E04	1341	1097	J14	A02
F04	1342	1098	L14	C02
G04	1343	1099	N14	E02
H04	1344	1100	P14	G02
A05	1241	1005	B13	I01
B05	1242	1006	D13	K01
C05	1243	1007	F13	M01
D05	1244	1008	H13	O01
E05	1245	1001	J13	A01
F05	1246	1002	L13	C01
G05	1247	1003	N13	E01
H05	1248	1004	P13	G01
A06	1377	1141	B24	I12
B06	1378	1142	D24	K12
C06	1379	1143	F24	M12
D06	1380	1144	H24	O12
E06	1381	1137	J24	A12
F06	1382	1138	L24	C12
G06	1383	1139	N24	E12
H06	1384	1140	P24	G12
A07	1065	1213	A17	J05
B07	1066	1214	C17	L05
C07	1067	1215	E17	N05
D07	1068	1216	G17	P05
E07	1069	1209	I17	B05
F07	1070	1210	K17	D05
G07	1071	1211	M17	F05
H07	1072	1212	O17	H05
A08	1369	1133	B22	I10
B08	1370	1134	D22	K10
C08	1371	1135	F22	M10
D08	1372	1136	H22	O10
E08	1373	1129	J22	A10
F08	1374	1130	L22	C10
G08	1375	1131	N22	E10
H08	1376	1132	P22	G10
A09	1081	1229	A21	J09
B09	1082	1230	C21	L09
C09	1083	1231	E21	N09
D09	1084	1232	G21	P09
E09	1085	1225	I21	B09
F09	1086	1226	K21	D09
G09	1087	1227	M21	F09
H09	1088	1228	O21	H09
A10	1193	1341	B01	J14
B10	1194	1342	D01	L14
C10	1195	1343	F01	N14
D10	1196	1344	H01	P14
E10	1197	1337	J01	B14
F10	1198	1338	L01	D14
G10	1199	1339	N01	F14
H10	1200	1340	P01	H14
A11	1049	1197	A13	J01
B11	1050	1198	C13	L01
C11	1051	1199	E13	N01
D11	1052	1200	G13	P01
E11	1053	1193	I13	B01
F11	1054	1194	K13	D01
G11	1055	1195	M13	F01
H11	1056	1196	O13	H01
A12	1153	1301	A16	J04
B12	1154	1302	C16	L04
C12	1155	1303	E16	N04
D12	1156	1304	G16	P04
E12	1157	1297	I16	B04
F12	1158	1298	K16	D04
G12	1159	1299	M16	F04
H12	1160	1300	O16	H04
