#Destpos	P7	P5	P7_pos	P5_pos
A01	1377	1355	B24	F18
B01	1378	1356	D24	H18
C01	1379	1357	F24	J18
D01	1380	1358	H24	L18
E01	1381	1359	J24	N18
F01	1382	1360	L24	P18
G01	1383	1353	N24	B18
H01	1384	1354	P24	D18
A02	1201	1179	B03	E22
B02	1202	1180	D03	G22
C02	1203	1181	F03	I22
D02	1204	1182	H03	K22
E02	1205	1183	J03	M22
F02	1206	1184	L03	O22
G02	1207	1177	N03	A22
H02	1208	1178	P03	C22
A03	1081	1059	A21	E15
B03	1082	1060	C21	G15
C03	1083	1061	E21	I15
D03	1084	1062	G21	K15
E03	1085	1063	I21	M15
F03	1086	1064	K21	O15
G03	1087	1057	M21	A15
H03	1088	1058	O21	C15
A04	1113	1091	A06	E23
B04	1114	1092	C06	G23
C04	1115	1093	E06	I23
D04	1116	1094	G06	K23
E04	1117	1095	I06	M23
F04	1118	1096	K06	O23
G04	1119	1089	M06	A23
H04	1120	1090	O06	C23
A05	1073	1051	A19	E13
B05	1074	1052	C19	G13
C05	1075	1053	E19	I13
D05	1076	1054	G19	K13
E05	1077	1055	I19	M13
F05	1078	1056	K19	O13
G05	1079	1049	M19	A13
H05	1080	1050	O19	C13
A06	1281	1259	B23	F17
B06	1282	1260	D23	H17
C06	1283	1261	F23	J17
D06	1284	1262	H23	L17
E06	1285	1263	J23	N17
F06	1286	1264	L23	P17
G06	1287	1257	N23	B17
H06	1288	1258	P23	D17
A07	1305	1283	B06	F23
B07	1306	1284	D06	H23
C07	1307	1285	F06	J23
D07	1308	1286	H06	L23
E07	1309	1287	J06	N23
F07	1310	1288	L06	P23
G07	1311	1281	N06	B23
H07	1312	1282	P06	D23
A08	1209	1187	B05	E24
B08	1210	1188	D05	G24
C08	1211	1189	F05	I24
D08	1212	1190	H05	K24
E08	1213	1191	J05	M24
F08	1214	1192	L05	O24
G08	1215	1185	N05	A24
H08	1216	1186	P05	C24
A09	1017	1379	A05	F24
B09	1018	1380	C05	H24
C09	1019	1381	E05	J24
D09	1020	1382	G05	L24
E09	1021	1383	I05	N24
F09	1022	1384	K05	P24
G09	1023	1377	M05	B24
H09	1024	1378	O05	D24
A10	1169	1147	A20	E14
B10	1170	1148	C20	G14
C10	1171	1149	E20	I14
D10	1172	1150	G20	K14
E10	1173	1151	I20	M14
F10	1174	1152	K20	O14
G10	1175	1145	M20	A14
H10	1176	1146	O20	C14
A11	1193	1171	B01	E20
B11	1194	1172	D01	G20
C11	1195	1173	F01	I20
D11	1196	1174	H01	K20
E11	1197	1175	J01	M20
F11	1198	1176	L01	O20
G11	1199	1169	N01	A20
H11	1200	1170	P01	C20
A12	1065	1043	A17	E11
B12	1066	1044	C17	G11
C12	1067	1045	E17	I11
D12	1068	1046	G17	K11
E12	1069	1047	I17	M11
F12	1070	1048	K17	O11
G12	1071	1041	M17	A11
H12	1072	1042	O17	C11
