#Destpos	P7	P5	P7_pos	P5_pos
A01	1241	1111	B13	M04
B01	1242	1112	D13	O04
C01	1243	1105	F13	A04
D01	1244	1106	H13	C04
E01	1245	1107	J13	E04
F01	1246	1108	L13	G04
G01	1247	1109	N13	I04
H01	1248	1110	P13	K04
A02	1001	1255	A01	N15
B02	1002	1256	C01	P15
C02	1003	1249	E01	B15
D02	1004	1250	G01	D15
E02	1005	1251	I01	F15
F02	1006	1252	K01	H15
G02	1007	1253	M01	J15
H02	1008	1254	O01	L15
A03	1121	1375	A08	N22
B03	1122	1376	C08	P22
C03	1123	1369	E08	B22
D03	1124	1370	G08	D22
E03	1125	1371	I08	F22
F03	1126	1372	K08	H22
G03	1127	1373	M08	J22
H03	1128	1374	O08	L22
A04	1305	1175	B06	M20
B04	1306	1176	D06	O20
C04	1307	1169	F06	A20
D04	1308	1170	H06	C20
E04	1309	1171	J06	E20
F04	1310	1172	L06	G20
G04	1311	1173	N06	I20
H04	1312	1174	P06	K20
A05	1169	1039	A20	M09
B05	1170	1040	C20	O09
C05	1171	1033	E20	A09
D05	1172	1034	G20	C09
E05	1173	1035	I20	E09
F05	1174	1036	K20	G09
G05	1175	1037	M20	I09
H05	1176	1038	O20	K09
A06	1249	1119	B15	M06
B06	1250	1120	D15	O06
C06	1251	1113	F15	A06
D06	1252	1114	H15	C06
E06	1253	1115	J15	E06
F06	1254	1116	L15	G06
G06	1255	1117	N15	I06
H06	1256	1118	P15	K06
A07	1361	1231	B20	N09
B07	1362	1232	D20	P09
C07	1363	1225	F20	B09
D07	1364	1226	H20	D09
E07	1365	1227	J20	F09
F07	1366	1228	L20	H09
G07	1367	1229	N20	J09
H07	1368	1230	P20	L09
A08	1017	1271	A05	N19
B08	1018	1272	C05	P19
C08	1019	1265	E05	B19
D08	1020	1266	G05	D19
E08	1021	1267	I05	F19
F08	1022	1268	K05	H19
G08	1023	1269	M05	J19
H08	1024	1270	O05	L19
A09	1257	1127	B17	M08
B09	1258	1128	D17	O08
C09	1259	1121	F17	A08
D09	1260	1122	H17	C08
E09	1261	1123	J17	E08
F09	1262	1124	L17	G08
G09	1263	1125	N17	I08
H09	1264	1126	P17	K08
A10	1025	1279	A07	N21
B10	1026	1280	C07	P21
C10	1027	1273	E07	B21
D10	1028	1274	G07	D21
E10	1029	1275	I07	F21
F10	1030	1276	K07	H21
G10	1031	1277	M07	J21
H10	1032	1278	O07	L21
A11	1033	1287	A09	N23
B11	1034	1288	C09	P23
C11	1035	1281	E09	B23
D11	1036	1282	G09	D23
E11	1037	1283	I09	F23
F11	1038	1284	K09	H23
G11	1039	1285	M09	J23
H11	1040	1286	O09	L23
A12	1065	1319	A17	N08
B12	1066	1320	C17	P08
C12	1067	1313	E17	B08
D12	1068	1314	G17	D08
E12	1069	1315	I17	F08
F12	1070	1316	K17	H08
G12	1071	1317	M17	J08
H12	1072	1318	O17	L08
