#Destpos	P7	P5	P7_pos	P5_pos
A01	1065	1383	A17	N24
B01	1066	1384	C17	P24
C01	1067	1377	E17	B24
D01	1068	1378	G17	D24
E01	1069	1379	I17	F24
F01	1070	1380	K17	H24
G01	1071	1381	M17	J24
H01	1072	1382	O17	L24
A02	1241	1175	B13	M20
B02	1242	1176	D13	O20
C02	1243	1169	F13	A20
D02	1244	1170	H13	C20
E02	1245	1171	J13	E20
F02	1246	1172	L13	G20
G02	1247	1173	N13	I20
H02	1248	1174	P13	K20
A03	1201	1135	B03	M10
B03	1202	1136	D03	O10
C03	1203	1129	F03	A10
D03	1204	1130	H03	C10
E03	1205	1131	J03	E10
F03	1206	1132	L03	G10
G03	1207	1133	N03	I10
H03	1208	1134	P03	K10
A04	1145	1079	A14	M19
B04	1146	1080	C14	O19
C04	1147	1073	E14	A19
D04	1148	1074	G14	C19
E04	1149	1075	I14	E19
F04	1150	1076	K14	G19
G04	1151	1077	M14	I19
H04	1152	1078	O14	K19
A05	1281	1215	B23	N05
B05	1282	1216	D23	P05
C05	1283	1209	F23	B05
D05	1284	1210	H23	D05
E05	1285	1211	J23	F05
F05	1286	1212	L23	H05
G05	1287	1213	N23	J05
H05	1288	1214	P23	L05
A06	1169	1103	A20	M02
B06	1170	1104	C20	O02
C06	1171	1097	E20	A02
D06	1172	1098	G20	C02
E06	1173	1099	I20	E02
F06	1174	1100	K20	G02
G06	1175	1101	M20	I02
H06	1176	1102	O20	K02
A07	1257	1191	B17	M24
B07	1258	1192	D17	O24
C07	1259	1185	F17	A24
D07	1260	1186	H17	C24
E07	1261	1187	J17	E24
F07	1262	1188	L17	G24
G07	1263	1189	N17	I24
H07	1264	1190	P17	K24
A08	1073	1007	A19	M01
B08	1074	1008	C19	O01
C08	1075	1001	E19	A01
D08	1076	1002	G19	C01
E08	1077	1003	I19	E01
F08	1078	1004	K19	G01
G08	1079	1005	M19	I01
H08	1080	1006	O19	K01
A09	1017	1335	A05	N12
B09	1018	1336	C05	P12
C09	1019	1329	E05	B12
D09	1020	1330	G05	D12
E09	1021	1331	I05	F12
F09	1022	1332	K05	H12
G09	1023	1333	M05	J12
H09	1024	1334	O05	L12
A10	1097	1031	A02	M07
B10	1098	1032	C02	O07
C10	1099	1025	E02	A07
D10	1100	1026	G02	C07
E10	1101	1027	I02	E07
F10	1102	1028	K02	G07
G10	1103	1029	M02	I07
H10	1104	1030	O02	K07
A11	1289	1223	B02	N07
B11	1290	1224	D02	P07
C11	1291	1217	F02	B07
D11	1292	1218	H02	D07
E11	1293	1219	J02	F07
F11	1294	1220	L02	H07
G11	1295	1221	N02	J07
H11	1296	1222	P02	L07
A12	1185	1119	A24	M06
B12	1186	1120	C24	O06
C12	1187	1113	E24	A06
D12	1188	1114	G24	C06
E12	1189	1115	I24	E06
F12	1190	1116	K24	G06
G12	1191	1117	M24	I06
H12	1192	1118	O24	K06
