#Destpos	P7	P5	P7_pos	P5_pos
A01	1193	1245	B01	J13
B01	1194	1246	D01	L13
C01	1195	1247	F01	N13
D01	1196	1248	H01	P13
E01	1197	1241	J01	B13
F01	1198	1242	L01	D13
G01	1199	1243	N01	F13
H01	1200	1244	P01	H13
A02	1201	1253	B03	J15
B02	1202	1254	D03	L15
C02	1203	1255	F03	N15
D02	1204	1256	H03	P15
E02	1205	1249	J03	B15
F02	1206	1250	L03	D15
G02	1207	1251	N03	F15
H02	1208	1252	P03	H15
A03	1233	1285	B11	J23
B03	1234	1286	D11	L23
C03	1235	1287	F11	N23
D03	1236	1288	H11	P23
E03	1237	1281	J11	B23
F03	1238	1282	L11	D23
G03	1239	1283	N11	F23
H03	1240	1284	P11	H23
A04	1113	1165	A06	I18
B04	1114	1166	C06	K18
C04	1115	1167	E06	M18
D04	1116	1168	G06	O18
E04	1117	1161	I06	A18
F04	1118	1162	K06	C18
G04	1119	1163	M06	E18
H04	1120	1164	O06	G18
A05	1257	1309	B17	J06
B05	1258	1310	D17	L06
C05	1259	1311	F17	N06
D05	1260	1312	H17	P06
E05	1261	1305	J17	B06
F05	1262	1306	L17	D06
G05	1263	1307	N17	F06
H05	1264	1308	P17	H06
A06	1313	1365	B08	J20
B06	1314	1366	D08	L20
C06	1315	1367	F08	N20
D06	1316	1368	H08	P20
E06	1317	1361	J08	B20
F06	1318	1362	L08	D20
G06	1319	1363	N08	F20
H06	1320	1364	P08	H20
A07	1161	1213	A18	J05
B07	1162	1214	C18	L05
C07	1163	1215	E18	N05
D07	1164	1216	G18	P05
E07	1165	1209	I18	B05
F07	1166	1210	K18	D05
G07	1167	1211	M18	F05
H07	1168	1212	O18	H05
A08	1033	1085	A09	I21
B08	1034	1086	C09	K21
C08	1035	1087	E09	M21
D08	1036	1088	G09	O21
E08	1037	1081	I09	A21
F08	1038	1082	K09	C21
G08	1039	1083	M09	E21
H08	1040	1084	O09	G21
A09	1345	1013	B16	I03
B09	1346	1014	D16	K03
C09	1347	1015	F16	M03
D09	1348	1016	H16	O03
E09	1349	1009	J16	A03
F09	1350	1010	L16	C03
G09	1351	1011	N16	E03
H09	1352	1012	P16	G03
A10	1353	1021	B18	I05
B10	1354	1022	D18	K05
C10	1355	1023	F18	M05
D10	1356	1024	H18	O05
E10	1357	1017	J18	A05
F10	1358	1018	L18	C05
G10	1359	1019	N18	E05
H10	1360	1020	P18	G05
A11	1241	1293	B13	J02
B11	1242	1294	D13	L02
C11	1243	1295	F13	N02
D11	1244	1296	H13	P02
E11	1245	1289	J13	B02
F11	1246	1290	L13	D02
G11	1247	1291	N13	F02
H11	1248	1292	P13	H02
A12	1321	1373	B10	J22
B12	1322	1374	D10	L22
C12	1323	1375	F10	N22
D12	1324	1376	H10	P22
E12	1325	1369	J10	B22
F12	1326	1370	L10	D22
G12	1327	1371	N10	F22
H12	1328	1372	P10	H22
