#Destpos	P7	P5	P7_pos	P5_pos
A01	1201	1183	B03	M22
B01	1202	1184	D03	O22
C01	1203	1177	F03	A22
D01	1204	1178	H03	C22
E01	1205	1179	J03	E22
F01	1206	1180	L03	G22
G01	1207	1181	N03	I22
H01	1208	1182	P03	K22
A02	1329	1311	B12	N06
B02	1330	1312	D12	P06
C02	1331	1305	F12	B06
D02	1332	1306	H12	D06
E02	1333	1307	J12	F06
F02	1334	1308	L12	H06
G02	1335	1309	N12	J06
H02	1336	1310	P12	L06
A03	1225	1207	B09	N03
B03	1226	1208	D09	P03
C03	1227	1201	F09	B03
D03	1228	1202	H09	D03
E03	1229	1203	J09	F03
F03	1230	1204	L09	H03
G03	1231	1205	N09	J03
H03	1232	1206	P09	L03
A04	1057	1039	A15	M09
B04	1058	1040	C15	O09
C04	1059	1033	E15	A09
D04	1060	1034	G15	C09
E04	1061	1035	I15	E09
F04	1062	1036	K15	G09
G04	1063	1037	M15	I09
H04	1064	1038	O15	K09
A05	1009	1375	A03	N22
B05	1010	1376	C03	P22
C05	1011	1369	E03	B22
D05	1012	1370	G03	D22
E05	1013	1371	I03	F22
F05	1014	1372	K03	H22
G05	1015	1373	M03	J22
H05	1016	1374	O03	L22
A06	1177	1159	A22	M16
B06	1178	1160	C22	O16
C06	1179	1153	E22	A16
D06	1180	1154	G22	C16
E06	1181	1155	I22	E16
F06	1182	1156	K22	G16
G06	1183	1157	M22	I16
H06	1184	1158	O22	K16
A07	1129	1111	A10	M04
B07	1130	1112	C10	O04
C07	1131	1105	E10	A04
D07	1132	1106	G10	C04
E07	1133	1107	I10	E04
F07	1134	1108	K10	G04
G07	1135	1109	M10	I04
H07	1136	1110	O10	K04
A08	1081	1063	A21	M15
B08	1082	1064	C21	O15
C08	1083	1057	E21	A15
D08	1084	1058	G21	C15
E08	1085	1059	I21	E15
F08	1086	1060	K21	G15
G08	1087	1061	M21	I15
H08	1088	1062	O21	K15
A09	1265	1247	B19	N13
B09	1266	1248	D19	P13
C09	1267	1241	F19	B13
D09	1268	1242	H19	D13
E09	1269	1243	J19	F13
F09	1270	1244	L19	H13
G09	1271	1245	N19	J13
H09	1272	1246	P19	L13
A10	1089	1071	A23	M17
B10	1090	1072	C23	O17
C10	1091	1065	E23	A17
D10	1092	1066	G23	C17
E10	1093	1067	I23	E17
F10	1094	1068	K23	G17
G10	1095	1069	M23	I17
H10	1096	1070	O23	K17
A11	1041	1023	A11	M05
B11	1042	1024	C11	O05
C11	1043	1017	E11	A05
D11	1044	1018	G11	C05
E11	1045	1019	I11	E05
F11	1046	1020	K11	G05
G11	1047	1021	M11	I05
H11	1048	1022	O11	K05
A12	1297	1279	B04	N21
B12	1298	1280	D04	P21
C12	1299	1273	F04	B21
D12	1300	1274	H04	D21
E12	1301	1275	J04	F21
F12	1302	1276	L04	H21
G12	1303	1277	N04	J21
H12	1304	1278	P04	L21
