#Destpos	P7	P5	P7_pos	P5_pos
A01	1241	1023	B13	M05
B01	1242	1024	D13	O05
C01	1243	1017	F13	A05
D01	1244	1018	H13	C05
E01	1245	1019	J13	E05
F01	1246	1020	L13	G05
G01	1247	1021	N13	I05
H01	1248	1022	P13	K05
A02	1217	1383	B07	N24
B02	1218	1384	D07	P24
C02	1219	1377	F07	B24
D02	1220	1378	H07	D24
E02	1221	1379	J07	F24
F02	1222	1380	L07	H24
G02	1223	1381	N07	J24
H02	1224	1382	P07	L24
A03	1177	1343	A22	N14
B03	1178	1344	C22	P14
C03	1179	1337	E22	B14
D03	1180	1338	G22	D14
E03	1181	1339	I22	F14
F03	1182	1340	K22	H14
G03	1183	1341	M22	J14
H03	1184	1342	O22	L14
A04	1193	1359	B01	N18
B04	1194	1360	D01	P18
C04	1195	1353	F01	B18
D04	1196	1354	H01	D18
E04	1197	1355	J01	F18
F04	1198	1356	L01	H18
G04	1199	1357	N01	J18
H04	1200	1358	P01	L18
A05	1329	1111	B12	M04
B05	1330	1112	D12	O04
C05	1331	1105	F12	A04
D05	1332	1106	H12	C04
E05	1333	1107	J12	E04
F05	1334	1108	L12	G04
G05	1335	1109	N12	I04
H05	1336	1110	P12	K04
A06	1369	1151	B22	M14
B06	1370	1152	D22	O14
C06	1371	1145	F22	A14
D06	1372	1146	H22	C14
E06	1373	1147	J22	E14
F06	1374	1148	L22	G14
G06	1375	1149	N22	I14
H06	1376	1150	P22	K14
A07	1145	1311	A14	N06
B07	1146	1312	C14	P06
C07	1147	1305	E14	B06
D07	1148	1306	G14	D06
E07	1149	1307	I14	F06
F07	1150	1308	K14	H06
G07	1151	1309	M14	J06
H07	1152	1310	O14	L06
A08	1073	1239	A19	N11
B08	1074	1240	C19	P11
C08	1075	1233	E19	B11
D08	1076	1234	G19	D11
E08	1077	1235	I19	F11
F08	1078	1236	K19	H11
G08	1079	1237	M19	J11
H08	1080	1238	O19	L11
A09	1169	1335	A20	N12
B09	1170	1336	C20	P12
C09	1171	1329	E20	B12
D09	1172	1330	G20	D12
E09	1173	1331	I20	F12
F09	1174	1332	K20	H12
G09	1175	1333	M20	J12
H09	1176	1334	O20	L12
A10	1377	1159	B24	M16
B10	1378	1160	D24	O16
C10	1379	1153	F24	A16
D10	1380	1154	H24	C16
E10	1381	1155	J24	E16
F10	1382	1156	L24	G16
G10	1383	1157	N24	I16
H10	1384	1158	P24	K16
A11	1225	1007	B09	M01
B11	1226	1008	D09	O01
C11	1227	1001	F09	A01
D11	1228	1002	H09	C01
E11	1229	1003	J09	E01
F11	1230	1004	L09	G01
G11	1231	1005	N09	I01
H11	1232	1006	P09	K01
A12	1041	1207	A11	N03
B12	1042	1208	C11	P03
C12	1043	1201	E11	B03
D12	1044	1202	G11	D03
E12	1045	1203	I11	F03
F12	1046	1204	K11	H03
G12	1047	1205	M11	J03
H12	1048	1206	O11	L03
