#Destpos	P7	P5	P7_pos	P5_pos
A01	1193	1239	B01	N11
B01	1194	1240	D01	P11
C01	1195	1233	F01	B11
D01	1196	1234	H01	D11
E01	1197	1235	J01	F11
F01	1198	1236	L01	H11
G01	1199	1237	N01	J11
H01	1200	1238	P01	L11
A02	1185	1231	A24	N09
B02	1186	1232	C24	P09
C02	1187	1225	E24	B09
D02	1188	1226	G24	D09
E02	1189	1227	I24	F09
F02	1190	1228	K24	H09
G02	1191	1229	M24	J09
H02	1192	1230	O24	L09
A03	1305	1351	B06	N16
B03	1306	1352	D06	P16
C03	1307	1345	F06	B16
D03	1308	1346	H06	D16
E03	1309	1347	J06	F16
F03	1310	1348	L06	H16
G03	1311	1349	N06	J16
H03	1312	1350	P06	L16
A04	1257	1303	B17	N04
B04	1258	1304	D17	P04
C04	1259	1297	F17	B04
D04	1260	1298	H17	D04
E04	1261	1299	J17	F04
F04	1262	1300	L17	H04
G04	1263	1301	N17	J04
H04	1264	1302	P17	L04
A05	1337	1383	B14	N24
B05	1338	1384	D14	P24
C05	1339	1377	F14	B24
D05	1340	1378	H14	D24
E05	1341	1379	J14	F24
F05	1342	1380	L14	H24
G05	1343	1381	N14	J24
H05	1344	1382	P14	L24
A06	1041	1087	A11	M21
B06	1042	1088	C11	O21
C06	1043	1081	E11	A21
D06	1044	1082	G11	C21
E06	1045	1083	I11	E21
F06	1046	1084	K11	G21
G06	1047	1085	M11	I21
H06	1048	1086	O11	K21
A07	1089	1135	A23	M10
B07	1090	1136	C23	O10
C07	1091	1129	E23	A10
D07	1092	1130	G23	C10
E07	1093	1131	I23	E10
F07	1094	1132	K23	G10
G07	1095	1133	M23	I10
H07	1096	1134	O23	K10
A08	1209	1255	B05	N15
B08	1210	1256	D05	P15
C08	1211	1249	F05	B15
D08	1212	1250	H05	D15
E08	1213	1251	J05	F15
F08	1214	1252	L05	H15
G08	1215	1253	N05	J15
H08	1216	1254	P05	L15
A09	1169	1215	A20	N05
B09	1170	1216	C20	P05
C09	1171	1209	E20	B05
D09	1172	1210	G20	D05
E09	1173	1211	I20	F05
F09	1174	1212	K20	H05
G09	1175	1213	M20	J05
H09	1176	1214	O20	L05
A10	1289	1335	B02	N12
B10	1290	1336	D02	P12
C10	1291	1329	F02	B12
D10	1292	1330	H02	D12
E10	1293	1331	J02	F12
F10	1294	1332	L02	H12
G10	1295	1333	N02	J12
H10	1296	1334	P02	L12
A11	1065	1111	A17	M04
B11	1066	1112	C17	O04
C11	1067	1105	E17	A04
D11	1068	1106	G17	C04
E11	1069	1107	I17	E04
F11	1070	1108	K17	G04
G11	1071	1109	M17	I04
H11	1072	1110	O17	K04
A12	1345	1007	B16	M01
B12	1346	1008	D16	O01
C12	1347	1001	F16	A01
D12	1348	1002	H16	C01
E12	1349	1003	J16	E01
F12	1350	1004	L16	G01
G12	1351	1005	N16	I01
H12	1352	1006	P16	K01
