#Destpos	P7	P5	P7_pos	P5_pos
A01	1025	1131	A07	E10
B01	1026	1132	C07	G10
C01	1027	1133	E07	I10
D01	1028	1134	G07	K10
E01	1029	1135	I07	M10
F01	1030	1136	K07	O10
G01	1031	1129	M07	A10
H01	1032	1130	O07	C10
A02	1089	1195	A23	F01
B02	1090	1196	C23	H01
C02	1091	1197	E23	J01
D02	1092	1198	G23	L01
E02	1093	1199	I23	N01
F02	1094	1200	K23	P01
G02	1095	1193	M23	B01
H02	1096	1194	O23	D01
A03	1049	1155	A13	E16
B03	1050	1156	C13	G16
C03	1051	1157	E13	I16
D03	1052	1158	G13	K16
E03	1053	1159	I13	M16
F03	1054	1160	K13	O16
G03	1055	1153	M13	A16
H03	1056	1154	O13	C16
A04	1289	1011	B02	E03
B04	1290	1012	D02	G03
C04	1291	1013	F02	I03
D04	1292	1014	H02	K03
E04	1293	1015	J02	M03
F04	1294	1016	L02	O03
G04	1295	1009	N02	A03
H04	1296	1010	P02	C03
A05	1337	1059	B14	E15
B05	1338	1060	D14	G15
C05	1339	1061	F14	I15
D05	1340	1062	H14	K15
E05	1341	1063	J14	M15
F05	1342	1064	L14	O15
G05	1343	1057	N14	A15
H05	1344	1058	P14	C15
A06	1185	1291	A24	F02
B06	1186	1292	C24	H02
C06	1187	1293	E24	J02
D06	1188	1294	G24	L02
E06	1189	1295	I24	N02
F06	1190	1296	K24	P02
G06	1191	1289	M24	B02
H06	1192	1290	O24	D02
A07	1201	1307	B03	F06
B07	1202	1308	D03	H06
C07	1203	1309	F03	J06
D07	1204	1310	H03	L06
E07	1205	1311	J03	N06
F07	1206	1312	L03	P06
G07	1207	1305	N03	B06
H07	1208	1306	P03	D06
A08	1033	1139	A09	E12
B08	1034	1140	C09	G12
C08	1035	1141	E09	I12
D08	1036	1142	G09	K12
E08	1037	1143	I09	M12
F08	1038	1144	K09	O12
G08	1039	1137	M09	A12
H08	1040	1138	O09	C12
A09	1241	1347	B13	F16
B09	1242	1348	D13	H16
C09	1243	1349	F13	J16
D09	1244	1350	H13	L16
E09	1245	1351	J13	N16
F09	1246	1352	L13	P16
G09	1247	1345	N13	B16
H09	1248	1346	P13	D16
A10	1345	1067	B16	E17
B10	1346	1068	D16	G17
C10	1347	1069	F16	I17
D10	1348	1070	H16	K17
E10	1349	1071	J16	M17
F10	1350	1072	L16	O17
G10	1351	1065	N16	A17
H10	1352	1066	P16	C17
A11	1297	1019	B04	E05
B11	1298	1020	D04	G05
C11	1299	1021	F04	I05
D11	1300	1022	H04	K05
E11	1301	1023	J04	M05
F11	1302	1024	L04	O05
G11	1303	1017	N04	A05
H11	1304	1018	P04	C05
A12	1137	1243	A12	F13
B12	1138	1244	C12	H13
C12	1139	1245	E12	J13
D12	1140	1246	G12	L13
E12	1141	1247	I12	N13
F12	1142	1248	K12	P13
G12	1143	1241	M12	B13
H12	1144	1242	O12	D13
