#Destpos	P7	P5	P7_pos	P5_pos
A01	1041	1067	A11	E17
B01	1042	1068	C11	G17
C01	1043	1069	E11	I17
D01	1044	1070	G11	K17
E01	1045	1071	I11	M17
F01	1046	1072	K11	O17
G01	1047	1065	M11	A17
H01	1048	1066	O11	C17
A02	1321	1347	B10	F16
B02	1322	1348	D10	H16
C02	1323	1349	F10	J16
D02	1324	1350	H10	L16
E02	1325	1351	J10	N16
F02	1326	1352	L10	P16
G02	1327	1345	N10	B16
H02	1328	1346	P10	D16
A03	1369	1011	B22	E03
B03	1370	1012	D22	G03
C03	1371	1013	F22	I03
D03	1372	1014	H22	K03
E03	1373	1015	J22	M03
F03	1374	1016	L22	O03
G03	1375	1009	N22	A03
H03	1376	1010	P22	C03
A04	1145	1171	A14	E20
B04	1146	1172	C14	G20
C04	1147	1173	E14	I20
D04	1148	1174	G14	K20
E04	1149	1175	I14	M20
F04	1150	1176	K14	O20
G04	1151	1169	M14	A20
H04	1152	1170	O14	C20
A05	1089	1115	A23	E06
B05	1090	1116	C23	G06
C05	1091	1117	E23	I06
D05	1092	1118	G23	K06
E05	1093	1119	I23	M06
F05	1094	1120	K23	O06
G05	1095	1113	M23	A06
H05	1096	1114	O23	C06
A06	1129	1155	A10	E16
B06	1130	1156	C10	G16
C06	1131	1157	E10	I16
D06	1132	1158	G10	K16
E06	1133	1159	I10	M16
F06	1134	1160	K10	O16
G06	1135	1153	M10	A16
H06	1136	1154	O10	C16
A07	1153	1179	A16	E22
B07	1154	1180	C16	G22
C07	1155	1181	E16	I22
D07	1156	1182	G16	K22
E07	1157	1183	I16	M22
F07	1158	1184	K16	O22
G07	1159	1177	M16	A22
H07	1160	1178	O16	C22
A08	1289	1315	B02	F08
B08	1290	1316	D02	H08
C08	1291	1317	F02	J08
D08	1292	1318	H02	L08
E08	1293	1319	J02	N08
F08	1294	1320	L02	P08
G08	1295	1313	N02	B08
H08	1296	1314	P02	D08
A09	1137	1163	A12	E18
B09	1138	1164	C12	G18
C09	1139	1165	E12	I18
D09	1140	1166	G12	K18
E09	1141	1167	I12	M18
F09	1142	1168	K12	O18
G09	1143	1161	M12	A18
H09	1144	1162	O12	C18
A10	1353	1379	B18	F24
B10	1354	1380	D18	H24
C10	1355	1381	F18	J24
D10	1356	1382	H18	L24
E10	1357	1383	J18	N24
F10	1358	1384	L18	P24
G10	1359	1377	N18	B24
H10	1360	1378	P18	D24
A11	1241	1267	B13	F19
B11	1242	1268	D13	H19
C11	1243	1269	F13	J19
D11	1244	1270	H13	L19
E11	1245	1271	J13	N19
F11	1246	1272	L13	P19
G11	1247	1265	N13	B19
H11	1248	1266	P13	D19
A12	1329	1355	B12	F18
B12	1330	1356	D12	H18
C12	1331	1357	F12	J18
D12	1332	1358	H12	L18
E12	1333	1359	J12	N18
F12	1334	1360	L12	P18
G12	1335	1353	N12	B18
H12	1336	1354	P12	D18
