#Destpos	P7	P5	P7_pos	P5_pos
A01	1153	1365	A16	J20
B01	1154	1366	C16	L20
C01	1155	1367	E16	N20
D01	1156	1368	G16	P20
E01	1157	1361	I16	B20
F01	1158	1362	K16	D20
G01	1159	1363	M16	F20
H01	1160	1364	O16	H20
A02	1265	1093	B19	I23
B02	1266	1094	D19	K23
C02	1267	1095	F19	M23
D02	1268	1096	H19	O23
E02	1269	1089	J19	A23
F02	1270	1090	L19	C23
G02	1271	1091	N19	E23
H02	1272	1092	P19	G23
A03	1353	1181	B18	I22
B03	1354	1182	D18	K22
C03	1355	1183	F18	M22
D03	1356	1184	H18	O22
E03	1357	1177	J18	A22
F03	1358	1178	L18	C22
G03	1359	1179	N18	E22
H03	1360	1180	P18	G22
A04	1001	1213	A01	J05
B04	1002	1214	C01	L05
C04	1003	1215	E01	N05
D04	1004	1216	G01	P05
E04	1005	1209	I01	B05
F04	1006	1210	K01	D05
G04	1007	1211	M01	F05
H04	1008	1212	O01	H05
A05	1129	1341	A10	J14
B05	1130	1342	C10	L14
C05	1131	1343	E10	N14
D05	1132	1344	G10	P14
E05	1133	1337	I10	B14
F05	1134	1338	K10	D14
G05	1135	1339	M10	F14
H05	1136	1340	O10	H14
A06	1017	1229	A05	J09
B06	1018	1230	C05	L09
C06	1019	1231	E05	N09
D06	1020	1232	G05	P09
E06	1021	1225	I05	B09
F06	1022	1226	K05	D09
G06	1023	1227	M05	F09
H06	1024	1228	O05	H09
A07	1009	1221	A03	J07
B07	1010	1222	C03	L07
C07	1011	1223	E03	N07
D07	1012	1224	G03	P07
E07	1013	1217	I03	B07
F07	1014	1218	K03	D07
G07	1015	1219	M03	F07
H07	1016	1220	O03	H07
A08	1241	1069	B13	I17
B08	1242	1070	D13	K17
C08	1243	1071	F13	M17
D08	1244	1072	H13	O17
E08	1245	1065	J13	A17
F08	1246	1066	L13	C17
G08	1247	1067	N13	E17
H08	1248	1068	P13	G17
A09	1081	1293	A21	J02
B09	1082	1294	C21	L02
C09	1083	1295	E21	N02
D09	1084	1296	G21	P02
E09	1085	1289	I21	B02
F09	1086	1290	K21	D02
G09	1087	1291	M21	F02
H09	1088	1292	O21	H02
A10	1217	1045	B07	I11
B10	1218	1046	D07	K11
C10	1219	1047	F07	M11
D10	1220	1048	H07	O11
E10	1221	1041	J07	A11
F10	1222	1042	L07	C11
G10	1223	1043	N07	E11
H10	1224	1044	P07	G11
A11	1193	1021	B01	I05
B11	1194	1022	D01	K05
C11	1195	1023	F01	M05
D11	1196	1024	H01	O05
E11	1197	1017	J01	A05
F11	1198	1018	L01	C05
G11	1199	1019	N01	E05
H11	1200	1020	P01	G05
A12	1033	1245	A09	J13
B12	1034	1246	C09	L13
C12	1035	1247	E09	N13
D12	1036	1248	G09	P13
E12	1037	1241	I09	B13
F12	1038	1242	K09	D13
G12	1039	1243	M09	F13
H12	1040	1244	O09	H13
