#Destpos	P7	P5	P7_pos	P5_pos
A01	1169	1343	A20	N14
B01	1170	1344	C20	P14
C01	1171	1337	E20	B14
D01	1172	1338	G20	D14
E01	1173	1339	I20	F14
F01	1174	1340	K20	H14
G01	1175	1341	M20	J14
H01	1176	1342	O20	L14
A02	1137	1311	A12	N06
B02	1138	1312	C12	P06
C02	1139	1305	E12	B06
D02	1140	1306	G12	D06
E02	1141	1307	I12	F06
F02	1142	1308	K12	H06
G02	1143	1309	M12	J06
H02	1144	1310	O12	L06
A03	1377	1167	B24	M18
B03	1378	1168	D24	O18
C03	1379	1161	F24	A18
D03	1380	1162	H24	C18
E03	1381	1163	J24	E18
F03	1382	1164	L24	G18
G03	1383	1165	N24	I18
H03	1384	1166	P24	K18
A04	1225	1015	B09	M03
B04	1226	1016	D09	O03
C04	1227	1009	F09	A03
D04	1228	1010	H09	C03
E04	1229	1011	J09	E03
F04	1230	1012	L09	G03
G04	1231	1013	N09	I03
H04	1232	1014	P09	K03
A05	1153	1327	A16	N10
B05	1154	1328	C16	P10
C05	1155	1321	E16	B10
D05	1156	1322	G16	D10
E05	1157	1323	I16	F10
F05	1158	1324	K16	H10
G05	1159	1325	M16	J10
H05	1160	1326	O16	L10
A06	1281	1071	B23	M17
B06	1282	1072	D23	O17
C06	1283	1065	F23	A17
D06	1284	1066	H23	C17
E06	1285	1067	J23	E17
F06	1286	1068	L23	G17
G06	1287	1069	N23	I17
H06	1288	1070	P23	K17
A07	1129	1303	A10	N04
B07	1130	1304	C10	P04
C07	1131	1297	E10	B04
D07	1132	1298	G10	D04
E07	1133	1299	I10	F04
F07	1134	1300	K10	H04
G07	1135	1301	M10	J04
H07	1136	1302	O10	L04
A08	1353	1143	B18	M12
B08	1354	1144	D18	O12
C08	1355	1137	F18	A12
D08	1356	1138	H18	C12
E08	1357	1139	J18	E12
F08	1358	1140	L18	G12
G08	1359	1141	N18	I12
H08	1360	1142	P18	K12
A09	1025	1199	A07	N01
B09	1026	1200	C07	P01
C09	1027	1193	E07	B01
D09	1028	1194	G07	D01
E09	1029	1195	I07	F01
F09	1030	1196	K07	H01
G09	1031	1197	M07	J01
H09	1032	1198	O07	L01
A10	1305	1095	B06	M23
B10	1306	1096	D06	O23
C10	1307	1089	F06	A23
D10	1308	1090	H06	C23
E10	1309	1091	J06	E23
F10	1310	1092	L06	G23
G10	1311	1093	N06	I23
H10	1312	1094	P06	K23
A11	1289	1079	B02	M19
B11	1290	1080	D02	O19
C11	1291	1073	F02	A19
D11	1292	1074	H02	C19
E11	1293	1075	J02	E19
F11	1294	1076	L02	G19
G11	1295	1077	N02	I19
H11	1296	1078	P02	K19
A12	1073	1247	A19	N13
B12	1074	1248	C19	P13
C12	1075	1241	E19	B13
D12	1076	1242	G19	D13
E12	1077	1243	I19	F13
F12	1078	1244	K19	H13
G12	1079	1245	M19	J13
H12	1080	1246	O19	L13
