#Destpos	P7	P5	P7_pos	P5_pos
A01	1313	1083	B08	E21
B01	1314	1084	D08	G21
C01	1315	1085	F08	I21
D01	1316	1086	H08	K21
E01	1317	1087	J08	M21
F01	1318	1088	L08	O21
G01	1319	1081	N08	A21
H01	1320	1082	P08	C21
A02	1297	1067	B04	E17
B02	1298	1068	D04	G17
C02	1299	1069	F04	I17
D02	1300	1070	H04	K17
E02	1301	1071	J04	M17
F02	1302	1072	L04	O17
G02	1303	1065	N04	A17
H02	1304	1066	P04	C17
A03	1305	1075	B06	E19
B03	1306	1076	D06	G19
C03	1307	1077	F06	I19
D03	1308	1078	H06	K19
E03	1309	1079	J06	M19
F03	1310	1080	L06	O19
G03	1311	1073	N06	A19
H03	1312	1074	P06	C19
A04	1337	1107	B14	E04
B04	1338	1108	D14	G04
C04	1339	1109	F14	I04
D04	1340	1110	H14	K04
E04	1341	1111	J14	M04
F04	1342	1112	L14	O04
G04	1343	1105	N14	A04
H04	1344	1106	P14	C04
A05	1193	1347	B01	F16
B05	1194	1348	D01	H16
C05	1195	1349	F01	J16
D05	1196	1350	H01	L16
E05	1197	1351	J01	N16
F05	1198	1352	L01	P16
G05	1199	1345	N01	B16
H05	1200	1346	P01	D16
A06	1377	1147	B24	E14
B06	1378	1148	D24	G14
C06	1379	1149	F24	I14
D06	1380	1150	H24	K14
E06	1381	1151	J24	M14
F06	1382	1152	L24	O14
G06	1383	1145	N24	A14
H06	1384	1146	P24	C14
A07	1081	1235	A21	F11
B07	1082	1236	C21	H11
C07	1083	1237	E21	J11
D07	1084	1238	G21	L11
E07	1085	1239	I21	N11
F07	1086	1240	K21	P11
G07	1087	1233	M21	B11
H07	1088	1234	O21	D11
A08	1073	1227	A19	F09
B08	1074	1228	C19	H09
C08	1075	1229	E19	J09
D08	1076	1230	G19	L09
E08	1077	1231	I19	N09
F08	1078	1232	K19	P09
G08	1079	1225	M19	B09
H08	1080	1226	O19	D09
A09	1233	1003	B11	E01
B09	1234	1004	D11	G01
C09	1235	1005	F11	I01
D09	1236	1006	H11	K01
E09	1237	1007	J11	M01
F09	1238	1008	L11	O01
G09	1239	1001	N11	A01
H09	1240	1002	P11	C01
A10	1369	1139	B22	E12
B10	1370	1140	D22	G12
C10	1371	1141	F22	I12
D10	1372	1142	H22	K12
E10	1373	1143	J22	M12
F10	1374	1144	L22	O12
G10	1375	1137	N22	A12
H10	1376	1138	P22	C12
A11	1329	1099	B12	E02
B11	1330	1100	D12	G02
C11	1331	1101	F12	I02
D11	1332	1102	H12	K02
E11	1333	1103	J12	M02
F11	1334	1104	L12	O02
G11	1335	1097	N12	A02
H11	1336	1098	P12	C02
A12	1001	1155	A01	E16
B12	1002	1156	C01	G16
C12	1003	1157	E01	I16
D12	1004	1158	G01	K16
E12	1005	1159	I01	M16
F12	1006	1160	K01	O16
G12	1007	1153	M01	A16
H12	1008	1154	O01	C16
