#Destpos	P7	P5	P7_pos	P5_pos
A01	1025	1343	A07	N14
B01	1026	1344	C07	P14
C01	1027	1337	E07	B14
D01	1028	1338	G07	D14
E01	1029	1339	I07	F14
F01	1030	1340	K07	H14
G01	1031	1341	M07	J14
H01	1032	1342	O07	L14
A02	1361	1295	B20	N02
B02	1362	1296	D20	P02
C02	1363	1289	F20	B02
D02	1364	1290	H20	D02
E02	1365	1291	J20	F02
F02	1366	1292	L20	H02
G02	1367	1293	N20	J02
H02	1368	1294	P20	L02
A03	1337	1271	B14	N19
B03	1338	1272	D14	P19
C03	1339	1265	F14	B19
D03	1340	1266	H14	D19
E03	1341	1267	J14	F19
F03	1342	1268	L14	H19
G03	1343	1269	N14	J19
H03	1344	1270	P14	L19
A04	1041	1359	A11	N18
B04	1042	1360	C11	P18
C04	1043	1353	E11	B18
D04	1044	1354	G11	D18
E04	1045	1355	I11	F18
F04	1046	1356	K11	H18
G04	1047	1357	M11	J18
H04	1048	1358	O11	L18
A05	1321	1255	B10	N15
B05	1322	1256	D10	P15
C05	1323	1249	F10	B15
D05	1324	1250	H10	D15
E05	1325	1251	J10	F15
F05	1326	1252	L10	H15
G05	1327	1253	N10	J15
H05	1328	1254	P10	L15
A06	1049	1367	A13	N20
B06	1050	1368	C13	P20
C06	1051	1361	E13	B20
D06	1052	1362	G13	D20
E06	1053	1363	I13	F20
F06	1054	1364	K13	H20
G06	1055	1365	M13	J20
H06	1056	1366	O13	L20
A07	1233	1167	B11	M18
B07	1234	1168	D11	O18
C07	1235	1161	F11	A18
D07	1236	1162	H11	C18
E07	1237	1163	J11	E18
F07	1238	1164	L11	G18
G07	1239	1165	N11	I18
H07	1240	1166	P11	K18
A08	1369	1303	B22	N04
B08	1370	1304	D22	P04
C08	1371	1297	F22	B04
D08	1372	1298	H22	D04
E08	1373	1299	J22	F04
F08	1374	1300	L22	H04
G08	1375	1301	N22	J04
H08	1376	1302	P22	L04
A09	1089	1023	A23	M05
B09	1090	1024	C23	O05
C09	1091	1017	E23	A05
D09	1092	1018	G23	C05
E09	1093	1019	I23	E05
F09	1094	1020	K23	G05
G09	1095	1021	M23	I05
H09	1096	1022	O23	K05
A10	1121	1055	A08	M13
B10	1122	1056	C08	O13
C10	1123	1049	E08	A13
D10	1124	1050	G08	C13
E10	1125	1051	I08	E13
F10	1126	1052	K08	G13
G10	1127	1053	M08	I13
H10	1128	1054	O08	K13
A11	1009	1327	A03	N10
B11	1010	1328	C03	P10
C11	1011	1321	E03	B10
D11	1012	1322	G03	D10
E11	1013	1323	I03	F10
F11	1014	1324	K03	H10
G11	1015	1325	M03	J10
H11	1016	1326	O03	L10
A12	1345	1279	B16	N21
B12	1346	1280	D16	P21
C12	1347	1273	F16	B21
D12	1348	1274	H16	D21
E12	1349	1275	J16	F21
F12	1350	1276	L16	H21
G12	1351	1277	N16	J21
H12	1352	1278	P16	L21
