#Destpos	P7	P5	P7_pos	P5_pos
A01	1049	1085	A13	I21
B01	1050	1086	C13	K21
C01	1051	1087	E13	M21
D01	1052	1088	G13	O21
E01	1053	1081	I13	A21
F01	1054	1082	K13	C21
G01	1055	1083	M13	E21
H01	1056	1084	O13	G21
A02	1153	1189	A16	I24
B02	1154	1190	C16	K24
C02	1155	1191	E16	M24
D02	1156	1192	G16	O24
E02	1157	1185	I16	A24
F02	1158	1186	K16	C24
G02	1159	1187	M16	E24
H02	1160	1188	O16	G24
A03	1369	1021	B22	I05
B03	1370	1022	D22	K05
C03	1371	1023	F22	M05
D03	1372	1024	H22	O05
E03	1373	1017	J22	A05
F03	1374	1018	L22	C05
G03	1375	1019	N22	E05
H03	1376	1020	P22	G05
A04	1265	1301	B19	J04
B04	1266	1302	D19	L04
C04	1267	1303	F19	N04
D04	1268	1304	H19	P04
E04	1269	1297	J19	B04
F04	1270	1298	L19	D04
G04	1271	1299	N19	F04
H04	1272	1300	P19	H04
A05	1289	1325	B02	J10
B05	1290	1326	D02	L10
C05	1291	1327	F02	N10
D05	1292	1328	H02	P10
E05	1293	1321	J02	B10
F05	1294	1322	L02	D10
G05	1295	1323	N02	F10
H05	1296	1324	P02	H10
A06	1209	1245	B05	J13
B06	1210	1246	D05	L13
C06	1211	1247	F05	N13
D06	1212	1248	H05	P13
E06	1213	1241	J05	B13
F06	1214	1242	L05	D13
G06	1215	1243	N05	F13
H06	1216	1244	P05	H13
A07	1249	1285	B15	J23
B07	1250	1286	D15	L23
C07	1251	1287	F15	N23
D07	1252	1288	H15	P23
E07	1253	1281	J15	B23
F07	1254	1282	L15	D23
G07	1255	1283	N15	F23
H07	1256	1284	P15	H23
A08	1345	1381	B16	J24
B08	1346	1382	D16	L24
C08	1347	1383	F16	N24
D08	1348	1384	H16	P24
E08	1349	1377	J16	B24
F08	1350	1378	L16	D24
G08	1351	1379	N16	F24
H08	1352	1380	P16	H24
A09	1145	1181	A14	I22
B09	1146	1182	C14	K22
C09	1147	1183	E14	M22
D09	1148	1184	G14	O22
E09	1149	1177	I14	A22
F09	1150	1178	K14	C22
G09	1151	1179	M14	E22
H09	1152	1180	O14	G22
A10	1009	1045	A03	I11
B10	1010	1046	C03	K11
C10	1011	1047	E03	M11
D10	1012	1048	G03	O11
E10	1013	1041	I03	A11
F10	1014	1042	K03	C11
G10	1015	1043	M03	E11
H10	1016	1044	O03	G11
A11	1217	1253	B07	J15
B11	1218	1254	D07	L15
C11	1219	1255	F07	N15
D11	1220	1256	H07	P15
E11	1221	1249	J07	B15
F11	1222	1250	L07	D15
G11	1223	1251	N07	F15
H11	1224	1252	P07	H15
A12	1161	1197	A18	J01
B12	1162	1198	C18	L01
C12	1163	1199	E18	N01
D12	1164	1200	G18	P01
E12	1165	1193	I18	B01
F12	1166	1194	K18	D01
G12	1167	1195	M18	F01
H12	1168	1196	O18	H01
