#Destpos	P7	P5	P7_pos	P5_pos
A01	1057	1357	A15	J18
B01	1058	1358	C15	L18
C01	1059	1359	E15	N18
D01	1060	1360	G15	P18
E01	1061	1353	I15	B18
F01	1062	1354	K15	D18
G01	1063	1355	M15	F18
H01	1064	1356	O15	H18
A02	1361	1277	B20	J21
B02	1362	1278	D20	L21
C02	1363	1279	F20	N21
D02	1364	1280	H20	P21
E02	1365	1273	J20	B21
F02	1366	1274	L20	D21
G02	1367	1275	N20	F21
H02	1368	1276	P20	H21
A03	1297	1213	B04	J05
B03	1298	1214	D04	L05
C03	1299	1215	F04	N05
D03	1300	1216	H04	P05
E03	1301	1209	J04	B05
F03	1302	1210	L04	D05
G03	1303	1211	N04	F05
H03	1304	1212	P04	H05
A04	1289	1205	B02	J03
B04	1290	1206	D02	L03
C04	1291	1207	F02	N03
D04	1292	1208	H02	P03
E04	1293	1201	J02	B03
F04	1294	1202	L02	D03
G04	1295	1203	N02	F03
H04	1296	1204	P02	H03
A05	1305	1221	B06	J07
B05	1306	1222	D06	L07
C05	1307	1223	F06	N07
D05	1308	1224	H06	P07
E05	1309	1217	J06	B07
F05	1310	1218	L06	D07
G05	1311	1219	N06	F07
H05	1312	1220	P06	H07
A06	1249	1165	B15	I18
B06	1250	1166	D15	K18
C06	1251	1167	F15	M18
D06	1252	1168	H15	O18
E06	1253	1161	J15	A18
F06	1254	1162	L15	C18
G06	1255	1163	N15	E18
H06	1256	1164	P15	G18
A07	1281	1197	B23	J01
B07	1282	1198	D23	L01
C07	1283	1199	F23	N01
D07	1284	1200	H23	P01
E07	1285	1193	J23	B01
F07	1286	1194	L23	D01
G07	1287	1195	N23	F01
H07	1288	1196	P23	H01
A08	1265	1181	B19	I22
B08	1266	1182	D19	K22
C08	1267	1183	F19	M22
D08	1268	1184	H19	O22
E08	1269	1177	J19	A22
F08	1270	1178	L19	C22
G08	1271	1179	N19	E22
H08	1272	1180	P19	G22
A09	1217	1133	B07	I10
B09	1218	1134	D07	K10
C09	1219	1135	F07	M10
D09	1220	1136	H07	O10
E09	1221	1129	J07	A10
F09	1222	1130	L07	C10
G09	1223	1131	N07	E10
H09	1224	1132	P07	G10
A10	1121	1037	A08	I09
B10	1122	1038	C08	K09
C10	1123	1039	E08	M09
D10	1124	1040	G08	O09
E10	1125	1033	I08	A09
F10	1126	1034	K08	C09
G10	1127	1035	M08	E09
H10	1128	1036	O08	G09
A11	1369	1285	B22	J23
B11	1370	1286	D22	L23
C11	1371	1287	F22	N23
D11	1372	1288	H22	P23
E11	1373	1281	J22	B23
F11	1374	1282	L22	D23
G11	1375	1283	N22	F23
H11	1376	1284	P22	H23
A12	1145	1061	A14	I15
B12	1146	1062	C14	K15
C12	1147	1063	E14	M15
D12	1148	1064	G14	O15
E12	1149	1057	I14	A15
F12	1150	1058	K14	C15
G12	1151	1059	M14	E15
H12	1152	1060	O14	G15
