#Destpos	P7	P5	P7_pos	P5_pos
A01	1321	1051	B10	E13
B01	1322	1052	D10	G13
C01	1323	1053	F10	I13
D01	1324	1054	H10	K13
E01	1325	1055	J10	M13
F01	1326	1056	L10	O13
G01	1327	1049	N10	A13
H01	1328	1050	P10	C13
A02	1361	1091	B20	E23
B02	1362	1092	D20	G23
C02	1363	1093	F20	I23
D02	1364	1094	H20	K23
E02	1365	1095	J20	M23
F02	1366	1096	L20	O23
G02	1367	1089	N20	A23
H02	1368	1090	P20	C23
A03	1121	1235	A08	F11
B03	1122	1236	C08	H11
C03	1123	1237	E08	J11
D03	1124	1238	G08	L11
E03	1125	1239	I08	N11
F03	1126	1240	K08	P11
G03	1127	1233	M08	B11
H03	1128	1234	O08	D11
A04	1305	1035	B06	E09
B04	1306	1036	D06	G09
C04	1307	1037	F06	I09
D04	1308	1038	H06	K09
E04	1309	1039	J06	M09
F04	1310	1040	L06	O09
G04	1311	1033	N06	A09
H04	1312	1034	P06	C09
A05	1265	1379	B19	F24
B05	1266	1380	D19	H24
C05	1267	1381	F19	J24
D05	1268	1382	H19	L24
E05	1269	1383	J19	N24
F05	1270	1384	L19	P24
G05	1271	1377	N19	B24
H05	1272	1378	P19	D24
A06	1105	1219	A04	F07
B06	1106	1220	C04	H07
C06	1107	1221	E04	J07
D06	1108	1222	G04	L07
E06	1109	1223	I04	N07
F06	1110	1224	K04	P07
G06	1111	1217	M04	B07
H06	1112	1218	O04	D07
A07	1241	1355	B13	F18
B07	1242	1356	D13	H18
C07	1243	1357	F13	J18
D07	1244	1358	H13	L18
E07	1245	1359	J13	N18
F07	1246	1360	L13	P18
G07	1247	1353	N13	B18
H07	1248	1354	P13	D18
A08	1233	1347	B11	F16
B08	1234	1348	D11	H16
C08	1235	1349	F11	J16
D08	1236	1350	H11	L16
E08	1237	1351	J11	N16
F08	1238	1352	L11	P16
G08	1239	1345	N11	B16
H08	1240	1346	P11	D16
A09	1113	1227	A06	F09
B09	1114	1228	C06	H09
C09	1115	1229	E06	J09
D09	1116	1230	G06	L09
E09	1117	1231	I06	N09
F09	1118	1232	K06	P09
G09	1119	1225	M06	B09
H09	1120	1226	O06	D09
A10	1169	1283	A20	F23
B10	1170	1284	C20	H23
C10	1171	1285	E20	J23
D10	1172	1286	G20	L23
E10	1173	1287	I20	N23
F10	1174	1288	K20	P23
G10	1175	1281	M20	B23
H10	1176	1282	O20	D23
A11	1009	1123	A03	E08
B11	1010	1124	C03	G08
C11	1011	1125	E03	I08
D11	1012	1126	G03	K08
E11	1013	1127	I03	M08
F11	1014	1128	K03	O08
G11	1015	1121	M03	A08
H11	1016	1122	O03	C08
A12	1377	1107	B24	E04
B12	1378	1108	D24	G04
C12	1379	1109	F24	I04
D12	1380	1110	H24	K04
E12	1381	1111	J24	M04
F12	1382	1112	L24	O04
G12	1383	1105	N24	A04
H12	1384	1106	P24	C04
