#Destpos	P7	P5	P7_pos	P5_pos
A01	1169	1173	A20	I20
B01	1170	1174	C20	K20
C01	1171	1175	E20	M20
D01	1172	1176	G20	O20
E01	1173	1169	I20	A20
F01	1174	1170	K20	C20
G01	1175	1171	M20	E20
H01	1176	1172	O20	G20
A02	1105	1109	A04	I04
B02	1106	1110	C04	K04
C02	1107	1111	E04	M04
D02	1108	1112	G04	O04
E02	1109	1105	I04	A04
F02	1110	1106	K04	C04
G02	1111	1107	M04	E04
H02	1112	1108	O04	G04
A03	1097	1101	A02	I02
B03	1098	1102	C02	K02
C03	1099	1103	E02	M02
D03	1100	1104	G02	O02
E03	1101	1097	I02	A02
F03	1102	1098	K02	C02
G03	1103	1099	M02	E02
H03	1104	1100	O02	G02
A04	1137	1141	A12	I12
B04	1138	1142	C12	K12
C04	1139	1143	E12	M12
D04	1140	1144	G12	O12
E04	1141	1137	I12	A12
F04	1142	1138	K12	C12
G04	1143	1139	M12	E12
H04	1144	1140	O12	G12
A05	1001	1005	A01	I01
B05	1002	1006	C01	K01
C05	1003	1007	E01	M01
D05	1004	1008	G01	O01
E05	1005	1001	I01	A01
F05	1006	1002	K01	C01
G05	1007	1003	M01	E01
H05	1008	1004	O01	G01
A06	1145	1149	A14	I14
B06	1146	1150	C14	K14
C06	1147	1151	E14	M14
D06	1148	1152	G14	O14
E06	1149	1145	I14	A14
F06	1150	1146	K14	C14
G06	1151	1147	M14	E14
H06	1152	1148	O14	G14
A07	1049	1053	A13	I13
B07	1050	1054	C13	K13
C07	1051	1055	E13	M13
D07	1052	1056	G13	O13
E07	1053	1049	I13	A13
F07	1054	1050	K13	C13
G07	1055	1051	M13	E13
H07	1056	1052	O13	G13
A08	1113	1117	A06	I06
B08	1114	1118	C06	K06
C08	1115	1119	E06	M06
D08	1116	1120	G06	O06
E08	1117	1113	I06	A06
F08	1118	1114	K06	C06
G08	1119	1115	M06	E06
H08	1120	1116	O06	G06
A09	1305	1309	B06	J06
B09	1306	1310	D06	L06
C09	1307	1311	F06	N06
D09	1308	1312	H06	P06
E09	1309	1305	J06	B06
F09	1310	1306	L06	D06
G09	1311	1307	N06	F06
H09	1312	1308	P06	H06
A10	1369	1373	B22	J22
B10	1370	1374	D22	L22
C10	1371	1375	F22	N22
D10	1372	1376	H22	P22
E10	1373	1369	J22	B22
F10	1374	1370	L22	D22
G10	1375	1371	N22	F22
H10	1376	1372	P22	H22
A11	1241	1245	B13	J13
B11	1242	1246	D13	L13
C11	1243	1247	F13	N13
D11	1244	1248	H13	P13
E11	1245	1241	J13	B13
F11	1246	1242	L13	D13
G11	1247	1243	N13	F13
H11	1248	1244	P13	H13
A12	1129	1133	A10	I10
B12	1130	1134	C10	K10
C12	1131	1135	E10	M10
D12	1132	1136	G10	O10
E12	1133	1129	I10	A10
F12	1134	1130	K10	C10
G12	1135	1131	M10	E10
H12	1136	1132	O10	G10
