#Destpos	P7	P5	P7_pos	P5_pos
A01	1345	1323	B16	F10
B01	1346	1324	D16	H10
C01	1347	1325	F16	J10
D01	1348	1326	H16	L10
E01	1349	1327	J16	N10
F01	1350	1328	L16	P10
G01	1351	1321	N16	B10
H01	1352	1322	P16	D10
A02	1145	1123	A14	E08
B02	1146	1124	C14	G08
C02	1147	1125	E14	I08
D02	1148	1126	G14	K08
E02	1149	1127	I14	M08
F02	1150	1128	K14	O08
G02	1151	1121	M14	A08
H02	1152	1122	O14	C08
A03	1009	1371	A03	F22
B03	1010	1372	C03	H22
C03	1011	1373	E03	J22
D03	1012	1374	G03	L22
E03	1013	1375	I03	N22
F03	1014	1376	K03	P22
G03	1015	1369	M03	B22
H03	1016	1370	O03	D22
A04	1041	1019	A11	E05
B04	1042	1020	C11	G05
C04	1043	1021	E11	I05
D04	1044	1022	G11	K05
E04	1045	1023	I11	M05
F04	1046	1024	K11	O05
G04	1047	1017	M11	A05
H04	1048	1018	O11	C05
A05	1313	1291	B08	F02
B05	1314	1292	D08	H02
C05	1315	1293	F08	J02
D05	1316	1294	H08	L02
E05	1317	1295	J08	N02
F05	1318	1296	L08	P02
G05	1319	1289	N08	B02
H05	1320	1290	P08	D02
A06	1233	1211	B11	F05
B06	1234	1212	D11	H05
C06	1235	1213	F11	J05
D06	1236	1214	H11	L05
E06	1237	1215	J11	N05
F06	1238	1216	L11	P05
G06	1239	1209	N11	B05
H06	1240	1210	P11	D05
A07	1129	1107	A10	E04
B07	1130	1108	C10	G04
C07	1131	1109	E10	I04
D07	1132	1110	G10	K04
E07	1133	1111	I10	M04
F07	1134	1112	K10	O04
G07	1135	1105	M10	A04
H07	1136	1106	O10	C04
A08	1161	1139	A18	E12
B08	1162	1140	C18	G12
C08	1163	1141	E18	I12
D08	1164	1142	G18	K12
E08	1165	1143	I18	M12
F08	1166	1144	K18	O12
G08	1167	1137	M18	A12
H08	1168	1138	O18	C12
A09	1329	1307	B12	F06
B09	1330	1308	D12	H06
C09	1331	1309	F12	J06
D09	1332	1310	H12	L06
E09	1333	1311	J12	N06
F09	1334	1312	L12	P06
G09	1335	1305	N12	B06
H09	1336	1306	P12	D06
A10	1185	1163	A24	E18
B10	1186	1164	C24	G18
C10	1187	1165	E24	I18
D10	1188	1166	G24	K18
E10	1189	1167	I24	M18
F10	1190	1168	K24	O18
G10	1191	1161	M24	A18
H10	1192	1162	O24	C18
A11	1121	1099	A08	E02
B11	1122	1100	C08	G02
C11	1123	1101	E08	I02
D11	1124	1102	G08	K02
E11	1125	1103	I08	M02
F11	1126	1104	K08	O02
G11	1127	1097	M08	A02
H11	1128	1098	O08	C02
A12	1369	1347	B22	F16
B12	1370	1348	D22	H16
C12	1371	1349	F22	J16
D12	1372	1350	H22	L16
E12	1373	1351	J22	N16
F12	1374	1352	L22	P16
G12	1375	1345	N22	B16
H12	1376	1346	P22	D16
