#Destpos	P7	P5	P7_pos	P5_pos
A01	1041	1347	A11	F16
B01	1042	1348	C11	H16
C01	1043	1349	E11	J16
D01	1044	1350	G11	L16
E01	1045	1351	I11	N16
F01	1046	1352	K11	P16
G01	1047	1345	M11	B16
H01	1048	1346	O11	D16
A02	1089	1011	A23	E03
B02	1090	1012	C23	G03
C02	1091	1013	E23	I03
D02	1092	1014	G23	K03
E02	1093	1015	I23	M03
F02	1094	1016	K23	O03
G02	1095	1009	M23	A03
H02	1096	1010	O23	C03
A03	1337	1259	B14	F17
B03	1338	1260	D14	H17
C03	1339	1261	F14	J17
D03	1340	1262	H14	L17
E03	1341	1263	J14	N17
F03	1342	1264	L14	P17
G03	1343	1257	N14	B17
H03	1344	1258	P14	D17
A04	1361	1283	B20	F23
B04	1362	1284	D20	H23
C04	1363	1285	F20	J23
D04	1364	1286	H20	L23
E04	1365	1287	J20	N23
F04	1366	1288	L20	P23
G04	1367	1281	N20	B23
H04	1368	1282	P20	D23
A05	1193	1115	B01	E06
B05	1194	1116	D01	G06
C05	1195	1117	F01	I06
D05	1196	1118	H01	K06
E05	1197	1119	J01	M06
F05	1198	1120	L01	O06
G05	1199	1113	N01	A06
H05	1200	1114	P01	C06
A06	1017	1323	A05	F10
B06	1018	1324	C05	H10
C06	1019	1325	E05	J10
D06	1020	1326	G05	L10
E06	1021	1327	I05	N10
F06	1022	1328	K05	P10
G06	1023	1321	M05	B10
H06	1024	1322	O05	D10
A07	1289	1211	B02	F05
B07	1290	1212	D02	H05
C07	1291	1213	F02	J05
D07	1292	1214	H02	L05
E07	1293	1215	J02	N05
F07	1294	1216	L02	P05
G07	1295	1209	N02	B05
H07	1296	1210	P02	D05
A08	1377	1299	B24	F04
B08	1378	1300	D24	H04
C08	1379	1301	F24	J04
D08	1380	1302	H24	L04
E08	1381	1303	J24	N04
F08	1382	1304	L24	P04
G08	1383	1297	N24	B04
H08	1384	1298	P24	D04
A09	1129	1051	A10	E13
B09	1130	1052	C10	G13
C09	1131	1053	E10	I13
D09	1132	1054	G10	K13
E09	1133	1055	I10	M13
F09	1134	1056	K10	O13
G09	1135	1049	M10	A13
H09	1136	1050	O10	C13
A10	1321	1243	B10	F13
B10	1322	1244	D10	H13
C10	1323	1245	F10	J13
D10	1324	1246	H10	L13
E10	1325	1247	J10	N13
F10	1326	1248	L10	P13
G10	1327	1241	N10	B13
H10	1328	1242	P10	D13
A11	1369	1291	B22	F02
B11	1370	1292	D22	H02
C11	1371	1293	F22	J02
D11	1372	1294	H22	L02
E11	1373	1295	J22	N02
F11	1374	1296	L22	P02
G11	1375	1289	N22	B02
H11	1376	1290	P22	D02
A12	1153	1075	A16	E19
B12	1154	1076	C16	G19
C12	1155	1077	E16	I19
D12	1156	1078	G16	K19
E12	1157	1079	I16	M19
F12	1158	1080	K16	O19
G12	1159	1073	M16	A19
H12	1160	1074	O16	C19
