#Destpos	P7	P5	P7_pos	P5_pos
A01	1217	1327	B07	N10
B01	1218	1328	D07	P10
C01	1219	1321	F07	B10
D01	1220	1322	H07	D10
E01	1221	1323	J07	F10
F01	1222	1324	L07	H10
G01	1223	1325	N07	J10
H01	1224	1326	P07	L10
A02	1057	1167	A15	M18
B02	1058	1168	C15	O18
C02	1059	1161	E15	A18
D02	1060	1162	G15	C18
E02	1061	1163	I15	E18
F02	1062	1164	K15	G18
G02	1063	1165	M15	I18
H02	1064	1166	O15	K18
A03	1193	1303	B01	N04
B03	1194	1304	D01	P04
C03	1195	1297	F01	B04
D03	1196	1298	H01	D04
E03	1197	1299	J01	F04
F03	1198	1300	L01	H04
G03	1199	1301	N01	J04
H03	1200	1302	P01	L04
A04	1265	1375	B19	N22
B04	1266	1376	D19	P22
C04	1267	1369	F19	B22
D04	1268	1370	H19	D22
E04	1269	1371	J19	F22
F04	1270	1372	L19	H22
G04	1271	1373	N19	J22
H04	1272	1374	P19	L22
A05	1025	1135	A07	M10
B05	1026	1136	C07	O10
C05	1027	1129	E07	A10
D05	1028	1130	G07	C10
E05	1029	1131	I07	E10
F05	1030	1132	K07	G10
G05	1031	1133	M07	I10
H05	1032	1134	O07	K10
A06	1161	1271	A18	N19
B06	1162	1272	C18	P19
C06	1163	1265	E18	B19
D06	1164	1266	G18	D19
E06	1165	1267	I18	F19
F06	1166	1268	K18	H19
G06	1167	1269	M18	J19
H06	1168	1270	O18	L19
A07	1073	1183	A19	M22
B07	1074	1184	C19	O22
C07	1075	1177	E19	A22
D07	1076	1178	G19	C22
E07	1077	1179	I19	E22
F07	1078	1180	K19	G22
G07	1079	1181	M19	I22
H07	1080	1182	O19	K22
A08	1225	1335	B09	N12
B08	1226	1336	D09	P12
C08	1227	1329	F09	B12
D08	1228	1330	H09	D12
E08	1229	1331	J09	F12
F08	1230	1332	L09	H12
G08	1231	1333	N09	J12
H08	1232	1334	P09	L12
A09	1377	1103	B24	M02
B09	1378	1104	D24	O02
C09	1379	1097	F24	A02
D09	1380	1098	H24	C02
E09	1381	1099	J24	E02
F09	1382	1100	L24	G02
G09	1383	1101	N24	I02
H09	1384	1102	P24	K02
A10	1321	1047	B10	M11
B10	1322	1048	D10	O11
C10	1323	1041	F10	A11
D10	1324	1042	H10	C11
E10	1325	1043	J10	E11
F10	1326	1044	L10	G11
G10	1327	1045	N10	I11
H10	1328	1046	P10	K11
A11	1113	1223	A06	N07
B11	1114	1224	C06	P07
C11	1115	1217	E06	B07
D11	1116	1218	G06	D07
E11	1117	1219	I06	F07
F11	1118	1220	K06	H07
G11	1119	1221	M06	J07
H11	1120	1222	O06	L07
A12	1033	1143	A09	M12
B12	1034	1144	C09	O12
C12	1035	1137	E09	A12
D12	1036	1138	G09	C12
E12	1037	1139	I09	E12
F12	1038	1140	K09	G12
G12	1039	1141	M09	I12
H12	1040	1142	O09	K12
