#Destpos	P7	P5	P7_pos	P5_pos
A01	1233	1343	B11	N14
B01	1234	1344	D11	P14
C01	1235	1337	F11	B14
D01	1236	1338	H11	D14
E01	1237	1339	J11	F14
F01	1238	1340	L11	H14
G01	1239	1341	N11	J14
H01	1240	1342	P11	L14
A02	1177	1287	A22	N23
B02	1178	1288	C22	P23
C02	1179	1281	E22	B23
D02	1180	1282	G22	D23
E02	1181	1283	I22	F23
F02	1182	1284	K22	H23
G02	1183	1285	M22	J23
H02	1184	1286	O22	L23
A03	1137	1247	A12	N13
B03	1138	1248	C12	P13
C03	1139	1241	E12	B13
D03	1140	1242	G12	D13
E03	1141	1243	I12	F13
F03	1142	1244	K12	H13
G03	1143	1245	M12	J13
H03	1144	1246	O12	L13
A04	1297	1023	B04	M05
B04	1298	1024	D04	O05
C04	1299	1017	F04	A05
D04	1300	1018	H04	C05
E04	1301	1019	J04	E05
F04	1302	1020	L04	G05
G04	1303	1021	N04	I05
H04	1304	1022	P04	K05
A05	1305	1031	B06	M07
B05	1306	1032	D06	O07
C05	1307	1025	F06	A07
D05	1308	1026	H06	C07
E05	1309	1027	J06	E07
F05	1310	1028	L06	G07
G05	1311	1029	N06	I07
H05	1312	1030	P06	K07
A06	1153	1263	A16	N17
B06	1154	1264	C16	P17
C06	1155	1257	E16	B17
D06	1156	1258	G16	D17
E06	1157	1259	I16	F17
F06	1158	1260	K16	H17
G06	1159	1261	M16	J17
H06	1160	1262	O16	L17
A07	1097	1207	A02	N03
B07	1098	1208	C02	P03
C07	1099	1201	E02	B03
D07	1100	1202	G02	D03
E07	1101	1203	I02	F03
F07	1102	1204	K02	H03
G07	1103	1205	M02	J03
H07	1104	1206	O02	L03
A08	1369	1095	B22	M23
B08	1370	1096	D22	O23
C08	1371	1089	F22	A23
D08	1372	1090	H22	C23
E08	1373	1091	J22	E23
F08	1374	1092	L22	G23
G08	1375	1093	N22	I23
H08	1376	1094	P22	K23
A09	1089	1199	A23	N01
B09	1090	1200	C23	P01
C09	1091	1193	E23	B01
D09	1092	1194	G23	D01
E09	1093	1195	I23	F01
F09	1094	1196	K23	H01
G09	1095	1197	M23	J01
H09	1096	1198	O23	L01
A10	1353	1079	B18	M19
B10	1354	1080	D18	O19
C10	1355	1073	F18	A19
D10	1356	1074	H18	C19
E10	1357	1075	J18	E19
F10	1358	1076	L18	G19
G10	1359	1077	N18	I19
H10	1360	1078	P18	K19
A11	1041	1151	A11	M14
B11	1042	1152	C11	O14
C11	1043	1145	E11	A14
D11	1044	1146	G11	C14
E11	1045	1147	I11	E14
F11	1046	1148	K11	G14
G11	1047	1149	M11	I14
H11	1048	1150	O11	K14
A12	1121	1231	A08	N09
B12	1122	1232	C08	P09
C12	1123	1225	E08	B09
D12	1124	1226	G08	D09
E12	1125	1227	I08	F09
F12	1126	1228	K08	H09
G12	1127	1229	M08	J09
H12	1128	1230	O08	L09
