#Destpos	P7	P5	P7_pos	P5_pos
A01	1369	1031	B22	M07
B01	1370	1032	D22	O07
C01	1371	1025	F22	A07
D01	1372	1026	H22	C07
E01	1373	1027	J22	E07
F01	1374	1028	L22	G07
G01	1375	1029	N22	I07
H01	1376	1030	P22	K07
A02	1161	1207	A18	N03
B02	1162	1208	C18	P03
C02	1163	1201	E18	B03
D02	1164	1202	G18	D03
E02	1165	1203	I18	F03
F02	1166	1204	K18	H03
G02	1167	1205	M18	J03
H02	1168	1206	O18	L03
A03	1137	1183	A12	M22
B03	1138	1184	C12	O22
C03	1139	1177	E12	A22
D03	1140	1178	G12	C22
E03	1141	1179	I12	E22
F03	1142	1180	K12	G22
G03	1143	1181	M12	I22
H03	1144	1182	O12	K22
A04	1001	1047	A01	M11
B04	1002	1048	C01	O11
C04	1003	1041	E01	A11
D04	1004	1042	G01	C11
E04	1005	1043	I01	E11
F04	1006	1044	K01	G11
G04	1007	1045	M01	I11
H04	1008	1046	O01	K11
A05	1329	1375	B12	N22
B05	1330	1376	D12	P22
C05	1331	1369	F12	B22
D05	1332	1370	H12	D22
E05	1333	1371	J12	F22
F05	1334	1372	L12	H22
G05	1335	1373	N12	J22
H05	1336	1374	P12	L22
A06	1025	1071	A07	M17
B06	1026	1072	C07	O17
C06	1027	1065	E07	A17
D06	1028	1066	G07	C17
E06	1029	1067	I07	E17
F06	1030	1068	K07	G17
G06	1031	1069	M07	I17
H06	1032	1070	O07	K17
A07	1377	1039	B24	M09
B07	1378	1040	D24	O09
C07	1379	1033	F24	A09
D07	1380	1034	H24	C09
E07	1381	1035	J24	E09
F07	1382	1036	L24	G09
G07	1383	1037	N24	I09
H07	1384	1038	P24	K09
A08	1241	1287	B13	N23
B08	1242	1288	D13	P23
C08	1243	1281	F13	B23
D08	1244	1282	H13	D23
E08	1245	1283	J13	F23
F08	1246	1284	L13	H23
G08	1247	1285	N13	J23
H08	1248	1286	P13	L23
A09	1121	1167	A08	M18
B09	1122	1168	C08	O18
C09	1123	1161	E08	A18
D09	1124	1162	G08	C18
E09	1125	1163	I08	E18
F09	1126	1164	K08	G18
G09	1127	1165	M08	I18
H09	1128	1166	O08	K18
A10	1281	1327	B23	N10
B10	1282	1328	D23	P10
C10	1283	1321	F23	B10
D10	1284	1322	H23	D10
E10	1285	1323	J23	F10
F10	1286	1324	L23	H10
G10	1287	1325	N23	J10
H10	1288	1326	P23	L10
A11	1145	1191	A14	M24
B11	1146	1192	C14	O24
C11	1147	1185	E14	A24
D11	1148	1186	G14	C24
E11	1149	1187	I14	E24
F11	1150	1188	K14	G24
G11	1151	1189	M14	I24
H11	1152	1190	O14	K24
A12	1073	1119	A19	M06
B12	1074	1120	C19	O06
C12	1075	1113	E19	A06
D12	1076	1114	G19	C06
E12	1077	1115	I19	E06
F12	1078	1116	K19	G06
G12	1079	1117	M19	I06
H12	1080	1118	O19	K06
