#Destpos	P7	P5	P7_pos	P5_pos
A01	1193	1011	B01	E03
B01	1194	1012	D01	G03
C01	1195	1013	F01	I03
D01	1196	1014	H01	K03
E01	1197	1015	J01	M03
F01	1198	1016	L01	O03
G01	1199	1009	N01	A03
H01	1200	1010	P01	C03
A02	1017	1219	A05	F07
B02	1018	1220	C05	H07
C02	1019	1221	E05	J07
D02	1020	1222	G05	L07
E02	1021	1223	I05	N07
F02	1022	1224	K05	P07
G02	1023	1217	M05	B07
H02	1024	1218	O05	D07
A03	1297	1115	B04	E06
B03	1298	1116	D04	G06
C03	1299	1117	F04	I06
D03	1300	1118	H04	K06
E03	1301	1119	J04	M06
F03	1302	1120	L04	O06
G03	1303	1113	N04	A06
H03	1304	1114	P04	C06
A04	1209	1027	B05	E07
B04	1210	1028	D05	G07
C04	1211	1029	F05	I07
D04	1212	1030	H05	K07
E04	1213	1031	J05	M07
F04	1214	1032	L05	O07
G04	1215	1025	N05	A07
H04	1216	1026	P05	C07
A05	1233	1051	B11	E13
B05	1234	1052	D11	G13
C05	1235	1053	F11	I13
D05	1236	1054	H11	K13
E05	1237	1055	J11	M13
F05	1238	1056	L11	O13
G05	1239	1049	N11	A13
H05	1240	1050	P11	C13
A06	1097	1299	A02	F04
B06	1098	1300	C02	H04
C06	1099	1301	E02	J04
D06	1100	1302	G02	L04
E06	1101	1303	I02	N04
F06	1102	1304	K02	P04
G06	1103	1297	M02	B04
H06	1104	1298	O02	D04
A07	1113	1315	A06	F08
B07	1114	1316	C06	H08
C07	1115	1317	E06	J08
D07	1116	1318	G06	L08
E07	1117	1319	I06	N08
F07	1118	1320	K06	P08
G07	1119	1313	M06	B08
H07	1120	1314	O06	D08
A08	1129	1331	A10	F12
B08	1130	1332	C10	H12
C08	1131	1333	E10	J12
D08	1132	1334	G10	L12
E08	1133	1335	I10	N12
F08	1134	1336	K10	P12
G08	1135	1329	M10	B12
H08	1136	1330	O10	D12
A09	1377	1195	B24	F01
B09	1378	1196	D24	H01
C09	1379	1197	F24	J01
D09	1380	1198	H24	L01
E09	1381	1199	J24	N01
F09	1382	1200	L24	P01
G09	1383	1193	N24	B01
H09	1384	1194	P24	D01
A10	1329	1147	B12	E14
B10	1330	1148	D12	G14
C10	1331	1149	F12	I14
D10	1332	1150	H12	K14
E10	1333	1151	J12	M14
F10	1334	1152	L12	O14
G10	1335	1145	N12	A14
H10	1336	1146	P12	C14
A11	1313	1131	B08	E10
B11	1314	1132	D08	G10
C11	1315	1133	F08	I10
D11	1316	1134	H08	K10
E11	1317	1135	J08	M10
F11	1318	1136	L08	O10
G11	1319	1129	N08	A10
H11	1320	1130	P08	C10
A12	1257	1075	B17	E19
B12	1258	1076	D17	G19
C12	1259	1077	F17	I19
D12	1260	1078	H17	K19
E12	1261	1079	J17	M19
F12	1262	1080	L17	O19
G12	1263	1073	N17	A19
H12	1264	1074	P17	C19
