#Destpos	P7	P5	P7_pos	P5_pos
A01	1281	1107	B23	E04
B01	1282	1108	D23	G04
C01	1283	1109	F23	I04
D01	1284	1110	H23	K04
E01	1285	1111	J23	M04
F01	1286	1112	L23	O04
G01	1287	1105	N23	A04
H01	1288	1106	P23	C04
A02	1065	1275	A17	F21
B02	1066	1276	C17	H21
C02	1067	1277	E17	J21
D02	1068	1278	G17	L21
E02	1069	1279	I17	N21
F02	1070	1280	K17	P21
G02	1071	1273	M17	B21
H02	1072	1274	O17	D21
A03	1185	1011	A24	E03
B03	1186	1012	C24	G03
C03	1187	1013	E24	I03
D03	1188	1014	G24	K03
E03	1189	1015	I24	M03
F03	1190	1016	K24	O03
G03	1191	1009	M24	A03
H03	1192	1010	O24	C03
A04	1009	1219	A03	F07
B04	1010	1220	C03	H07
C04	1011	1221	E03	J07
D04	1012	1222	G03	L07
E04	1013	1223	I03	N07
F04	1014	1224	K03	P07
G04	1015	1217	M03	B07
H04	1016	1218	O03	D07
A05	1113	1323	A06	F10
B05	1114	1324	C06	H10
C05	1115	1325	E06	J10
D05	1116	1326	G06	L10
E05	1117	1327	I06	N10
F05	1118	1328	K06	P10
G05	1119	1321	M06	B10
H05	1120	1322	O06	D10
A06	1305	1131	B06	E10
B06	1306	1132	D06	G10
C06	1307	1133	F06	I10
D06	1308	1134	H06	K10
E06	1309	1135	J06	M10
F06	1310	1136	L06	O10
G06	1311	1129	N06	A10
H06	1312	1130	P06	C10
A07	1137	1347	A12	F16
B07	1138	1348	C12	H16
C07	1139	1349	E12	J16
D07	1140	1350	G12	L16
E07	1141	1351	I12	N16
F07	1142	1352	K12	P16
G07	1143	1345	M12	B16
H07	1144	1346	O12	D16
A08	1313	1139	B08	E12
B08	1314	1140	D08	G12
C08	1315	1141	F08	I12
D08	1316	1142	H08	K12
E08	1317	1143	J08	M12
F08	1318	1144	L08	O12
G08	1319	1137	N08	A12
H08	1320	1138	P08	C12
A09	1025	1235	A07	F11
B09	1026	1236	C07	H11
C09	1027	1237	E07	J11
D09	1028	1238	G07	L11
E09	1029	1239	I07	N11
F09	1030	1240	K07	P11
G09	1031	1233	M07	B11
H09	1032	1234	O07	D11
A10	1177	1003	A22	E01
B10	1178	1004	C22	G01
C10	1179	1005	E22	I01
D10	1180	1006	G22	K01
E10	1181	1007	I22	M01
F10	1182	1008	K22	O01
G10	1183	1001	M22	A01
H10	1184	1002	O22	C01
A11	1265	1091	B19	E23
B11	1266	1092	D19	G23
C11	1267	1093	F19	I23
D11	1268	1094	H19	K23
E11	1269	1095	J19	M23
F11	1270	1096	L19	O23
G11	1271	1089	N19	A23
H11	1272	1090	P19	C23
A12	1345	1171	B16	E20
B12	1346	1172	D16	G20
C12	1347	1173	F16	I20
D12	1348	1174	H16	K20
E12	1349	1175	J16	M20
F12	1350	1176	L16	O20
G12	1351	1169	N16	A20
H12	1352	1170	P16	C20
