#Destpos	P7	P5	P7_pos	P5_pos
A01	1313	1231	B08	N09
B01	1314	1232	D08	P09
C01	1315	1225	F08	B09
D01	1316	1226	H08	D09
E01	1317	1227	J08	F09
F01	1318	1228	L08	H09
G01	1319	1229	N08	J09
H01	1320	1230	P08	L09
A02	1153	1071	A16	M17
B02	1154	1072	C16	O17
C02	1155	1065	E16	A17
D02	1156	1066	G16	C17
E02	1157	1067	I16	E17
F02	1158	1068	K16	G17
G02	1159	1069	M16	I17
H02	1160	1070	O16	K17
A03	1209	1127	B05	M08
B03	1210	1128	D05	O08
C03	1211	1121	F05	A08
D03	1212	1122	H05	C08
E03	1213	1123	J05	E08
F03	1214	1124	L05	G08
G03	1215	1125	N05	I08
H03	1216	1126	P05	K08
A04	1041	1343	A11	N14
B04	1042	1344	C11	P14
C04	1043	1337	E11	B14
D04	1044	1338	G11	D14
E04	1045	1339	I11	F14
F04	1046	1340	K11	H14
G04	1047	1341	M11	J14
H04	1048	1342	O11	L14
A05	1297	1215	B04	N05
B05	1298	1216	D04	P05
C05	1299	1209	F04	B05
D05	1300	1210	H04	D05
E05	1301	1211	J04	F05
F05	1302	1212	L04	H05
G05	1303	1213	N04	J05
H05	1304	1214	P04	L05
A06	1225	1143	B09	M12
B06	1226	1144	D09	O12
C06	1227	1137	F09	A12
D06	1228	1138	H09	C12
E06	1229	1139	J09	E12
F06	1230	1140	L09	G12
G06	1231	1141	N09	I12
H06	1232	1142	P09	K12
A07	1137	1055	A12	M13
B07	1138	1056	C12	O13
C07	1139	1049	E12	A13
D07	1140	1050	G12	C13
E07	1141	1051	I12	E13
F07	1142	1052	K12	G13
G07	1143	1053	M12	I13
H07	1144	1054	O12	K13
A08	1025	1327	A07	N10
B08	1026	1328	C07	P10
C08	1027	1321	E07	B10
D08	1028	1322	G07	D10
E08	1029	1323	I07	F10
F08	1030	1324	K07	H10
G08	1031	1325	M07	J10
H08	1032	1326	O07	L10
A09	1281	1199	B23	N01
B09	1282	1200	D23	P01
C09	1283	1193	F23	B01
D09	1284	1194	H23	D01
E09	1285	1195	J23	F01
F09	1286	1196	L23	H01
G09	1287	1197	N23	J01
H09	1288	1198	P23	L01
A10	1073	1375	A19	N22
B10	1074	1376	C19	P22
C10	1075	1369	E19	B22
D10	1076	1370	G19	D22
E10	1077	1371	I19	F22
F10	1078	1372	K19	H22
G10	1079	1373	M19	J22
H10	1080	1374	O19	L22
A11	1233	1151	B11	M14
B11	1234	1152	D11	O14
C11	1235	1145	F11	A14
D11	1236	1146	H11	C14
E11	1237	1147	J11	E14
F11	1238	1148	L11	G14
G11	1239	1149	N11	I14
H11	1240	1150	P11	K14
A12	1361	1279	B20	N21
B12	1362	1280	D20	P21
C12	1363	1273	F20	B21
D12	1364	1274	H20	D21
E12	1365	1275	J20	F21
F12	1366	1276	L20	H21
G12	1367	1277	N20	J21
H12	1368	1278	P20	L21
