#Destpos	P7	P5	P7_pos	P5_pos
A01	1153	1043	A16	E11
B01	1154	1044	C16	G11
C01	1155	1045	E16	I11
D01	1156	1046	G16	K11
E01	1157	1047	I16	M11
F01	1158	1048	K16	O11
G01	1159	1041	M16	A11
H01	1160	1042	O16	C11
A02	1185	1075	A24	E19
B02	1186	1076	C24	G19
C02	1187	1077	E24	I19
D02	1188	1078	G24	K19
E02	1189	1079	I24	M19
F02	1190	1080	K24	O19
G02	1191	1073	M24	A19
H02	1192	1074	O24	C19
A03	1281	1171	B23	E20
B03	1282	1172	D23	G20
C03	1283	1173	F23	I20
D03	1284	1174	H23	K20
E03	1285	1175	J23	M20
F03	1286	1176	L23	O20
G03	1287	1169	N23	A20
H03	1288	1170	P23	C20
A04	1313	1203	B08	F03
B04	1314	1204	D08	H03
C04	1315	1205	F08	J03
D04	1316	1206	H08	L03
E04	1317	1207	J08	N03
F04	1318	1208	L08	P03
G04	1319	1201	N08	B03
H04	1320	1202	P08	D03
A05	1177	1067	A22	E17
B05	1178	1068	C22	G17
C05	1179	1069	E22	I17
D05	1180	1070	G22	K17
E05	1181	1071	I22	M17
F05	1182	1072	K22	O17
G05	1183	1065	M22	A17
H05	1184	1066	O22	C17
A06	1345	1235	B16	F11
B06	1346	1236	D16	H11
C06	1347	1237	F16	J11
D06	1348	1238	H16	L11
E06	1349	1239	J16	N11
F06	1350	1240	L16	P11
G06	1351	1233	N16	B11
H06	1352	1234	P16	D11
A07	1193	1083	B01	E21
B07	1194	1084	D01	G21
C07	1195	1085	F01	I21
D07	1196	1086	H01	K21
E07	1197	1087	J01	M21
F07	1198	1088	L01	O21
G07	1199	1081	N01	A21
H07	1200	1082	P01	C21
A08	1049	1323	A13	F10
B08	1050	1324	C13	H10
C08	1051	1325	E13	J10
D08	1052	1326	G13	L10
E08	1053	1327	I13	N10
F08	1054	1328	K13	P10
G08	1055	1321	M13	B10
H08	1056	1322	O13	D10
A09	1081	1355	A21	F18
B09	1082	1356	C21	H18
C09	1083	1357	E21	J18
D09	1084	1358	G21	L18
E09	1085	1359	I21	N18
F09	1086	1360	K21	P18
G09	1087	1353	M21	B18
H09	1088	1354	O21	D18
A10	1321	1211	B10	F05
B10	1322	1212	D10	H05
C10	1323	1213	F10	J05
D10	1324	1214	H10	L05
E10	1325	1215	J10	N05
F10	1326	1216	L10	P05
G10	1327	1209	N10	B05
H10	1328	1210	P10	D05
A11	1265	1155	B19	E16
B11	1266	1156	D19	G16
C11	1267	1157	F19	I16
D11	1268	1158	H19	K16
E11	1269	1159	J19	M16
F11	1270	1160	L19	O16
G11	1271	1153	N19	A16
H11	1272	1154	P19	C16
A12	1129	1019	A10	E05
B12	1130	1020	C10	G05
C12	1131	1021	E10	I05
D12	1132	1022	G10	K05
E12	1133	1023	I10	M05
F12	1134	1024	K10	O05
G12	1135	1017	M10	A05
H12	1136	1018	O10	C05
