#Destpos	P7	P5	P7_pos	P5_pos
A01	1089	1167	A23	M18
B01	1090	1168	C23	O18
C01	1091	1161	E23	A18
D01	1092	1162	G23	C18
E01	1093	1163	I23	E18
F01	1094	1164	K23	G18
G01	1095	1165	M23	I18
H01	1096	1166	O23	K18
A02	1041	1119	A11	M06
B02	1042	1120	C11	O06
C02	1043	1113	E11	A06
D02	1044	1114	G11	C06
E02	1045	1115	I11	E06
F02	1046	1116	K11	G06
G02	1047	1117	M11	I06
H02	1048	1118	O11	K06
A03	1337	1031	B14	M07
B03	1338	1032	D14	O07
C03	1339	1025	F14	A07
D03	1340	1026	H14	C07
E03	1341	1027	J14	E07
F03	1342	1028	L14	G07
G03	1343	1029	N14	I07
H03	1344	1030	P14	K07
A04	1265	1343	B19	N14
B04	1266	1344	D19	P14
C04	1267	1337	F19	B14
D04	1268	1338	H19	D14
E04	1269	1339	J19	F14
F04	1270	1340	L19	H14
G04	1271	1341	N19	J14
H04	1272	1342	P19	L14
A05	1209	1287	B05	N23
B05	1210	1288	D05	P23
C05	1211	1281	F05	B23
D05	1212	1282	H05	D23
E05	1213	1283	J05	F23
F05	1214	1284	L05	H23
G05	1215	1285	N05	J23
H05	1216	1286	P05	L23
A06	1001	1079	A01	M19
B06	1002	1080	C01	O19
C06	1003	1073	E01	A19
D06	1004	1074	G01	C19
E06	1005	1075	I01	E19
F06	1006	1076	K01	G19
G06	1007	1077	M01	I19
H06	1008	1078	O01	K19
A07	1217	1295	B07	N02
B07	1218	1296	D07	P02
C07	1219	1289	F07	B02
D07	1220	1290	H07	D02
E07	1221	1291	J07	F02
F07	1222	1292	L07	H02
G07	1223	1293	N07	J02
H07	1224	1294	P07	L02
A08	1161	1239	A18	N11
B08	1162	1240	C18	P11
C08	1163	1233	E18	B11
D08	1164	1234	G18	D11
E08	1165	1235	I18	F11
F08	1166	1236	K18	H11
G08	1167	1237	M18	J11
H08	1168	1238	O18	L11
A09	1225	1303	B09	N04
B09	1226	1304	D09	P04
C09	1227	1297	F09	B04
D09	1228	1298	H09	D04
E09	1229	1299	J09	F04
F09	1230	1300	L09	H04
G09	1231	1301	N09	J04
H09	1232	1302	P09	L04
A10	1289	1367	B02	N20
B10	1290	1368	D02	P20
C10	1291	1361	F02	B20
D10	1292	1362	H02	D20
E10	1293	1363	J02	F20
F10	1294	1364	L02	H20
G10	1295	1365	N02	J20
H10	1296	1366	P02	L20
A11	1025	1103	A07	M02
B11	1026	1104	C07	O02
C11	1027	1097	E07	A02
D11	1028	1098	G07	C02
E11	1029	1099	I07	E02
F11	1030	1100	K07	G02
G11	1031	1101	M07	I02
H11	1032	1102	O07	K02
A12	1305	1383	B06	N24
B12	1306	1384	D06	P24
C12	1307	1377	F06	B24
D12	1308	1378	H06	D24
E12	1309	1379	J06	F24
F12	1310	1380	L06	H24
G12	1311	1381	N06	J24
H12	1312	1382	P06	L24
