#Destpos	P7	P5	P7_pos	P5_pos
A01	1001	1125	A01	I08
B01	1002	1126	C01	K08
C01	1003	1127	E01	M08
D01	1004	1128	G01	O08
E01	1005	1121	I01	A08
F01	1006	1122	K01	C08
G01	1007	1123	M01	E08
H01	1008	1124	O01	G08
A02	1289	1029	B02	I07
B02	1290	1030	D02	K07
C02	1291	1031	F02	M07
D02	1292	1032	H02	O07
E02	1293	1025	J02	A07
F02	1294	1026	L02	C07
G02	1295	1027	N02	E07
H02	1296	1028	P02	G07
A03	1081	1205	A21	J03
B03	1082	1206	C21	L03
C03	1083	1207	E21	N03
D03	1084	1208	G21	P03
E03	1085	1201	I21	B03
F03	1086	1202	K21	D03
G03	1087	1203	M21	F03
H03	1088	1204	O21	H03
A04	1217	1341	B07	J14
B04	1218	1342	D07	L14
C04	1219	1343	F07	N14
D04	1220	1344	H07	P14
E04	1221	1337	J07	B14
F04	1222	1338	L07	D14
G04	1223	1339	N07	F14
H04	1224	1340	P07	H14
A05	1233	1357	B11	J18
B05	1234	1358	D11	L18
C05	1235	1359	F11	N18
D05	1236	1360	H11	P18
E05	1237	1353	J11	B18
F05	1238	1354	L11	D18
G05	1239	1355	N11	F18
H05	1240	1356	P11	H18
A06	1297	1037	B04	I09
B06	1298	1038	D04	K09
C06	1299	1039	F04	M09
D06	1300	1040	H04	O09
E06	1301	1033	J04	A09
F06	1302	1034	L04	C09
G06	1303	1035	N04	E09
H06	1304	1036	P04	G09
A07	1185	1309	A24	J06
B07	1186	1310	C24	L06
C07	1187	1311	E24	N06
D07	1188	1312	G24	P06
E07	1189	1305	I24	B06
F07	1190	1306	K24	D06
G07	1191	1307	M24	F06
H07	1192	1308	O24	H06
A08	1249	1373	B15	J22
B08	1250	1374	D15	L22
C08	1251	1375	F15	N22
D08	1252	1376	H15	P22
E08	1253	1369	J15	B22
F08	1254	1370	L15	D22
G08	1255	1371	N15	F22
H08	1256	1372	P15	H22
A09	1273	1013	B21	I03
B09	1274	1014	D21	K03
C09	1275	1015	F21	M03
D09	1276	1016	H21	O03
E09	1277	1009	J21	A03
F09	1278	1010	L21	C03
G09	1279	1011	N21	E03
H09	1280	1012	P21	G03
A10	1193	1317	B01	J08
B10	1194	1318	D01	L08
C10	1195	1319	F01	N08
D10	1196	1320	H01	P08
E10	1197	1313	J01	B08
F10	1198	1314	L01	D08
G10	1199	1315	N01	F08
H10	1200	1316	P01	H08
A11	1129	1253	A10	J15
B11	1130	1254	C10	L15
C11	1131	1255	E10	N15
D11	1132	1256	G10	P15
E11	1133	1249	I10	B15
F11	1134	1250	K10	D15
G11	1135	1251	M10	F15
H11	1136	1252	O10	H15
A12	1121	1245	A08	J13
B12	1122	1246	C08	L13
C12	1123	1247	E08	N13
D12	1124	1248	G08	P13
E12	1125	1241	I08	B13
F12	1126	1242	K08	D13
G12	1127	1243	M08	F13
H12	1128	1244	O08	H13
