#Destpos	P7	P5	P7_pos	P5_pos
A01	1033	1077	A09	I19
B01	1034	1078	C09	K19
C01	1035	1079	E09	M19
D01	1036	1080	G09	O19
E01	1037	1073	I09	A19
F01	1038	1074	K09	C19
G01	1039	1075	M09	E19
H01	1040	1076	O09	G19
A02	1217	1261	B07	J17
B02	1218	1262	D07	L17
C02	1219	1263	F07	N17
D02	1220	1264	H07	P17
E02	1221	1257	J07	B17
F02	1222	1258	L07	D17
G02	1223	1259	N07	F17
H02	1224	1260	P07	H17
A03	1257	1301	B17	J04
B03	1258	1302	D17	L04
C03	1259	1303	F17	N04
D03	1260	1304	H17	P04
E03	1261	1297	J17	B04
F03	1262	1298	L17	D04
G03	1263	1299	N17	F04
H03	1264	1300	P17	H04
A04	1201	1245	B03	J13
B04	1202	1246	D03	L13
C04	1203	1247	F03	N13
D04	1204	1248	H03	P13
E04	1205	1241	J03	B13
F04	1206	1242	L03	D13
G04	1207	1243	N03	F13
H04	1208	1244	P03	H13
A05	1369	1029	B22	I07
B05	1370	1030	D22	K07
C05	1371	1031	F22	M07
D05	1372	1032	H22	O07
E05	1373	1025	J22	A07
F05	1374	1026	L22	C07
G05	1375	1027	N22	E07
H05	1376	1028	P22	G07
A06	1145	1189	A14	I24
B06	1146	1190	C14	K24
C06	1147	1191	E14	M24
D06	1148	1192	G14	O24
E06	1149	1185	I14	A24
F06	1150	1186	K14	C24
G06	1151	1187	M14	E24
H06	1152	1188	O14	G24
A07	1265	1309	B19	J06
B07	1266	1310	D19	L06
C07	1267	1311	F19	N06
D07	1268	1312	H19	P06
E07	1269	1305	J19	B06
F07	1270	1306	L19	D06
G07	1271	1307	N19	F06
H07	1272	1308	P19	H06
A08	1241	1285	B13	J23
B08	1242	1286	D13	L23
C08	1243	1287	F13	N23
D08	1244	1288	H13	P23
E08	1245	1281	J13	B23
F08	1246	1282	L13	D23
G08	1247	1283	N13	F23
H08	1248	1284	P13	H23
A09	1353	1013	B18	I03
B09	1354	1014	D18	K03
C09	1355	1015	F18	M03
D09	1356	1016	H18	O03
E09	1357	1009	J18	A03
F09	1358	1010	L18	C03
G09	1359	1011	N18	E03
H09	1360	1012	P18	G03
A10	1049	1093	A13	I23
B10	1050	1094	C13	K23
C10	1051	1095	E13	M23
D10	1052	1096	G13	O23
E10	1053	1089	I13	A23
F10	1054	1090	K13	C23
G10	1055	1091	M13	E23
H10	1056	1092	O13	G23
A11	1233	1277	B11	J21
B11	1234	1278	D11	L21
C11	1235	1279	F11	N21
D11	1236	1280	H11	P21
E11	1237	1273	J11	B21
F11	1238	1274	L11	D21
G11	1239	1275	N11	F21
H11	1240	1276	P11	H21
A12	1345	1005	B16	I01
B12	1346	1006	D16	K01
C12	1347	1007	F16	M01
D12	1348	1008	H16	O01
E12	1349	1001	J16	A01
F12	1350	1002	L16	C01
G12	1351	1003	N16	E01
H12	1352	1004	P16	G01
