#Destpos	P7	P5	P7_pos	P5_pos
A01	1305	1125	B06	I08
B01	1306	1126	D06	K08
C01	1307	1127	F06	M08
D01	1308	1128	H06	O08
E01	1309	1121	J06	A08
F01	1310	1122	L06	C08
G01	1311	1123	N06	E08
H01	1312	1124	P06	G08
A02	1201	1021	B03	I05
B02	1202	1022	D03	K05
C02	1203	1023	F03	M05
D02	1204	1024	H03	O05
E02	1205	1017	J03	A05
F02	1206	1018	L03	C05
G02	1207	1019	N03	E05
H02	1208	1020	P03	G05
A03	1001	1205	A01	J03
B03	1002	1206	C01	L03
C03	1003	1207	E01	N03
D03	1004	1208	G01	P03
E03	1005	1201	I01	B03
F03	1006	1202	K01	D03
G03	1007	1203	M01	F03
H03	1008	1204	O01	H03
A04	1065	1269	A17	J19
B04	1066	1270	C17	L19
C04	1067	1271	E17	N19
D04	1068	1272	G17	P19
E04	1069	1265	I17	B19
F04	1070	1266	K17	D19
G04	1071	1267	M17	F19
H04	1072	1268	O17	H19
A05	1145	1349	A14	J16
B05	1146	1350	C14	L16
C05	1147	1351	E14	N16
D05	1148	1352	G14	P16
E05	1149	1345	I14	B16
F05	1150	1346	K14	D16
G05	1151	1347	M14	F16
H05	1152	1348	O14	H16
A06	1089	1293	A23	J02
B06	1090	1294	C23	L02
C06	1091	1295	E23	N02
D06	1092	1296	G23	P02
E06	1093	1289	I23	B02
F06	1094	1290	K23	D02
G06	1095	1291	M23	F02
H06	1096	1292	O23	H02
A07	1377	1197	B24	J01
B07	1378	1198	D24	L01
C07	1379	1199	F24	N01
D07	1380	1200	H24	P01
E07	1381	1193	J24	B01
F07	1382	1194	L24	D01
G07	1383	1195	N24	F01
H07	1384	1196	P24	H01
A08	1209	1029	B05	I07
B08	1210	1030	D05	K07
C08	1211	1031	F05	M07
D08	1212	1032	H05	O07
E08	1213	1025	J05	A07
F08	1214	1026	L05	C07
G08	1215	1027	N05	E07
H08	1216	1028	P05	G07
A09	1289	1109	B02	I04
B09	1290	1110	D02	K04
C09	1291	1111	F02	M04
D09	1292	1112	H02	O04
E09	1293	1105	J02	A04
F09	1294	1106	L02	C04
G09	1295	1107	N02	E04
H09	1296	1108	P02	G04
A10	1041	1245	A11	J13
B10	1042	1246	C11	L13
C10	1043	1247	E11	N13
D10	1044	1248	G11	P13
E10	1045	1241	I11	B13
F10	1046	1242	K11	D13
G10	1047	1243	M11	F13
H10	1048	1244	O11	H13
A11	1257	1077	B17	I19
B11	1258	1078	D17	K19
C11	1259	1079	F17	M19
D11	1260	1080	H17	O19
E11	1261	1073	J17	A19
F11	1262	1074	L17	C19
G11	1263	1075	N17	E19
H11	1264	1076	P17	G19
A12	1025	1229	A07	J09
B12	1026	1230	C07	L09
C12	1027	1231	E07	N09
D12	1028	1232	G07	P09
E12	1029	1225	I07	B09
F12	1030	1226	K07	D09
G12	1031	1227	M07	F09
H12	1032	1228	O07	H09
