#Destpos	P7	P5	P7_pos	P5_pos
A01	1129	1251	A10	F15
B01	1130	1252	C10	H15
C01	1131	1253	E10	J15
D01	1132	1254	G10	L15
E01	1133	1255	I10	N15
F01	1134	1256	K10	P15
G01	1135	1249	M10	B15
H01	1136	1250	O10	D15
A02	1313	1051	B08	E13
B02	1314	1052	D08	G13
C02	1315	1053	F08	I13
D02	1316	1054	H08	K13
E02	1317	1055	J08	M13
F02	1318	1056	L08	O13
G02	1319	1049	N08	A13
H02	1320	1050	P08	C13
A03	1209	1331	B05	F12
B03	1210	1332	D05	H12
C03	1211	1333	F05	J12
D03	1212	1334	H05	L12
E03	1213	1335	J05	N12
F03	1214	1336	L05	P12
G03	1215	1329	N05	B12
H03	1216	1330	P05	D12
A04	1081	1203	A21	F03
B04	1082	1204	C21	H03
C04	1083	1205	E21	J03
D04	1084	1206	G21	L03
E04	1085	1207	I21	N03
F04	1086	1208	K21	P03
G04	1087	1201	M21	B03
H04	1088	1202	O21	D03
A05	1065	1187	A17	E24
B05	1066	1188	C17	G24
C05	1067	1189	E17	I24
D05	1068	1190	G17	K24
E05	1069	1191	I17	M24
F05	1070	1192	K17	O24
G05	1071	1185	M17	A24
H05	1072	1186	O17	C24
A06	1169	1291	A20	F02
B06	1170	1292	C20	H02
C06	1171	1293	E20	J02
D06	1172	1294	G20	L02
E06	1173	1295	I20	N02
F06	1174	1296	K20	P02
G06	1175	1289	M20	B02
H06	1176	1290	O20	D02
A07	1273	1011	B21	E03
B07	1274	1012	D21	G03
C07	1275	1013	F21	I03
D07	1276	1014	H21	K03
E07	1277	1015	J21	M03
F07	1278	1016	L21	O03
G07	1279	1009	N21	A03
H07	1280	1010	P21	C03
A08	1009	1131	A03	E10
B08	1010	1132	C03	G10
C08	1011	1133	E03	I10
D08	1012	1134	G03	K10
E08	1013	1135	I03	M10
F08	1014	1136	K03	O10
G08	1015	1129	M03	A10
H08	1016	1130	O03	C10
A09	1217	1339	B07	F14
B09	1218	1340	D07	H14
C09	1219	1341	F07	J14
D09	1220	1342	H07	L14
E09	1221	1343	J07	N14
F09	1222	1344	L07	P14
G09	1223	1337	N07	B14
H09	1224	1338	P07	D14
A10	1097	1219	A02	F07
B10	1098	1220	C02	H07
C10	1099	1221	E02	J07
D10	1100	1222	G02	L07
E10	1101	1223	I02	N07
F10	1102	1224	K02	P07
G10	1103	1217	M02	B07
H10	1104	1218	O02	D07
A11	1241	1363	B13	F20
B11	1242	1364	D13	H20
C11	1243	1365	F13	J20
D11	1244	1366	H13	L20
E11	1245	1367	J13	N20
F11	1246	1368	L13	P20
G11	1247	1361	N13	B20
H11	1248	1362	P13	D20
A12	1353	1091	B18	E23
B12	1354	1092	D18	G23
C12	1355	1093	F18	I23
D12	1356	1094	H18	K23
E12	1357	1095	J18	M23
F12	1358	1096	L18	O23
G12	1359	1089	N18	A23
H12	1360	1090	P18	C23
