#Destpos	P7	P5	P7_pos	P5_pos
A01	1225	1349	B09	J16
B01	1226	1350	D09	L16
C01	1227	1351	F09	N16
D01	1228	1352	H09	P16
E01	1229	1345	J09	B16
F01	1230	1346	L09	D16
G01	1231	1347	N09	F16
H01	1232	1348	P09	H16
A02	1017	1141	A05	I12
B02	1018	1142	C05	K12
C02	1019	1143	E05	M12
D02	1020	1144	G05	O12
E02	1021	1137	I05	A12
F02	1022	1138	K05	C12
G02	1023	1139	M05	E12
H02	1024	1140	O05	G12
A03	1169	1293	A20	J02
B03	1170	1294	C20	L02
C03	1171	1295	E20	N02
D03	1172	1296	G20	P02
E03	1173	1289	I20	B02
F03	1174	1290	K20	D02
G03	1175	1291	M20	F02
H03	1176	1292	O20	H02
A04	1257	1381	B17	J24
B04	1258	1382	D17	L24
C04	1259	1383	F17	N24
D04	1260	1384	H17	P24
E04	1261	1377	J17	B24
F04	1262	1378	L17	D24
G04	1263	1379	N17	F24
H04	1264	1380	P17	H24
A05	1057	1181	A15	I22
B05	1058	1182	C15	K22
C05	1059	1183	E15	M22
D05	1060	1184	G15	O22
E05	1061	1177	I15	A22
F05	1062	1178	K15	C22
G05	1063	1179	M15	E22
H05	1064	1180	O15	G22
A06	1329	1069	B12	I17
B06	1330	1070	D12	K17
C06	1331	1071	F12	M17
D06	1332	1072	H12	O17
E06	1333	1065	J12	A17
F06	1334	1066	L12	C17
G06	1335	1067	N12	E17
H06	1336	1068	P12	G17
A07	1361	1101	B20	I02
B07	1362	1102	D20	K02
C07	1363	1103	F20	M02
D07	1364	1104	H20	O02
E07	1365	1097	J20	A02
F07	1366	1098	L20	C02
G07	1367	1099	N20	E02
H07	1368	1100	P20	G02
A08	1145	1269	A14	J19
B08	1146	1270	C14	L19
C08	1147	1271	E14	N19
D08	1148	1272	G14	P19
E08	1149	1265	I14	B19
F08	1150	1266	K14	D19
G08	1151	1267	M14	F19
H08	1152	1268	O14	H19
A09	1177	1301	A22	J04
B09	1178	1302	C22	L04
C09	1179	1303	E22	N04
D09	1180	1304	G22	P04
E09	1181	1297	I22	B04
F09	1182	1298	K22	D04
G09	1183	1299	M22	F04
H09	1184	1300	O22	H04
A10	1025	1149	A07	I14
B10	1026	1150	C07	K14
C10	1027	1151	E07	M14
D10	1028	1152	G07	O14
E10	1029	1145	I07	A14
F10	1030	1146	K07	C14
G10	1031	1147	M07	E14
H10	1032	1148	O07	G14
A11	1113	1237	A06	J11
B11	1114	1238	C06	L11
C11	1115	1239	E06	N11
D11	1116	1240	G06	P11
E11	1117	1233	I06	B11
F11	1118	1234	K06	D11
G11	1119	1235	M06	F11
H11	1120	1236	O06	H11
A12	1313	1053	B08	I13
B12	1314	1054	D08	K13
C12	1315	1055	F08	M13
D12	1316	1056	H08	O13
E12	1317	1049	J08	A13
F12	1318	1050	L08	C13
G12	1319	1051	N08	E13
H12	1320	1052	P08	G13
