#Destpos	P7	P5	P7_pos	P5_pos
A01	1161	1151	A18	M14
B01	1162	1152	C18	O14
C01	1163	1145	E18	A14
D01	1164	1146	G18	C14
E01	1165	1147	I18	E14
F01	1166	1148	K18	G14
G01	1167	1149	M18	I14
H01	1168	1150	O18	K14
A02	1129	1119	A10	M06
B02	1130	1120	C10	O06
C02	1131	1113	E10	A06
D02	1132	1114	G10	C06
E02	1133	1115	I10	E06
F02	1134	1116	K10	G06
G02	1135	1117	M10	I06
H02	1136	1118	O10	K06
A03	1217	1207	B07	N03
B03	1218	1208	D07	P03
C03	1219	1201	F07	B03
D03	1220	1202	H07	D03
E03	1221	1203	J07	F03
F03	1222	1204	L07	H03
G03	1223	1205	N07	J03
H03	1224	1206	P07	L03
A04	1073	1063	A19	M15
B04	1074	1064	C19	O15
C04	1075	1057	E19	A15
D04	1076	1058	G19	C15
E04	1077	1059	I19	E15
F04	1078	1060	K19	G15
G04	1079	1061	M19	I15
H04	1080	1062	O19	K15
A05	1033	1023	A09	M05
B05	1034	1024	C09	O05
C05	1035	1017	E09	A05
D05	1036	1018	G09	C05
E05	1037	1019	I09	E05
F05	1038	1020	K09	G05
G05	1039	1021	M09	I05
H05	1040	1022	O09	K05
A06	1361	1351	B20	N16
B06	1362	1352	D20	P16
C06	1363	1345	F20	B16
D06	1364	1346	H20	D16
E06	1365	1347	J20	F16
F06	1366	1348	L20	H16
G06	1367	1349	N20	J16
H06	1368	1350	P20	L16
A07	1297	1287	B04	N23
B07	1298	1288	D04	P23
C07	1299	1281	F04	B23
D07	1300	1282	H04	D23
E07	1301	1283	J04	F23
F07	1302	1284	L04	H23
G07	1303	1285	N04	J23
H07	1304	1286	P04	L23
A08	1145	1135	A14	M10
B08	1146	1136	C14	O10
C08	1147	1129	E14	A10
D08	1148	1130	G14	C10
E08	1149	1131	I14	E10
F08	1150	1132	K14	G10
G08	1151	1133	M14	I10
H08	1152	1134	O14	K10
A09	1305	1295	B06	N02
B09	1306	1296	D06	P02
C09	1307	1289	F06	B02
D09	1308	1290	H06	D02
E09	1309	1291	J06	F02
F09	1310	1292	L06	H02
G09	1311	1293	N06	J02
H09	1312	1294	P06	L02
A10	1241	1231	B13	N09
B10	1242	1232	D13	P09
C10	1243	1225	F13	B09
D10	1244	1226	H13	D09
E10	1245	1227	J13	F09
F10	1246	1228	L13	H09
G10	1247	1229	N13	J09
H10	1248	1230	P13	L09
A11	1201	1191	B03	M24
B11	1202	1192	D03	O24
C11	1203	1185	F03	A24
D11	1204	1186	H03	C24
E11	1205	1187	J03	E24
F11	1206	1188	L03	G24
G11	1207	1189	N03	I24
H11	1208	1190	P03	K24
A12	1057	1047	A15	M11
B12	1058	1048	C15	O11
C12	1059	1041	E15	A11
D12	1060	1042	G15	C11
E12	1061	1043	I15	E11
F12	1062	1044	K15	G11
G12	1063	1045	M15	I11
H12	1064	1046	O15	K11
