#Destpos	P7	P5	P7_pos	P5_pos
A01	1353	1063	B18	M15
B01	1354	1064	D18	O15
C01	1355	1057	F18	A15
D01	1356	1058	H18	C15
E01	1357	1059	J18	E15
F01	1358	1060	L18	G15
G01	1359	1061	N18	I15
H01	1360	1062	P18	K15
A02	1369	1079	B22	M19
B02	1370	1080	D22	O19
C02	1371	1073	F22	A19
D02	1372	1074	H22	C19
E02	1373	1075	J22	E19
F02	1374	1076	L22	G19
G02	1375	1077	N22	I19
H02	1376	1078	P22	K19
A03	1145	1239	A14	N11
B03	1146	1240	C14	P11
C03	1147	1233	E14	B11
D03	1148	1234	G14	D11
E03	1149	1235	I14	F11
F03	1150	1236	K14	H11
G03	1151	1237	M14	J11
H03	1152	1238	O14	L11
A04	1009	1103	A03	M02
B04	1010	1104	C03	O02
C04	1011	1097	E03	A02
D04	1012	1098	G03	C02
E04	1013	1099	I03	E02
F04	1014	1100	K03	G02
G04	1015	1101	M03	I02
H04	1016	1102	O03	K02
A05	1065	1159	A17	M16
B05	1066	1160	C17	O16
C05	1067	1153	E17	A16
D05	1068	1154	G17	C16
E05	1069	1155	I17	E16
F05	1070	1156	K17	G16
G05	1071	1157	M17	I16
H05	1072	1158	O17	K16
A06	1233	1327	B11	N10
B06	1234	1328	D11	P10
C06	1235	1321	F11	B10
D06	1236	1322	H11	D10
E06	1237	1323	J11	F10
F06	1238	1324	L11	H10
G06	1239	1325	N11	J10
H06	1240	1326	P11	L10
A07	1273	1367	B21	N20
B07	1274	1368	D21	P20
C07	1275	1361	F21	B20
D07	1276	1362	H21	D20
E07	1277	1363	J21	F20
F07	1278	1364	L21	H20
G07	1279	1365	N21	J20
H07	1280	1366	P21	L20
A08	1305	1015	B06	M03
B08	1306	1016	D06	O03
C08	1307	1009	F06	A03
D08	1308	1010	H06	C03
E08	1309	1011	J06	E03
F08	1310	1012	L06	G03
G08	1311	1013	N06	I03
H08	1312	1014	P06	K03
A09	1337	1047	B14	M11
B09	1338	1048	D14	O11
C09	1339	1041	F14	A11
D09	1340	1042	H14	C11
E09	1341	1043	J14	E11
F09	1342	1044	L14	G11
G09	1343	1045	N14	I11
H09	1344	1046	P14	K11
A10	1137	1231	A12	N09
B10	1138	1232	C12	P09
C10	1139	1225	E12	B09
D10	1140	1226	G12	D09
E10	1141	1227	I12	F09
F10	1142	1228	K12	H09
G10	1143	1229	M12	J09
H10	1144	1230	O12	L09
A11	1209	1303	B05	N04
B11	1210	1304	D05	P04
C11	1211	1297	F05	B04
D11	1212	1298	H05	D04
E11	1213	1299	J05	F04
F11	1214	1300	L05	H04
G11	1215	1301	N05	J04
H11	1216	1302	P05	L04
A12	1113	1207	A06	N03
B12	1114	1208	C06	P03
C12	1115	1201	E06	B03
D12	1116	1202	G06	D03
E12	1117	1203	I06	F03
F12	1118	1204	K06	H03
G12	1119	1205	M06	J03
H12	1120	1206	O06	L03
