#Destpos	P7	P5	P7_pos	P5_pos
A01	1305	1021	B06	I05
B01	1306	1022	D06	K05
C01	1307	1023	F06	M05
D01	1308	1024	H06	O05
E01	1309	1017	J06	A05
F01	1310	1018	L06	C05
G01	1311	1019	N06	E05
H01	1312	1020	P06	G05
A02	1337	1053	B14	I13
B02	1338	1054	D14	K13
C02	1339	1055	F14	M13
D02	1340	1056	H14	O13
E02	1341	1049	J14	A13
F02	1342	1050	L14	C13
G02	1343	1051	N14	E13
H02	1344	1052	P14	G13
A03	1129	1229	A10	J09
B03	1130	1230	C10	L09
C03	1131	1231	E10	N09
D03	1132	1232	G10	P09
E03	1133	1225	I10	B09
F03	1134	1226	K10	D09
G03	1135	1227	M10	F09
H03	1136	1228	O10	H09
A04	1121	1221	A08	J07
B04	1122	1222	C08	L07
C04	1123	1223	E08	N07
D04	1124	1224	G08	P07
E04	1125	1217	I08	B07
F04	1126	1218	K08	D07
G04	1127	1219	M08	F07
H04	1128	1220	O08	H07
A05	1057	1157	A15	I16
B05	1058	1158	C15	K16
C05	1059	1159	E15	M16
D05	1060	1160	G15	O16
E05	1061	1153	I15	A16
F05	1062	1154	K15	C16
G05	1063	1155	M15	E16
H05	1064	1156	O15	G16
A06	1297	1013	B04	I03
B06	1298	1014	D04	K03
C06	1299	1015	F04	M03
D06	1300	1016	H04	O03
E06	1301	1009	J04	A03
F06	1302	1010	L04	C03
G06	1303	1011	N04	E03
H06	1304	1012	P04	G03
A07	1137	1237	A12	J11
B07	1138	1238	C12	L11
C07	1139	1239	E12	N11
D07	1140	1240	G12	P11
E07	1141	1233	I12	B11
F07	1142	1234	K12	D11
G07	1143	1235	M12	F11
H07	1144	1236	O12	H11
A08	1281	1381	B23	J24
B08	1282	1382	D23	L24
C08	1283	1383	F23	N24
D08	1284	1384	H23	P24
E08	1285	1377	J23	B24
F08	1286	1378	L23	D24
G08	1287	1379	N23	F24
H08	1288	1380	P23	H24
A09	1145	1245	A14	J13
B09	1146	1246	C14	L13
C09	1147	1247	E14	N13
D09	1148	1248	G14	P13
E09	1149	1241	I14	B13
F09	1150	1242	K14	D13
G09	1151	1243	M14	F13
H09	1152	1244	O14	H13
A10	1353	1069	B18	I17
B10	1354	1070	D18	K17
C10	1355	1071	F18	M17
D10	1356	1072	H18	O17
E10	1357	1065	J18	A17
F10	1358	1066	L18	C17
G10	1359	1067	N18	E17
H10	1360	1068	P18	G17
A11	1001	1101	A01	I02
B11	1002	1102	C01	K02
C11	1003	1103	E01	M02
D11	1004	1104	G01	O02
E11	1005	1097	I01	A02
F11	1006	1098	K01	C02
G11	1007	1099	M01	E02
H11	1008	1100	O01	G02
A12	1017	1117	A05	I06
B12	1018	1118	C05	K06
C12	1019	1119	E05	M06
D12	1020	1120	G05	O06
E12	1021	1113	I05	A06
F12	1022	1114	K05	C06
G12	1023	1115	M05	E06
H12	1024	1116	O05	G06
