#Destpos	P7	P5	P7_pos	P5_pos
A01	1049	1343	A13	N14
B01	1050	1344	C13	P14
C01	1051	1337	E13	B14
D01	1052	1338	G13	D14
E01	1053	1339	I13	F14
F01	1054	1340	K13	H14
G01	1055	1341	M13	J14
H01	1056	1342	O13	L14
A02	1089	1383	A23	N24
B02	1090	1384	C23	P24
C02	1091	1377	E23	B24
D02	1092	1378	G23	D24
E02	1093	1379	I23	F24
F02	1094	1380	K23	H24
G02	1095	1381	M23	J24
H02	1096	1382	O23	L24
A03	1289	1199	B02	N01
B03	1290	1200	D02	P01
C03	1291	1193	F02	B01
D03	1292	1194	H02	D01
E03	1293	1195	J02	F01
F03	1294	1196	L02	H01
G03	1295	1197	N02	J01
H03	1296	1198	P02	L01
A04	1145	1055	A14	M13
B04	1146	1056	C14	O13
C04	1147	1049	E14	A13
D04	1148	1050	G14	C13
E04	1149	1051	I14	E13
F04	1150	1052	K14	G13
G04	1151	1053	M14	I13
H04	1152	1054	O14	K13
A05	1185	1095	A24	M23
B05	1186	1096	C24	O23
C05	1187	1089	E24	A23
D05	1188	1090	G24	C23
E05	1189	1091	I24	E23
F05	1190	1092	K24	G23
G05	1191	1093	M24	I23
H05	1192	1094	O24	K23
A06	1177	1087	A22	M21
B06	1178	1088	C22	O21
C06	1179	1081	E22	A21
D06	1180	1082	G22	C21
E06	1181	1083	I22	E21
F06	1182	1084	K22	G21
G06	1183	1085	M22	I21
H06	1184	1086	O22	K21
A07	1217	1127	B07	M08
B07	1218	1128	D07	O08
C07	1219	1121	F07	A08
D07	1220	1122	H07	C08
E07	1221	1123	J07	E08
F07	1222	1124	L07	G08
G07	1223	1125	N07	I08
H07	1224	1126	P07	K08
A08	1233	1143	B11	M12
B08	1234	1144	D11	O12
C08	1235	1137	F11	A12
D08	1236	1138	H11	C12
E08	1237	1139	J11	E12
F08	1238	1140	L11	G12
G08	1239	1141	N11	I12
H08	1240	1142	P11	K12
A09	1209	1119	B05	M06
B09	1210	1120	D05	O06
C09	1211	1113	F05	A06
D09	1212	1114	H05	C06
E09	1213	1115	J05	E06
F09	1214	1116	L05	G06
G09	1215	1117	N05	I06
H09	1216	1118	P05	K06
A10	1377	1287	B24	N23
B10	1378	1288	D24	P23
C10	1379	1281	F24	B23
D10	1380	1282	H24	D23
E10	1381	1283	J24	F23
F10	1382	1284	L24	H23
G10	1383	1285	N24	J23
H10	1384	1286	P24	L23
A11	1201	1111	B03	M04
B11	1202	1112	D03	O04
C11	1203	1105	F03	A04
D11	1204	1106	H03	C04
E11	1205	1107	J03	E04
F11	1206	1108	L03	G04
G11	1207	1109	N03	I04
H11	1208	1110	P03	K04
A12	1321	1231	B10	N09
B12	1322	1232	D10	P09
C12	1323	1225	F10	B09
D12	1324	1226	H10	D09
E12	1325	1227	J10	F09
F12	1326	1228	L10	H09
G12	1327	1229	N10	J09
H12	1328	1230	P10	L09
