#Destpos	P7	P5	P7_pos	P5_pos
A01	1361	1061	B20	I15
B01	1362	1062	D20	K15
C01	1363	1063	F20	M15
D01	1364	1064	H20	O15
E01	1365	1057	J20	A15
F01	1366	1058	L20	C15
G01	1367	1059	N20	E15
H01	1368	1060	P20	G15
A02	1089	1173	A23	I20
B02	1090	1174	C23	K20
C02	1091	1175	E23	M20
D02	1092	1176	G23	O20
E02	1093	1169	I23	A20
F02	1094	1170	K23	C20
G02	1095	1171	M23	E20
H02	1096	1172	O23	G20
A03	1001	1085	A01	I21
B03	1002	1086	C01	K21
C03	1003	1087	E01	M21
D03	1004	1088	G01	O21
E03	1005	1081	I01	A21
F03	1006	1082	K01	C21
G03	1007	1083	M01	E21
H03	1008	1084	O01	G21
A04	1121	1205	A08	J03
B04	1122	1206	C08	L03
C04	1123	1207	E08	N03
D04	1124	1208	G08	P03
E04	1125	1201	I08	B03
F04	1126	1202	K08	D03
G04	1127	1203	M08	F03
H04	1128	1204	O08	H03
A05	1041	1125	A11	I08
B05	1042	1126	C11	K08
C05	1043	1127	E11	M08
D05	1044	1128	G11	O08
E05	1045	1121	I11	A08
F05	1046	1122	K11	C08
G05	1047	1123	M11	E08
H05	1048	1124	O11	G08
A06	1353	1053	B18	I13
B06	1354	1054	D18	K13
C06	1355	1055	F18	M13
D06	1356	1056	H18	O13
E06	1357	1049	J18	A13
F06	1358	1050	L18	C13
G06	1359	1051	N18	E13
H06	1360	1052	P18	G13
A07	1257	1341	B17	J14
B07	1258	1342	D17	L14
C07	1259	1343	F17	N14
D07	1260	1344	H17	P14
E07	1261	1337	J17	B14
F07	1262	1338	L17	D14
G07	1263	1339	N17	F14
H07	1264	1340	P17	H14
A08	1137	1221	A12	J07
B08	1138	1222	C12	L07
C08	1139	1223	E12	N07
D08	1140	1224	G12	P07
E08	1141	1217	I12	B07
F08	1142	1218	K12	D07
G08	1143	1219	M12	F07
H08	1144	1220	O12	H07
A09	1185	1269	A24	J19
B09	1186	1270	C24	L19
C09	1187	1271	E24	N19
D09	1188	1272	G24	P19
E09	1189	1265	I24	B19
F09	1190	1266	K24	D19
G09	1191	1267	M24	F19
H09	1192	1268	O24	H19
A10	1217	1301	B07	J04
B10	1218	1302	D07	L04
C10	1219	1303	F07	N04
D10	1220	1304	H07	P04
E10	1221	1297	J07	B04
F10	1222	1298	L07	D04
G10	1223	1299	N07	F04
H10	1224	1300	P07	H04
A11	1105	1189	A04	I24
B11	1106	1190	C04	K24
C11	1107	1191	E04	M24
D11	1108	1192	G04	O24
E11	1109	1185	I04	A24
F11	1110	1186	K04	C24
G11	1111	1187	M04	E24
H11	1112	1188	O04	G24
A12	1337	1037	B14	I09
B12	1338	1038	D14	K09
C12	1339	1039	F14	M09
D12	1340	1040	H14	O09
E12	1341	1033	J14	A09
F12	1342	1034	L14	C09
G12	1343	1035	N14	E09
H12	1344	1036	P14	G09
