#Destpos	P7	P5	P7_pos	P5_pos
A01	1353	1223	B18	N07
B01	1354	1224	D18	P07
C01	1355	1217	F18	B07
D01	1356	1218	H18	D07
E01	1357	1219	J18	F07
F01	1358	1220	L18	H07
G01	1359	1221	N18	J07
H01	1360	1222	P18	L07
A02	1265	1135	B19	M10
B02	1266	1136	D19	O10
C02	1267	1129	F19	A10
D02	1268	1130	H19	C10
E02	1269	1131	J19	E10
F02	1270	1132	L19	G10
G02	1271	1133	N19	I10
H02	1272	1134	P19	K10
A03	1321	1191	B10	M24
B03	1322	1192	D10	O24
C03	1323	1185	F10	A24
D03	1324	1186	H10	C24
E03	1325	1187	J10	E24
F03	1326	1188	L10	G24
G03	1327	1189	N10	I24
H03	1328	1190	P10	K24
A04	1057	1311	A15	N06
B04	1058	1312	C15	P06
C04	1059	1305	E15	B06
D04	1060	1306	G15	D06
E04	1061	1307	I15	F06
F04	1062	1308	K15	H06
G04	1063	1309	M15	J06
H04	1064	1310	O15	L06
A05	1097	1351	A02	N16
B05	1098	1352	C02	P16
C05	1099	1345	E02	B16
D05	1100	1346	G02	D16
E05	1101	1347	I02	F16
F05	1102	1348	K02	H16
G05	1103	1349	M02	J16
H05	1104	1350	O02	L16
A06	1377	1247	B24	N13
B06	1378	1248	D24	P13
C06	1379	1241	F24	B13
D06	1380	1242	H24	D13
E06	1381	1243	J24	F13
F06	1382	1244	L24	H13
G06	1383	1245	N24	J13
H06	1384	1246	P24	L13
A07	1137	1007	A12	M01
B07	1138	1008	C12	O01
C07	1139	1001	E12	A01
D07	1140	1002	G12	C01
E07	1141	1003	I12	E01
F07	1142	1004	K12	G01
G07	1143	1005	M12	I01
H07	1144	1006	O12	K01
A08	1225	1095	B09	M23
B08	1226	1096	D09	O23
C08	1227	1089	F09	A23
D08	1228	1090	H09	C23
E08	1229	1091	J09	E23
F08	1230	1092	L09	G23
G08	1231	1093	N09	I23
H08	1232	1094	P09	K23
A09	1273	1143	B21	M12
B09	1274	1144	D21	O12
C09	1275	1137	F21	A12
D09	1276	1138	H21	C12
E09	1277	1139	J21	E12
F09	1278	1140	L21	G12
G09	1279	1141	N21	I12
H09	1280	1142	P21	K12
A10	1345	1215	B16	N05
B10	1346	1216	D16	P05
C10	1347	1209	F16	B05
D10	1348	1210	H16	D05
E10	1349	1211	J16	F05
F10	1350	1212	L16	H05
G10	1351	1213	N16	J05
H10	1352	1214	P16	L05
A11	1129	1383	A10	N24
B11	1130	1384	C10	P24
C11	1131	1377	E10	B24
D11	1132	1378	G10	D24
E11	1133	1379	I10	F24
F11	1134	1380	K10	H24
G11	1135	1381	M10	J24
H11	1136	1382	O10	L24
A12	1177	1047	A22	M11
B12	1178	1048	C22	O11
C12	1179	1041	E22	A11
D12	1180	1042	G22	C11
E12	1181	1043	I22	E11
F12	1182	1044	K22	G11
G12	1183	1045	M22	I11
H12	1184	1046	O22	K11
