#Destpos	P7	P5	P7_pos	P5_pos
A01	1201	1099	B03	E02
B01	1202	1100	D03	G02
C01	1203	1101	F03	I02
D01	1204	1102	H03	K02
E01	1205	1103	J03	M02
F01	1206	1104	L03	O02
G01	1207	1097	N03	A02
H01	1208	1098	P03	C02
A02	1169	1067	A20	E17
B02	1170	1068	C20	G17
C02	1171	1069	E20	I17
D02	1172	1070	G20	K17
E02	1173	1071	I20	M17
F02	1174	1072	K20	O17
G02	1175	1065	M20	A17
H02	1176	1066	O20	C17
A03	1361	1259	B20	F17
B03	1362	1260	D20	H17
C03	1363	1261	F20	J17
D03	1364	1262	H20	L17
E03	1365	1263	J20	N17
F03	1366	1264	L20	P17
G03	1367	1257	N20	B17
H03	1368	1258	P20	D17
A04	1305	1203	B06	F03
B04	1306	1204	D06	H03
C04	1307	1205	F06	J03
D04	1308	1206	H06	L03
E04	1309	1207	J06	N03
F04	1310	1208	L06	P03
G04	1311	1201	N06	B03
H04	1312	1202	P06	D03
A05	1217	1115	B07	E06
B05	1218	1116	D07	G06
C05	1219	1117	F07	I06
D05	1220	1118	H07	K06
E05	1221	1119	J07	M06
F05	1222	1120	L07	O06
G05	1223	1113	N07	A06
H05	1224	1114	P07	C06
A06	1041	1323	A11	F10
B06	1042	1324	C11	H10
C06	1043	1325	E11	J10
D06	1044	1326	G11	L10
E06	1045	1327	I11	N10
F06	1046	1328	K11	P10
G06	1047	1321	M11	B10
H06	1048	1322	O11	D10
A07	1241	1139	B13	E12
B07	1242	1140	D13	G12
C07	1243	1141	F13	I12
D07	1244	1142	H13	K12
E07	1245	1143	J13	M12
F07	1246	1144	L13	O12
G07	1247	1137	N13	A12
H07	1248	1138	P13	C12
A08	1193	1091	B01	E23
B08	1194	1092	D01	G23
C08	1195	1093	F01	I23
D08	1196	1094	H01	K23
E08	1197	1095	J01	M23
F08	1198	1096	L01	O23
G08	1199	1089	N01	A23
H08	1200	1090	P01	C23
A09	1097	1379	A02	F24
B09	1098	1380	C02	H24
C09	1099	1381	E02	J24
D09	1100	1382	G02	L24
E09	1101	1383	I02	N24
F09	1102	1384	K02	P24
G09	1103	1377	M02	B24
H09	1104	1378	O02	D24
A10	1129	1027	A10	E07
B10	1130	1028	C10	G07
C10	1131	1029	E10	I07
D10	1132	1030	G10	K07
E10	1133	1031	I10	M07
F10	1134	1032	K10	O07
G10	1135	1025	M10	A07
H10	1136	1026	O10	C07
A11	1121	1019	A08	E05
B11	1122	1020	C08	G05
C11	1123	1021	E08	I05
D11	1124	1022	G08	K05
E11	1125	1023	I08	M05
F11	1126	1024	K08	O05
G11	1127	1017	M08	A05
H11	1128	1018	O08	C05
A12	1177	1075	A22	E19
B12	1178	1076	C22	G19
C12	1179	1077	E22	I19
D12	1180	1078	G22	K19
E12	1181	1079	I22	M19
F12	1182	1080	K22	O19
G12	1183	1073	M22	A19
H12	1184	1074	O22	C19
