#Destpos	P7	P5	P7_pos	P5_pos
A01	1305	1207	B06	N03
B01	1306	1208	D06	P03
C01	1307	1201	F06	B03
D01	1308	1202	H06	D03
E01	1309	1203	J06	F03
F01	1310	1204	L06	H03
G01	1311	1205	N06	J03
H01	1312	1206	P06	L03
A02	1097	1383	A02	N24
B02	1098	1384	C02	P24
C02	1099	1377	E02	B24
D02	1100	1378	G02	D24
E02	1101	1379	I02	F24
F02	1102	1380	K02	H24
G02	1103	1381	M02	J24
H02	1104	1382	O02	L24
A03	1073	1359	A19	N18
B03	1074	1360	C19	P18
C03	1075	1353	E19	B18
D03	1076	1354	G19	D18
E03	1077	1355	I19	F18
F03	1078	1356	K19	H18
G03	1079	1357	M19	J18
H03	1080	1358	O19	L18
A04	1049	1335	A13	N12
B04	1050	1336	C13	P12
C04	1051	1329	E13	B12
D04	1052	1330	G13	D12
E04	1053	1331	I13	F12
F04	1054	1332	K13	H12
G04	1055	1333	M13	J12
H04	1056	1334	O13	L12
A05	1313	1215	B08	N05
B05	1314	1216	D08	P05
C05	1315	1209	F08	B05
D05	1316	1210	H08	D05
E05	1317	1211	J08	F05
F05	1318	1212	L08	H05
G05	1319	1213	N08	J05
H05	1320	1214	P08	L05
A06	1113	1015	A06	M03
B06	1114	1016	C06	O03
C06	1115	1009	E06	A03
D06	1116	1010	G06	C03
E06	1117	1011	I06	E03
F06	1118	1012	K06	G03
G06	1119	1013	M06	I03
H06	1120	1014	O06	K03
A07	1249	1151	B15	M14
B07	1250	1152	D15	O14
C07	1251	1145	F15	A14
D07	1252	1146	H15	C14
E07	1253	1147	J15	E14
F07	1254	1148	L15	G14
G07	1255	1149	N15	I14
H07	1256	1150	P15	K14
A08	1089	1375	A23	N22
B08	1090	1376	C23	P22
C08	1091	1369	E23	B22
D08	1092	1370	G23	D22
E08	1093	1371	I23	F22
F08	1094	1372	K23	H22
G08	1095	1373	M23	J22
H08	1096	1374	O23	L22
A09	1145	1047	A14	M11
B09	1146	1048	C14	O11
C09	1147	1041	E14	A11
D09	1148	1042	G14	C11
E09	1149	1043	I14	E11
F09	1150	1044	K14	G11
G09	1151	1045	M14	I11
H09	1152	1046	O14	K11
A10	1137	1039	A12	M09
B10	1138	1040	C12	O09
C10	1139	1033	E12	A09
D10	1140	1034	G12	C09
E10	1141	1035	I12	E09
F10	1142	1036	K12	G09
G10	1143	1037	M12	I09
H10	1144	1038	O12	K09
A11	1217	1119	B07	M06
B11	1218	1120	D07	O06
C11	1219	1113	F07	A06
D11	1220	1114	H07	C06
E11	1221	1115	J07	E06
F11	1222	1116	L07	G06
G11	1223	1117	N07	I06
H11	1224	1118	P07	K06
A12	1065	1351	A17	N16
B12	1066	1352	C17	P16
C12	1067	1345	E17	B16
D12	1068	1346	G17	D16
E12	1069	1347	I17	F16
F12	1070	1348	K17	H16
G12	1071	1349	M17	J16
H12	1072	1350	O17	L16
