#Destpos	P7	P5	P7_pos	P5_pos
A01	1249	1205	B15	J03
B01	1250	1206	D15	L03
C01	1251	1207	F15	N03
D01	1252	1208	H15	P03
E01	1253	1201	J15	B03
F01	1254	1202	L15	D03
G01	1255	1203	N15	F03
H01	1256	1204	P15	H03
A02	1313	1269	B08	J19
B02	1314	1270	D08	L19
C02	1315	1271	F08	N19
D02	1316	1272	H08	P19
E02	1317	1265	J08	B19
F02	1318	1266	L08	D19
G02	1319	1267	N08	F19
H02	1320	1268	P08	H19
A03	1073	1029	A19	I07
B03	1074	1030	C19	K07
C03	1075	1031	E19	M07
D03	1076	1032	G19	O07
E03	1077	1025	I19	A07
F03	1078	1026	K19	C07
G03	1079	1027	M19	E07
H03	1080	1028	O19	G07
A04	1377	1333	B24	J12
B04	1378	1334	D24	L12
C04	1379	1335	F24	N12
D04	1380	1336	H24	P12
E04	1381	1329	J24	B12
F04	1382	1330	L24	D12
G04	1383	1331	N24	F12
H04	1384	1332	P24	H12
A05	1113	1069	A06	I17
B05	1114	1070	C06	K17
C05	1115	1071	E06	M17
D05	1116	1072	G06	O17
E05	1117	1065	I06	A17
F05	1118	1066	K06	C17
G05	1119	1067	M06	E17
H05	1120	1068	O06	G17
A06	1089	1045	A23	I11
B06	1090	1046	C23	K11
C06	1091	1047	E23	M11
D06	1092	1048	G23	O11
E06	1093	1041	I23	A11
F06	1094	1042	K23	C11
G06	1095	1043	M23	E11
H06	1096	1044	O23	G11
A07	1265	1221	B19	J07
B07	1266	1222	D19	L07
C07	1267	1223	F19	N07
D07	1268	1224	H19	P07
E07	1269	1217	J19	B07
F07	1270	1218	L19	D07
G07	1271	1219	N19	F07
H07	1272	1220	P19	H07
A08	1153	1109	A16	I04
B08	1154	1110	C16	K04
C08	1155	1111	E16	M04
D08	1156	1112	G16	O04
E08	1157	1105	I16	A04
F08	1158	1106	K16	C04
G08	1159	1107	M16	E04
H08	1160	1108	O16	G04
A09	1049	1005	A13	I01
B09	1050	1006	C13	K01
C09	1051	1007	E13	M01
D09	1052	1008	G13	O01
E09	1053	1001	I13	A01
F09	1054	1002	K13	C01
G09	1055	1003	M13	E01
H09	1056	1004	O13	G01
A10	1305	1261	B06	J17
B10	1306	1262	D06	L17
C10	1307	1263	F06	N17
D10	1308	1264	H06	P17
E10	1309	1257	J06	B17
F10	1310	1258	L06	D17
G10	1311	1259	N06	F17
H10	1312	1260	P06	H17
A11	1169	1125	A20	I08
B11	1170	1126	C20	K08
C11	1171	1127	E20	M08
D11	1172	1128	G20	O08
E11	1173	1121	I20	A08
F11	1174	1122	K20	C08
G11	1175	1123	M20	E08
H11	1176	1124	O20	G08
A12	1225	1181	B09	I22
B12	1226	1182	D09	K22
C12	1227	1183	F09	M22
D12	1228	1184	H09	O22
E12	1229	1177	J09	A22
F12	1230	1178	L09	C22
G12	1231	1179	N09	E22
H12	1232	1180	P09	G22
