#Destpos	P7	P5	P7_pos	P5_pos
A01	1313	1119	B08	M06
B01	1314	1120	D08	O06
C01	1315	1113	F08	A06
D01	1316	1114	H08	C06
E01	1317	1115	J08	E06
F01	1318	1116	L08	G06
G01	1319	1117	N08	I06
H01	1320	1118	P08	K06
A02	1113	1303	A06	N04
B02	1114	1304	C06	P04
C02	1115	1297	E06	B04
D02	1116	1298	G06	D04
E02	1117	1299	I06	F04
F02	1118	1300	K06	H04
G02	1119	1301	M06	J04
H02	1120	1302	O06	L04
A03	1329	1135	B12	M10
B03	1330	1136	D12	O10
C03	1331	1129	F12	A10
D03	1332	1130	H12	C10
E03	1333	1131	J12	E10
F03	1334	1132	L12	G10
G03	1335	1133	N12	I10
H03	1336	1134	P12	K10
A04	1049	1239	A13	N11
B04	1050	1240	C13	P11
C04	1051	1233	E13	B11
D04	1052	1234	G13	D11
E04	1053	1235	I13	F11
F04	1054	1236	K13	H11
G04	1055	1237	M13	J11
H04	1056	1238	O13	L11
A05	1185	1375	A24	N22
B05	1186	1376	C24	P22
C05	1187	1369	E24	B22
D05	1188	1370	G24	D22
E05	1189	1371	I24	F22
F05	1190	1372	K24	H22
G05	1191	1373	M24	J22
H05	1192	1374	O24	L22
A06	1169	1359	A20	N18
B06	1170	1360	C20	P18
C06	1171	1353	E20	B18
D06	1172	1354	G20	D18
E06	1173	1355	I20	F18
F06	1174	1356	K20	H18
G06	1175	1357	M20	J18
H06	1176	1358	O20	L18
A07	1177	1367	A22	N20
B07	1178	1368	C22	P20
C07	1179	1361	E22	B20
D07	1180	1362	G22	D20
E07	1181	1363	I22	F20
F07	1182	1364	K22	H20
G07	1183	1365	M22	J20
H07	1184	1366	O22	L20
A08	1129	1319	A10	N08
B08	1130	1320	C10	P08
C08	1131	1313	E10	B08
D08	1132	1314	G10	D08
E08	1133	1315	I10	F08
F08	1134	1316	K10	H08
G08	1135	1317	M10	J08
H08	1136	1318	O10	L08
A09	1249	1055	B15	M13
B09	1250	1056	D15	O13
C09	1251	1049	F15	A13
D09	1252	1050	H15	C13
E09	1253	1051	J15	E13
F09	1254	1052	L15	G13
G09	1255	1053	N15	I13
H09	1256	1054	P15	K13
A10	1025	1215	A07	N05
B10	1026	1216	C07	P05
C10	1027	1209	E07	B05
D10	1028	1210	G07	D05
E10	1029	1211	I07	F05
F10	1030	1212	K07	H05
G10	1031	1213	M07	J05
H10	1032	1214	O07	L05
A11	1337	1143	B14	M12
B11	1338	1144	D14	O12
C11	1339	1137	F14	A12
D11	1340	1138	H14	C12
E11	1341	1139	J14	E12
F11	1342	1140	L14	G12
G11	1343	1141	N14	I12
H11	1344	1142	P14	K12
A12	1257	1063	B17	M15
B12	1258	1064	D17	O15
C12	1259	1057	F17	A15
D12	1260	1058	H17	C15
E12	1261	1059	J17	E15
F12	1262	1060	L17	G15
G12	1263	1061	N17	I15
H12	1264	1062	P17	K15
