#Destpos	P7	P5	P7_pos	P5_pos
A01	1081	1199	A21	N01
B01	1082	1200	C21	P01
C01	1083	1193	E21	B01
D01	1084	1194	G21	D01
E01	1085	1195	I21	F01
F01	1086	1196	K21	H01
G01	1087	1197	M21	J01
H01	1088	1198	O21	L01
A02	1161	1279	A18	N21
B02	1162	1280	C18	P21
C02	1163	1273	E18	B21
D02	1164	1274	G18	D21
E02	1165	1275	I18	F21
F02	1166	1276	K18	H21
G02	1167	1277	M18	J21
H02	1168	1278	O18	L21
A03	1001	1119	A01	M06
B03	1002	1120	C01	O06
C03	1003	1113	E01	A06
D03	1004	1114	G01	C06
E03	1005	1115	I01	E06
F03	1006	1116	K01	G06
G03	1007	1117	M01	I06
H03	1008	1118	O01	K06
A04	1361	1095	B20	M23
B04	1362	1096	D20	O23
C04	1363	1089	F20	A23
D04	1364	1090	H20	C23
E04	1365	1091	J20	E23
F04	1366	1092	L20	G23
G04	1367	1093	N20	I23
H04	1368	1094	P20	K23
A05	1201	1319	B03	N08
B05	1202	1320	D03	P08
C05	1203	1313	F03	B08
D05	1204	1314	H03	D08
E05	1205	1315	J03	F08
F05	1206	1316	L03	H08
G05	1207	1317	N03	J08
H05	1208	1318	P03	L08
A06	1217	1335	B07	N12
B06	1218	1336	D07	P12
C06	1219	1329	F07	B12
D06	1220	1330	H07	D12
E06	1221	1331	J07	F12
F06	1222	1332	L07	H12
G06	1223	1333	N07	J12
H06	1224	1334	P07	L12
A07	1065	1183	A17	M22
B07	1066	1184	C17	O22
C07	1067	1177	E17	A22
D07	1068	1178	G17	C22
E07	1069	1179	I17	E22
F07	1070	1180	K17	G22
G07	1071	1181	M17	I22
H07	1072	1182	O17	K22
A08	1241	1359	B13	N18
B08	1242	1360	D13	P18
C08	1243	1353	F13	B18
D08	1244	1354	H13	D18
E08	1245	1355	J13	F18
F08	1246	1356	L13	H18
G08	1247	1357	N13	J18
H08	1248	1358	P13	L18
A09	1321	1055	B10	M13
B09	1322	1056	D10	O13
C09	1323	1049	F10	A13
D09	1324	1050	H10	C13
E09	1325	1051	J10	E13
F09	1326	1052	L10	G13
G09	1327	1053	N10	I13
H09	1328	1054	P10	K13
A10	1145	1263	A14	N17
B10	1146	1264	C14	P17
C10	1147	1257	E14	B17
D10	1148	1258	G14	D17
E10	1149	1259	I14	F17
F10	1150	1260	K14	H17
G10	1151	1261	M14	J17
H10	1152	1262	O14	L17
A11	1033	1151	A09	M14
B11	1034	1152	C09	O14
C11	1035	1145	E09	A14
D11	1036	1146	G09	C14
E11	1037	1147	I09	E14
F11	1038	1148	K09	G14
G11	1039	1149	M09	I14
H11	1040	1150	O09	K14
A12	1281	1015	B23	M03
B12	1282	1016	D23	O03
C12	1283	1009	F23	A03
D12	1284	1010	H23	C03
E12	1285	1011	J23	E03
F12	1286	1012	L23	G03
G12	1287	1013	N23	I03
H12	1288	1014	P23	K03
