#Destpos	P7	P5	P7_pos	P5_pos
A01	1177	1333	A22	J12
B01	1178	1334	C22	L12
C01	1179	1335	E22	N12
D01	1180	1336	G22	P12
E01	1181	1329	I22	B12
F01	1182	1330	K22	D12
G01	1183	1331	M22	F12
H01	1184	1332	O22	H12
A02	1049	1205	A13	J03
B02	1050	1206	C13	L03
C02	1051	1207	E13	N03
D02	1052	1208	G13	P03
E02	1053	1201	I13	B03
F02	1054	1202	K13	D03
G02	1055	1203	M13	F03
H02	1056	1204	O13	H03
A03	1169	1325	A20	J10
B03	1170	1326	C20	L10
C03	1171	1327	E20	N10
D03	1172	1328	G20	P10
E03	1173	1321	I20	B10
F03	1174	1322	K20	D10
G03	1175	1323	M20	F10
H03	1176	1324	O20	H10
A04	1185	1341	A24	J14
B04	1186	1342	C24	L14
C04	1187	1343	E24	N14
D04	1188	1344	G24	P14
E04	1189	1337	I24	B14
F04	1190	1338	K24	D14
G04	1191	1339	M24	F14
H04	1192	1340	O24	H14
A05	1121	1277	A08	J21
B05	1122	1278	C08	L21
C05	1123	1279	E08	N21
D05	1124	1280	G08	P21
E05	1125	1273	I08	B21
F05	1126	1274	K08	D21
G05	1127	1275	M08	F21
H05	1128	1276	O08	H21
A06	1297	1069	B04	I17
B06	1298	1070	D04	K17
C06	1299	1071	F04	M17
D06	1300	1072	H04	O17
E06	1301	1065	J04	A17
F06	1302	1066	L04	C17
G06	1303	1067	N04	E17
H06	1304	1068	P04	G17
A07	1137	1293	A12	J02
B07	1138	1294	C12	L02
C07	1139	1295	E12	N02
D07	1140	1296	G12	P02
E07	1141	1289	I12	B02
F07	1142	1290	K12	D02
G07	1143	1291	M12	F02
H07	1144	1292	O12	H02
A08	1017	1173	A05	I20
B08	1018	1174	C05	K20
C08	1019	1175	E05	M20
D08	1020	1176	G05	O20
E08	1021	1169	I05	A20
F08	1022	1170	K05	C20
G08	1023	1171	M05	E20
H08	1024	1172	O05	G20
A09	1145	1301	A14	J04
B09	1146	1302	C14	L04
C09	1147	1303	E14	N04
D09	1148	1304	G14	P04
E09	1149	1297	I14	B04
F09	1150	1298	K14	D04
G09	1151	1299	M14	F04
H09	1152	1300	O14	H04
A10	1009	1165	A03	I18
B10	1010	1166	C03	K18
C10	1011	1167	E03	M18
D10	1012	1168	G03	O18
E10	1013	1161	I03	A18
F10	1014	1162	K03	C18
G10	1015	1163	M03	E18
H10	1016	1164	O03	G18
A11	1217	1373	B07	J22
B11	1218	1374	D07	L22
C11	1219	1375	F07	N22
D11	1220	1376	H07	P22
E11	1221	1369	J07	B22
F11	1222	1370	L07	D22
G11	1223	1371	N07	F22
H11	1224	1372	P07	H22
A12	1113	1269	A06	J19
B12	1114	1270	C06	L19
C12	1115	1271	E06	N19
D12	1116	1272	G06	P19
E12	1117	1265	I06	B19
F12	1118	1266	K06	D19
G12	1119	1267	M06	F19
H12	1120	1268	O06	H19
