#Destpos	P7	P5	P7_pos	P5_pos
A01	1065	1013	A17	I03
B01	1066	1014	C17	K03
C01	1067	1015	E17	M03
D01	1068	1016	G17	O03
E01	1069	1009	I17	A03
F01	1070	1010	K17	C03
G01	1071	1011	M17	E03
H01	1072	1012	O17	G03
A02	1009	1341	A03	J14
B02	1010	1342	C03	L14
C02	1011	1343	E03	N14
D02	1012	1344	G03	P14
E02	1013	1337	I03	B14
F02	1014	1338	K03	D14
G02	1015	1339	M03	F14
H02	1016	1340	O03	H14
A03	1153	1101	A16	I02
B03	1154	1102	C16	K02
C03	1155	1103	E16	M02
D03	1156	1104	G16	O02
E03	1157	1097	I16	A02
F03	1158	1098	K16	C02
G03	1159	1099	M16	E02
H03	1160	1100	O16	G02
A04	1121	1069	A08	I17
B04	1122	1070	C08	K17
C04	1123	1071	E08	M17
D04	1124	1072	G08	O17
E04	1125	1065	I08	A17
F04	1126	1066	K08	C17
G04	1127	1067	M08	E17
H04	1128	1068	O08	G17
A05	1105	1053	A04	I13
B05	1106	1054	C04	K13
C05	1107	1055	E04	M13
D05	1108	1056	G04	O13
E05	1109	1049	I04	A13
F05	1110	1050	K04	C13
G05	1111	1051	M04	E13
H05	1112	1052	O04	G13
A06	1137	1085	A12	I21
B06	1138	1086	C12	K21
C06	1139	1087	E12	M21
D06	1140	1088	G12	O21
E06	1141	1081	I12	A21
F06	1142	1082	K12	C21
G06	1143	1083	M12	E21
H06	1144	1084	O12	G21
A07	1369	1317	B22	J08
B07	1370	1318	D22	L08
C07	1371	1319	F22	N08
D07	1372	1320	H22	P08
E07	1373	1313	J22	B08
F07	1374	1314	L22	D08
G07	1375	1315	N22	F08
H07	1376	1316	P22	H08
A08	1353	1301	B18	J04
B08	1354	1302	D18	L04
C08	1355	1303	F18	N04
D08	1356	1304	H18	P04
E08	1357	1297	J18	B04
F08	1358	1298	L18	D04
G08	1359	1299	N18	F04
H08	1360	1300	P18	H04
A09	1169	1117	A20	I06
B09	1170	1118	C20	K06
C09	1171	1119	E20	M06
D09	1172	1120	G20	O06
E09	1173	1113	I20	A06
F09	1174	1114	K20	C06
G09	1175	1115	M20	E06
H09	1176	1116	O20	G06
A10	1361	1309	B20	J06
B10	1362	1310	D20	L06
C10	1363	1311	F20	N06
D10	1364	1312	H20	P06
E10	1365	1305	J20	B06
F10	1366	1306	L20	D06
G10	1367	1307	N20	F06
H10	1368	1308	P20	H06
A11	1273	1221	B21	J07
B11	1274	1222	D21	L07
C11	1275	1223	F21	N07
D11	1276	1224	H21	P07
E11	1277	1217	J21	B07
F11	1278	1218	L21	D07
G11	1279	1219	N21	F07
H11	1280	1220	P21	H07
A12	1337	1285	B14	J23
B12	1338	1286	D14	L23
C12	1339	1287	F14	N23
D12	1340	1288	H14	P23
E12	1341	1281	J14	B23
F12	1342	1282	L14	D23
G12	1343	1283	N14	F23
H12	1344	1284	P14	H23
