#Destpos	P7	P5	P7_pos	P5_pos
A01	1209	1019	B05	E05
B01	1210	1020	D05	G05
C01	1211	1021	F05	I05
D01	1212	1022	H05	K05
E01	1213	1023	J05	M05
F01	1214	1024	L05	O05
G01	1215	1017	N05	A05
H01	1216	1018	P05	C05
A02	1233	1043	B11	E11
B02	1234	1044	D11	G11
C02	1235	1045	F11	I11
D02	1236	1046	H11	K11
E02	1237	1047	J11	M11
F02	1238	1048	L11	O11
G02	1239	1041	N11	A11
H02	1240	1042	P11	C11
A03	1185	1379	A24	F24
B03	1186	1380	C24	H24
C03	1187	1381	E24	J24
D03	1188	1382	G24	L24
E03	1189	1383	I24	N24
F03	1190	1384	K24	P24
G03	1191	1377	M24	B24
H03	1192	1378	O24	D24
A04	1321	1131	B10	E10
B04	1322	1132	D10	G10
C04	1323	1133	F10	I10
D04	1324	1134	H10	K10
E04	1325	1135	J10	M10
F04	1326	1136	L10	O10
G04	1327	1129	N10	A10
H04	1328	1130	P10	C10
A05	1369	1179	B22	E22
B05	1370	1180	D22	G22
C05	1371	1181	F22	I22
D05	1372	1182	H22	K22
E05	1373	1183	J22	M22
F05	1374	1184	L22	O22
G05	1375	1177	N22	A22
H05	1376	1178	P22	C22
A06	1097	1291	A02	F02
B06	1098	1292	C02	H02
C06	1099	1293	E02	J02
D06	1100	1294	G02	L02
E06	1101	1295	I02	N02
F06	1102	1296	K02	P02
G06	1103	1289	M02	B02
H06	1104	1290	O02	D02
A07	1257	1067	B17	E17
B07	1258	1068	D17	G17
C07	1259	1069	F17	I17
D07	1260	1070	H17	K17
E07	1261	1071	J17	M17
F07	1262	1072	L17	O17
G07	1263	1065	N17	A17
H07	1264	1066	P17	C17
A08	1153	1347	A16	F16
B08	1154	1348	C16	H16
C08	1155	1349	E16	J16
D08	1156	1350	G16	L16
E08	1157	1351	I16	N16
F08	1158	1352	K16	P16
G08	1159	1345	M16	B16
H08	1160	1346	O16	D16
A09	1329	1139	B12	E12
B09	1330	1140	D12	G12
C09	1331	1141	F12	I12
D09	1332	1142	H12	K12
E09	1333	1143	J12	M12
F09	1334	1144	L12	O12
G09	1335	1137	N12	A12
H09	1336	1138	P12	C12
A10	1249	1059	B15	E15
B10	1250	1060	D15	G15
C10	1251	1061	F15	I15
D10	1252	1062	H15	K15
E10	1253	1063	J15	M15
F10	1254	1064	L15	O15
G10	1255	1057	N15	A15
H10	1256	1058	P15	C15
A11	1073	1267	A19	F19
B11	1074	1268	C19	H19
C11	1075	1269	E19	J19
D11	1076	1270	G19	L19
E11	1077	1271	I19	N19
F11	1078	1272	K19	P19
G11	1079	1265	M19	B19
H11	1080	1266	O19	D19
A12	1177	1371	A22	F22
B12	1178	1372	C22	H22
C12	1179	1373	E22	J22
D12	1180	1374	G22	L22
E12	1181	1375	I22	N22
F12	1182	1376	K22	P22
G12	1183	1369	M22	B22
H12	1184	1370	O22	D22
