#Destpos	P7	P5	P7_pos	P5_pos
A01	1233	1341	B11	J14
B01	1234	1342	D11	L14
C01	1235	1343	F11	N14
D01	1236	1344	H11	P14
E01	1237	1337	J11	B14
F01	1238	1338	L11	D14
G01	1239	1339	N11	F14
H01	1240	1340	P11	H14
A02	1121	1229	A08	J09
B02	1122	1230	C08	L09
C02	1123	1231	E08	N09
D02	1124	1232	G08	P09
E02	1125	1225	I08	B09
F02	1126	1226	K08	D09
G02	1127	1227	M08	F09
H02	1128	1228	O08	H09
A03	1329	1053	B12	I13
B03	1330	1054	D12	K13
C03	1331	1055	F12	M13
D03	1332	1056	H12	O13
E03	1333	1049	J12	A13
F03	1334	1050	L12	C13
G03	1335	1051	N12	E13
H03	1336	1052	P12	G13
A04	1201	1309	B03	J06
B04	1202	1310	D03	L06
C04	1203	1311	F03	N06
D04	1204	1312	H03	P06
E04	1205	1305	J03	B06
F04	1206	1306	L03	D06
G04	1207	1307	N03	F06
H04	1208	1308	P03	H06
A05	1273	1381	B21	J24
B05	1274	1382	D21	L24
C05	1275	1383	F21	N24
D05	1276	1384	H21	P24
E05	1277	1377	J21	B24
F05	1278	1378	L21	D24
G05	1279	1379	N21	F24
H05	1280	1380	P21	H24
A06	1185	1293	A24	J02
B06	1186	1294	C24	L02
C06	1187	1295	E24	N02
D06	1188	1296	G24	P02
E06	1189	1289	I24	B02
F06	1190	1290	K24	D02
G06	1191	1291	M24	F02
H06	1192	1292	O24	H02
A07	1225	1333	B09	J12
B07	1226	1334	D09	L12
C07	1227	1335	F09	N12
D07	1228	1336	H09	P12
E07	1229	1329	J09	B12
F07	1230	1330	L09	D12
G07	1231	1331	N09	F12
H07	1232	1332	P09	H12
A08	1313	1037	B08	I09
B08	1314	1038	D08	K09
C08	1315	1039	F08	M09
D08	1316	1040	H08	O09
E08	1317	1033	J08	A09
F08	1318	1034	L08	C09
G08	1319	1035	N08	E09
H08	1320	1036	P08	G09
A09	1377	1101	B24	I02
B09	1378	1102	D24	K02
C09	1379	1103	F24	M02
D09	1380	1104	H24	O02
E09	1381	1097	J24	A02
F09	1382	1098	L24	C02
G09	1383	1099	N24	E02
H09	1384	1100	P24	G02
A10	1337	1061	B14	I15
B10	1338	1062	D14	K15
C10	1339	1063	F14	M15
D10	1340	1064	H14	O15
E10	1341	1057	J14	A15
F10	1342	1058	L14	C15
G10	1343	1059	N14	E15
H10	1344	1060	P14	G15
A11	1361	1085	B20	I21
B11	1362	1086	D20	K21
C11	1363	1087	F20	M21
D11	1364	1088	H20	O21
E11	1365	1081	J20	A21
F11	1366	1082	L20	C21
G11	1367	1083	N20	E21
H11	1368	1084	P20	G21
A12	1009	1117	A03	I06
B12	1010	1118	C03	K06
C12	1011	1119	E03	M06
D12	1012	1120	G03	O06
E12	1013	1113	I03	A06
F12	1014	1114	K03	C06
G12	1015	1115	M03	E06
H12	1016	1116	O03	G06
