#Destpos	P7	P5	P7_pos	P5_pos
A01	1337	1207	B14	N03
B01	1338	1208	D14	P03
C01	1339	1201	F14	B03
D01	1340	1202	H14	D03
E01	1341	1203	J14	F03
F01	1342	1204	L14	H03
G01	1343	1205	N14	J03
H01	1344	1206	P14	L03
A02	1161	1031	A18	M07
B02	1162	1032	C18	O07
C02	1163	1025	E18	A07
D02	1164	1026	G18	C07
E02	1165	1027	I18	E07
F02	1166	1028	K18	G07
G02	1167	1029	M18	I07
H02	1168	1030	O18	K07
A03	1009	1263	A03	N17
B03	1010	1264	C03	P17
C03	1011	1257	E03	B17
D03	1012	1258	G03	D17
E03	1013	1259	I03	F17
F03	1014	1260	K03	H17
G03	1015	1261	M03	J17
H03	1016	1262	O03	L17
A04	1233	1103	B11	M02
B04	1234	1104	D11	O02
C04	1235	1097	F11	A02
D04	1236	1098	H11	C02
E04	1237	1099	J11	E02
F04	1238	1100	L11	G02
G04	1239	1101	N11	I02
H04	1240	1102	P11	K02
A05	1217	1087	B07	M21
B05	1218	1088	D07	O21
C05	1219	1081	F07	A21
D05	1220	1082	H07	C21
E05	1221	1083	J07	E21
F05	1222	1084	L07	G21
G05	1223	1085	N07	I21
H05	1224	1086	P07	K21
A06	1369	1239	B22	N11
B06	1370	1240	D22	P11
C06	1371	1233	F22	B11
D06	1372	1234	H22	D11
E06	1373	1235	J22	F11
F06	1374	1236	L22	H11
G06	1375	1237	N22	J11
H06	1376	1238	P22	L11
A07	1081	1335	A21	N12
B07	1082	1336	C21	P12
C07	1083	1329	E21	B12
D07	1084	1330	G21	D12
E07	1085	1331	I21	F12
F07	1086	1332	K21	H12
G07	1087	1333	M21	J12
H07	1088	1334	O21	L12
A08	1049	1303	A13	N04
B08	1050	1304	C13	P04
C08	1051	1297	E13	B04
D08	1052	1298	G13	D04
E08	1053	1299	I13	F04
F08	1054	1300	K13	H04
G08	1055	1301	M13	J04
H08	1056	1302	O13	L04
A09	1313	1183	B08	M22
B09	1314	1184	D08	O22
C09	1315	1177	F08	A22
D09	1316	1178	H08	C22
E09	1317	1179	J08	E22
F09	1318	1180	L08	G22
G09	1319	1181	N08	I22
H09	1320	1182	P08	K22
A10	1073	1327	A19	N10
B10	1074	1328	C19	P10
C10	1075	1321	E19	B10
D10	1076	1322	G19	D10
E10	1077	1323	I19	F10
F10	1078	1324	K19	H10
G10	1079	1325	M19	J10
H10	1080	1326	O19	L10
A11	1193	1063	B01	M15
B11	1194	1064	D01	O15
C11	1195	1057	F01	A15
D11	1196	1058	H01	C15
E11	1197	1059	J01	E15
F11	1198	1060	L01	G15
G11	1199	1061	N01	I15
H11	1200	1062	P01	K15
A12	1329	1199	B12	N01
B12	1330	1200	D12	P01
C12	1331	1193	F12	B01
D12	1332	1194	H12	D01
E12	1333	1195	J12	F01
F12	1334	1196	L12	H01
G12	1335	1197	N12	J01
H12	1336	1198	P12	L01
