#Destpos	P7	P5	P7_pos	P5_pos
A01	1041	1373	A11	J22
B01	1042	1374	C11	L22
C01	1043	1375	E11	N22
D01	1044	1376	G11	P22
E01	1045	1369	I11	B22
F01	1046	1370	K11	D22
G01	1047	1371	M11	F22
H01	1048	1372	O11	H22
A02	1249	1197	B15	J01
B02	1250	1198	D15	L01
C02	1251	1199	F15	N01
D02	1252	1200	H15	P01
E02	1253	1193	J15	B01
F02	1254	1194	L15	D01
G02	1255	1195	N15	F01
H02	1256	1196	P15	H01
A03	1089	1037	A23	I09
B03	1090	1038	C23	K09
C03	1091	1039	E23	M09
D03	1092	1040	G23	O09
E03	1093	1033	I23	A09
F03	1094	1034	K23	C09
G03	1095	1035	M23	E09
H03	1096	1036	O23	G09
A04	1305	1253	B06	J15
B04	1306	1254	D06	L15
C04	1307	1255	F06	N15
D04	1308	1256	H06	P15
E04	1309	1249	J06	B15
F04	1310	1250	L06	D15
G04	1311	1251	N06	F15
H04	1312	1252	P06	H15
A05	1049	1381	A13	J24
B05	1050	1382	C13	L24
C05	1051	1383	E13	N24
D05	1052	1384	G13	P24
E05	1053	1377	I13	B24
F05	1054	1378	K13	D24
G05	1055	1379	M13	F24
H05	1056	1380	O13	H24
A06	1057	1005	A15	I01
B06	1058	1006	C15	K01
C06	1059	1007	E15	M01
D06	1060	1008	G15	O01
E06	1061	1001	I15	A01
F06	1062	1002	K15	C01
G06	1063	1003	M15	E01
H06	1064	1004	O15	G01
A07	1257	1205	B17	J03
B07	1258	1206	D17	L03
C07	1259	1207	F17	N03
D07	1260	1208	H17	P03
E07	1261	1201	J17	B03
F07	1262	1202	L17	D03
G07	1263	1203	N17	F03
H07	1264	1204	P17	H03
A08	1377	1325	B24	J10
B08	1378	1326	D24	L10
C08	1379	1327	F24	N10
D08	1380	1328	H24	P10
E08	1381	1321	J24	B10
F08	1382	1322	L24	D10
G08	1383	1323	N24	F10
H08	1384	1324	P24	H10
A09	1217	1165	B07	I18
B09	1218	1166	D07	K18
C09	1219	1167	F07	M18
D09	1220	1168	H07	O18
E09	1221	1161	J07	A18
F09	1222	1162	L07	C18
G09	1223	1163	N07	E18
H09	1224	1164	P07	G18
A10	1097	1045	A02	I11
B10	1098	1046	C02	K11
C10	1099	1047	E02	M11
D10	1100	1048	G02	O11
E10	1101	1041	I02	A11
F10	1102	1042	K02	C11
G10	1103	1043	M02	E11
H10	1104	1044	O02	G11
A11	1177	1125	A22	I08
B11	1178	1126	C22	K08
C11	1179	1127	E22	M08
D11	1180	1128	G22	O08
E11	1181	1121	I22	A08
F11	1182	1122	K22	C08
G11	1183	1123	M22	E08
H11	1184	1124	O22	G08
A12	1025	1357	A07	J18
B12	1026	1358	C07	L18
C12	1027	1359	E07	N18
D12	1028	1360	G07	P18
E12	1029	1353	I07	B18
F12	1030	1354	K07	D18
G12	1031	1355	M07	F18
H12	1032	1356	O07	H18
