#Destpos	P7	P5	P7_pos	P5_pos
A01	1321	1303	B10	N04
B01	1322	1304	D10	P04
C01	1323	1297	F10	B04
D01	1324	1298	H10	D04
E01	1325	1299	J10	F04
F01	1326	1300	L10	H04
G01	1327	1301	N10	J04
H01	1328	1302	P10	L04
A02	1249	1231	B15	N09
B02	1250	1232	D15	P09
C02	1251	1225	F15	B09
D02	1252	1226	H15	D09
E02	1253	1227	J15	F09
F02	1254	1228	L15	H09
G02	1255	1229	N15	J09
H02	1256	1230	P15	L09
A03	1073	1055	A19	M13
B03	1074	1056	C19	O13
C03	1075	1049	E19	A13
D03	1076	1050	G19	C13
E03	1077	1051	I19	E13
F03	1078	1052	K19	G13
G03	1079	1053	M19	I13
H03	1080	1054	O19	K13
A04	1337	1319	B14	N08
B04	1338	1320	D14	P08
C04	1339	1313	F14	B08
D04	1340	1314	H14	D08
E04	1341	1315	J14	F08
F04	1342	1316	L14	H08
G04	1343	1317	N14	J08
H04	1344	1318	P14	L08
A05	1233	1215	B11	N05
B05	1234	1216	D11	P05
C05	1235	1209	F11	B05
D05	1236	1210	H11	D05
E05	1237	1211	J11	F05
F05	1238	1212	L11	H05
G05	1239	1213	N11	J05
H05	1240	1214	P11	L05
A06	1377	1359	B24	N18
B06	1378	1360	D24	P18
C06	1379	1353	F24	B18
D06	1380	1354	H24	D18
E06	1381	1355	J24	F18
F06	1382	1356	L24	H18
G06	1383	1357	N24	J18
H06	1384	1358	P24	L18
A07	1193	1175	B01	M20
B07	1194	1176	D01	O20
C07	1195	1169	F01	A20
D07	1196	1170	H01	C20
E07	1197	1171	J01	E20
F07	1198	1172	L01	G20
G07	1199	1173	N01	I20
H07	1200	1174	P01	K20
A08	1113	1095	A06	M23
B08	1114	1096	C06	O23
C08	1115	1089	E06	A23
D08	1116	1090	G06	C23
E08	1117	1091	I06	E23
F08	1118	1092	K06	G23
G08	1119	1093	M06	I23
H08	1120	1094	O06	K23
A09	1001	1367	A01	N20
B09	1002	1368	C01	P20
C09	1003	1361	E01	B20
D09	1004	1362	G01	D20
E09	1005	1363	I01	F20
F09	1006	1364	K01	H20
G09	1007	1365	M01	J20
H09	1008	1366	O01	L20
A10	1137	1119	A12	M06
B10	1138	1120	C12	O06
C10	1139	1113	E12	A06
D10	1140	1114	G12	C06
E10	1141	1115	I12	E06
F10	1142	1116	K12	G06
G10	1143	1117	M12	I06
H10	1144	1118	O12	K06
A11	1105	1087	A04	M21
B11	1106	1088	C04	O21
C11	1107	1081	E04	A21
D11	1108	1082	G04	C21
E11	1109	1083	I04	E21
F11	1110	1084	K04	G21
G11	1111	1085	M04	I21
H11	1112	1086	O04	K21
A12	1025	1007	A07	M01
B12	1026	1008	C07	O01
C12	1027	1001	E07	A01
D12	1028	1002	G07	C01
E12	1029	1003	I07	E01
F12	1030	1004	K07	G01
G12	1031	1005	M07	I01
H12	1032	1006	O07	K01
