#Destpos	P7	P5	P7_pos	P5_pos
A01	1273	1269	B21	J19
B01	1274	1270	D21	L19
C01	1275	1271	F21	N19
D01	1276	1272	H21	P19
E01	1277	1265	J21	B19
F01	1278	1266	L21	D19
G01	1279	1267	N21	F19
H01	1280	1268	P21	H19
A02	1345	1341	B16	J14
B02	1346	1342	D16	L14
C02	1347	1343	F16	N14
D02	1348	1344	H16	P14
E02	1349	1337	J16	B14
F02	1350	1338	L16	D14
G02	1351	1339	N16	F14
H02	1352	1340	P16	H14
A03	1209	1205	B05	J03
B03	1210	1206	D05	L03
C03	1211	1207	F05	N03
D03	1212	1208	H05	P03
E03	1213	1201	J05	B03
F03	1214	1202	L05	D03
G03	1215	1203	N05	F03
H03	1216	1204	P05	H03
A04	1297	1293	B04	J02
B04	1298	1294	D04	L02
C04	1299	1295	F04	N02
D04	1300	1296	H04	P02
E04	1301	1289	J04	B02
F04	1302	1290	L04	D02
G04	1303	1291	N04	F02
H04	1304	1292	P04	H02
A05	1017	1013	A05	I03
B05	1018	1014	C05	K03
C05	1019	1015	E05	M03
D05	1020	1016	G05	O03
E05	1021	1009	I05	A03
F05	1022	1010	K05	C03
G05	1023	1011	M05	E03
H05	1024	1012	O05	G03
A06	1361	1357	B20	J18
B06	1362	1358	D20	L18
C06	1363	1359	F20	N18
D06	1364	1360	H20	P18
E06	1365	1353	J20	B18
F06	1366	1354	L20	D18
G06	1367	1355	N20	F18
H06	1368	1356	P20	H18
A07	1169	1165	A20	I18
B07	1170	1166	C20	K18
C07	1171	1167	E20	M18
D07	1172	1168	G20	O18
E07	1173	1161	I20	A18
F07	1174	1162	K20	C18
G07	1175	1163	M20	E18
H07	1176	1164	O20	G18
A08	1305	1301	B06	J04
B08	1306	1302	D06	L04
C08	1307	1303	F06	N04
D08	1308	1304	H06	P04
E08	1309	1297	J06	B04
F08	1310	1298	L06	D04
G08	1311	1299	N06	F04
H08	1312	1300	P06	H04
A09	1049	1045	A13	I11
B09	1050	1046	C13	K11
C09	1051	1047	E13	M11
D09	1052	1048	G13	O11
E09	1053	1041	I13	A11
F09	1054	1042	K13	C11
G09	1055	1043	M13	E11
H09	1056	1044	O13	G11
A10	1337	1333	B14	J12
B10	1338	1334	D14	L12
C10	1339	1335	F14	N12
D10	1340	1336	H14	P12
E10	1341	1329	J14	B12
F10	1342	1330	L14	D12
G10	1343	1331	N14	F12
H10	1344	1332	P14	H12
A11	1129	1125	A10	I08
B11	1130	1126	C10	K08
C11	1131	1127	E10	M08
D11	1132	1128	G10	O08
E11	1133	1121	I10	A08
F11	1134	1122	K10	C08
G11	1135	1123	M10	E08
H11	1136	1124	O10	G08
A12	1097	1093	A02	I23
B12	1098	1094	C02	K23
C12	1099	1095	E02	M23
D12	1100	1096	G02	O23
E12	1101	1089	I02	A23
F12	1102	1090	K02	C23
G12	1103	1091	M02	E23
H12	1104	1092	O02	G23
