#Destpos	P7	P5	P7_pos	P5_pos
A01	1169	1317	A20	J08
B01	1170	1318	C20	L08
C01	1171	1319	E20	N08
D01	1172	1320	G20	P08
E01	1173	1313	I20	B08
F01	1174	1314	K20	D08
G01	1175	1315	M20	F08
H01	1176	1316	O20	H08
A02	1265	1029	B19	I07
B02	1266	1030	D19	K07
C02	1267	1031	F19	M07
D02	1268	1032	H19	O07
E02	1269	1025	J19	A07
F02	1270	1026	L19	C07
G02	1271	1027	N19	E07
H02	1272	1028	P19	G07
A03	1217	1365	B07	J20
B03	1218	1366	D07	L20
C03	1219	1367	F07	N20
D03	1220	1368	H07	P20
E03	1221	1361	J07	B20
F03	1222	1362	L07	D20
G03	1223	1363	N07	F20
H03	1224	1364	P07	H20
A04	1129	1277	A10	J21
B04	1130	1278	C10	L21
C04	1131	1279	E10	N21
D04	1132	1280	G10	P21
E04	1133	1273	I10	B21
F04	1134	1274	K10	D21
G04	1135	1275	M10	F21
H04	1136	1276	O10	H21
A05	1121	1269	A08	J19
B05	1122	1270	C08	L19
C05	1123	1271	E08	N19
D05	1124	1272	G08	P19
E05	1125	1265	I08	B19
F05	1126	1266	K08	D19
G05	1127	1267	M08	F19
H05	1128	1268	O08	H19
A06	1225	1373	B09	J22
B06	1226	1374	D09	L22
C06	1227	1375	F09	N22
D06	1228	1376	H09	P22
E06	1229	1369	J09	B22
F06	1230	1370	L09	D22
G06	1231	1371	N09	F22
H06	1232	1372	P09	H22
A07	1329	1093	B12	I23
B07	1330	1094	D12	K23
C07	1331	1095	F12	M23
D07	1332	1096	H12	O23
E07	1333	1089	J12	A23
F07	1334	1090	L12	C23
G07	1335	1091	N12	E23
H07	1336	1092	P12	G23
A08	1137	1285	A12	J23
B08	1138	1286	C12	L23
C08	1139	1287	E12	N23
D08	1140	1288	G12	P23
E08	1141	1281	I12	B23
F08	1142	1282	K12	D23
G08	1143	1283	M12	F23
H08	1144	1284	O12	H23
A09	1305	1069	B06	I17
B09	1306	1070	D06	K17
C09	1307	1071	F06	M17
D09	1308	1072	H06	O17
E09	1309	1065	J06	A17
F09	1310	1066	L06	C17
G09	1311	1067	N06	E17
H09	1312	1068	P06	G17
A10	1289	1053	B02	I13
B10	1290	1054	D02	K13
C10	1291	1055	F02	M13
D10	1292	1056	H02	O13
E10	1293	1049	J02	A13
F10	1294	1050	L02	C13
G10	1295	1051	N02	E13
H10	1296	1052	P02	G13
A11	1105	1253	A04	J15
B11	1106	1254	C04	L15
C11	1107	1255	E04	N15
D11	1108	1256	G04	P15
E11	1109	1249	I04	B15
F11	1110	1250	K04	D15
G11	1111	1251	M04	F15
H11	1112	1252	O04	H15
A12	1177	1325	A22	J10
B12	1178	1326	C22	L10
C12	1179	1327	E22	N10
D12	1180	1328	G22	P10
E12	1181	1321	I22	B10
F12	1182	1322	K22	D10
G12	1183	1323	M22	F10
H12	1184	1324	O22	H10
