#Destpos	P7	P5	P7_pos	P5_pos
A01	1153	1083	A16	E21
B01	1154	1084	C16	G21
C01	1155	1085	E16	I21
D01	1156	1086	G16	K21
E01	1157	1087	I16	M21
F01	1158	1088	K16	O21
G01	1159	1081	M16	A21
H01	1160	1082	O16	C21
A02	1049	1363	A13	F20
B02	1050	1364	C13	H20
C02	1051	1365	E13	J20
D02	1052	1366	G13	L20
E02	1053	1367	I13	N20
F02	1054	1368	K13	P20
G02	1055	1361	M13	B20
H02	1056	1362	O13	D20
A03	1185	1115	A24	E06
B03	1186	1116	C24	G06
C03	1187	1117	E24	I06
D03	1188	1118	G24	K06
E03	1189	1119	I24	M06
F03	1190	1120	K24	O06
G03	1191	1113	M24	A06
H03	1192	1114	O24	C06
A04	1313	1243	B08	F13
B04	1314	1244	D08	H13
C04	1315	1245	F08	J13
D04	1316	1246	H08	L13
E04	1317	1247	J08	N13
F04	1318	1248	L08	P13
G04	1319	1241	N08	B13
H04	1320	1242	P08	D13
A05	1001	1315	A01	F08
B05	1002	1316	C01	H08
C05	1003	1317	E01	J08
D05	1004	1318	G01	L08
E05	1005	1319	I01	N08
F05	1006	1320	K01	P08
G05	1007	1313	M01	B08
H05	1008	1314	O01	D08
A06	1113	1043	A06	E11
B06	1114	1044	C06	G11
C06	1115	1045	E06	I11
D06	1116	1046	G06	K11
E06	1117	1047	I06	M11
F06	1118	1048	K06	O11
G06	1119	1041	M06	A11
H06	1120	1042	O06	C11
A07	1369	1299	B22	F04
B07	1370	1300	D22	H04
C07	1371	1301	F22	J04
D07	1372	1302	H22	L04
E07	1373	1303	J22	N04
F07	1374	1304	L22	P04
G07	1375	1297	N22	B04
H07	1376	1298	P22	D04
A08	1337	1267	B14	F19
B08	1338	1268	D14	H19
C08	1339	1269	F14	J19
D08	1340	1270	H14	L19
E08	1341	1271	J14	N19
F08	1342	1272	L14	P19
G08	1343	1265	N14	B19
H08	1344	1266	P14	D19
A09	1121	1051	A08	E13
B09	1122	1052	C08	G13
C09	1123	1053	E08	I13
D09	1124	1054	G08	K13
E09	1125	1055	I08	M13
F09	1126	1056	K08	O13
G09	1127	1049	M08	A13
H09	1128	1050	O08	C13
A10	1289	1219	B02	F07
B10	1290	1220	D02	H07
C10	1291	1221	F02	J07
D10	1292	1222	H02	L07
E10	1293	1223	J02	N07
F10	1294	1224	L02	P07
G10	1295	1217	N02	B07
H10	1296	1218	P02	D07
A11	1241	1171	B13	E20
B11	1242	1172	D13	G20
C11	1243	1173	F13	I20
D11	1244	1174	H13	K20
E11	1245	1175	J13	M20
F11	1246	1176	L13	O20
G11	1247	1169	N13	A20
H11	1248	1170	P13	C20
A12	1009	1323	A03	F10
B12	1010	1324	C03	H10
C12	1011	1325	E03	J10
D12	1012	1326	G03	L10
E12	1013	1327	I03	N10
F12	1014	1328	K03	P10
G12	1015	1321	M03	B10
H12	1016	1322	O03	D10
