#Destpos	P7	P5	P7_pos	P5_pos
A01	1105	1247	A04	N13
B01	1106	1248	C04	P13
C01	1107	1241	E04	B13
D01	1108	1242	G04	D13
E01	1109	1243	I04	F13
F01	1110	1244	K04	H13
G01	1111	1245	M04	J13
H01	1112	1246	O04	L13
A02	1113	1255	A06	N15
B02	1114	1256	C06	P15
C02	1115	1249	E06	B15
D02	1116	1250	G06	D15
E02	1117	1251	I06	F15
F02	1118	1252	K06	H15
G02	1119	1253	M06	J15
H02	1120	1254	O06	L15
A03	1145	1287	A14	N23
B03	1146	1288	C14	P23
C03	1147	1281	E14	B23
D03	1148	1282	G14	D23
E03	1149	1283	I14	F23
F03	1150	1284	K14	H23
G03	1151	1285	M14	J23
H03	1152	1286	O14	L23
A04	1273	1031	B21	M07
B04	1274	1032	D21	O07
C04	1275	1025	F21	A07
D04	1276	1026	H21	C07
E04	1277	1027	J21	E07
F04	1278	1028	L21	G07
G04	1279	1029	N21	I07
H04	1280	1030	P21	K07
A05	1057	1199	A15	N01
B05	1058	1200	C15	P01
C05	1059	1193	E15	B01
D05	1060	1194	G15	D01
E05	1061	1195	I15	F01
F05	1062	1196	K15	H01
G05	1063	1197	M15	J01
H05	1064	1198	O15	L01
A06	1161	1303	A18	N04
B06	1162	1304	C18	P04
C06	1163	1297	E18	B04
D06	1164	1298	G18	D04
E06	1165	1299	I18	F04
F06	1166	1300	K18	H04
G06	1167	1301	M18	J04
H06	1168	1302	O18	L04
A07	1073	1215	A19	N05
B07	1074	1216	C19	P05
C07	1075	1209	E19	B05
D07	1076	1210	G19	D05
E07	1077	1211	I19	F05
F07	1078	1212	K19	H05
G07	1079	1213	M19	J05
H07	1080	1214	O19	L05
A08	1313	1071	B08	M17
B08	1314	1072	D08	O17
C08	1315	1065	F08	A17
D08	1316	1066	H08	C17
E08	1317	1067	J08	E17
F08	1318	1068	L08	G17
G08	1319	1069	N08	I17
H08	1320	1070	P08	K17
A09	1217	1359	B07	N18
B09	1218	1360	D07	P18
C09	1219	1353	F07	B18
D09	1220	1354	H07	D18
E09	1221	1355	J07	F18
F09	1222	1356	L07	H18
G09	1223	1357	N07	J18
H09	1224	1358	P07	L18
A10	1265	1023	B19	M05
B10	1266	1024	D19	O05
C10	1267	1017	F19	A05
D10	1268	1018	H19	C05
E10	1269	1019	J19	E05
F10	1270	1020	L19	G05
G10	1271	1021	N19	I05
H10	1272	1022	P19	K05
A11	1017	1159	A05	M16
B11	1018	1160	C05	O16
C11	1019	1153	E05	A16
D11	1020	1154	G05	C16
E11	1021	1155	I05	E16
F11	1022	1156	K05	G16
G11	1023	1157	M05	I16
H11	1024	1158	O05	K16
A12	1065	1207	A17	N03
B12	1066	1208	C17	P03
C12	1067	1201	E17	B03
D12	1068	1202	G17	D03
E12	1069	1203	I17	F03
F12	1070	1204	K17	H03
G12	1071	1205	M17	J03
H12	1072	1206	O17	L03
