#Destpos	P7	P5	P7_pos	P5_pos
A01	1169	1211	A20	F05
B01	1170	1212	C20	H05
C01	1171	1213	E20	J05
D01	1172	1214	G20	L05
E01	1173	1215	I20	N05
F01	1174	1216	K20	P05
G01	1175	1209	M20	B05
H01	1176	1210	O20	D05
A02	1353	1011	B18	E03
B02	1354	1012	D18	G03
C02	1355	1013	F18	I03
D02	1356	1014	H18	K03
E02	1357	1015	J18	M03
F02	1358	1016	L18	O03
G02	1359	1009	N18	A03
H02	1360	1010	P18	C03
A03	1145	1187	A14	E24
B03	1146	1188	C14	G24
C03	1147	1189	E14	I24
D03	1148	1190	G14	K24
E03	1149	1191	I14	M24
F03	1150	1192	K14	O24
G03	1151	1185	M14	A24
H03	1152	1186	O14	C24
A04	1137	1179	A12	E22
B04	1138	1180	C12	G22
C04	1139	1181	E12	I22
D04	1140	1182	G12	K22
E04	1141	1183	I12	M22
F04	1142	1184	K12	O22
G04	1143	1177	M12	A22
H04	1144	1178	O12	C22
A05	1153	1195	A16	F01
B05	1154	1196	C16	H01
C05	1155	1197	E16	J01
D05	1156	1198	G16	L01
E05	1157	1199	I16	N01
F05	1158	1200	K16	P01
G05	1159	1193	M16	B01
H05	1160	1194	O16	D01
A06	1161	1203	A18	F03
B06	1162	1204	C18	H03
C06	1163	1205	E18	J03
D06	1164	1206	G18	L03
E06	1165	1207	I18	N03
F06	1166	1208	K18	P03
G06	1167	1201	M18	B03
H06	1168	1202	O18	D03
A07	1345	1003	B16	E01
B07	1346	1004	D16	G01
C07	1347	1005	F16	I01
D07	1348	1006	H16	K01
E07	1349	1007	J16	M01
F07	1350	1008	L16	O01
G07	1351	1001	N16	A01
H07	1352	1002	P16	C01
A08	1257	1299	B17	F04
B08	1258	1300	D17	H04
C08	1259	1301	F17	J04
D08	1260	1302	H17	L04
E08	1261	1303	J17	N04
F08	1262	1304	L17	P04
G08	1263	1297	N17	B04
H08	1264	1298	P17	D04
A09	1009	1051	A03	E13
B09	1010	1052	C03	G13
C09	1011	1053	E03	I13
D09	1012	1054	G03	K13
E09	1013	1055	I03	M13
F09	1014	1056	K03	O13
G09	1015	1049	M03	A13
H09	1016	1050	O03	C13
A10	1361	1019	B20	E05
B10	1362	1020	D20	G05
C10	1363	1021	F20	I05
D10	1364	1022	H20	K05
E10	1365	1023	J20	M05
F10	1366	1024	L20	O05
G10	1367	1017	N20	A05
H10	1368	1018	P20	C05
A11	1233	1275	B11	F21
B11	1234	1276	D11	H21
C11	1235	1277	F11	J21
D11	1236	1278	H11	L21
E11	1237	1279	J11	N21
F11	1238	1280	L11	P21
G11	1239	1273	N11	B21
H11	1240	1274	P11	D21
A12	1193	1235	B01	F11
B12	1194	1236	D01	H11
C12	1195	1237	F01	J11
D12	1196	1238	H01	L11
E12	1197	1239	J01	N11
F12	1198	1240	L01	P11
G12	1199	1233	N01	B11
H12	1200	1234	P01	D11
