#Destpos	P7	P5	P7_pos	P5_pos
A01	1129	1159	A10	M16
B01	1130	1160	C10	O16
C01	1131	1153	E10	A16
D01	1132	1154	G10	C16
E01	1133	1155	I10	E16
F01	1134	1156	K10	G16
G01	1135	1157	M10	I16
H01	1136	1158	O10	K16
A02	1081	1111	A21	M04
B02	1082	1112	C21	O04
C02	1083	1105	E21	A04
D02	1084	1106	G21	C04
E02	1085	1107	I21	E04
F02	1086	1108	K21	G04
G02	1087	1109	M21	I04
H02	1088	1110	O21	K04
A03	1257	1287	B17	N23
B03	1258	1288	D17	P23
C03	1259	1281	F17	B23
D03	1260	1282	H17	D23
E03	1261	1283	J17	F23
F03	1262	1284	L17	H23
G03	1263	1285	N17	J23
H03	1264	1286	P17	L23
A04	1345	1375	B16	N22
B04	1346	1376	D16	P22
C04	1347	1369	F16	B22
D04	1348	1370	H16	D22
E04	1349	1371	J16	F22
F04	1350	1372	L16	H22
G04	1351	1373	N16	J22
H04	1352	1374	P16	L22
A05	1217	1247	B07	N13
B05	1218	1248	D07	P13
C05	1219	1241	F07	B13
D05	1220	1242	H07	D13
E05	1221	1243	J07	F13
F05	1222	1244	L07	H13
G05	1223	1245	N07	J13
H05	1224	1246	P07	L13
A06	1273	1303	B21	N04
B06	1274	1304	D21	P04
C06	1275	1297	F21	B04
D06	1276	1298	H21	D04
E06	1277	1299	J21	F04
F06	1278	1300	L21	H04
G06	1279	1301	N21	J04
H06	1280	1302	P21	L04
A07	1337	1367	B14	N20
B07	1338	1368	D14	P20
C07	1339	1361	F14	B20
D07	1340	1362	H14	D20
E07	1341	1363	J14	F20
F07	1342	1364	L14	H20
G07	1343	1365	N14	J20
H07	1344	1366	P14	L20
A08	1185	1215	A24	N05
B08	1186	1216	C24	P05
C08	1187	1209	E24	B05
D08	1188	1210	G24	D05
E08	1189	1211	I24	F05
F08	1190	1212	K24	H05
G08	1191	1213	M24	J05
H08	1192	1214	O24	L05
A09	1113	1143	A06	M12
B09	1114	1144	C06	O12
C09	1115	1137	E06	A12
D09	1116	1138	G06	C12
E09	1117	1139	I06	E12
F09	1118	1140	K06	G12
G09	1119	1141	M06	I12
H09	1120	1142	O06	K12
A10	1009	1039	A03	M09
B10	1010	1040	C03	O09
C10	1011	1033	E03	A09
D10	1012	1034	G03	C09
E10	1013	1035	I03	E09
F10	1014	1036	K03	G09
G10	1015	1037	M03	I09
H10	1016	1038	O03	K09
A11	1265	1295	B19	N02
B11	1266	1296	D19	P02
C11	1267	1289	F19	B02
D11	1268	1290	H19	D02
E11	1269	1291	J19	F02
F11	1270	1292	L19	H02
G11	1271	1293	N19	J02
H11	1272	1294	P19	L02
A12	1225	1255	B09	N15
B12	1226	1256	D09	P15
C12	1227	1249	F09	B15
D12	1228	1250	H09	D15
E12	1229	1251	J09	F15
F12	1230	1252	L09	H15
G12	1231	1253	N09	J15
H12	1232	1254	P09	L15
