#Destpos	P7	P5	P7_pos	P5_pos
A01	1305	1045	B06	I11
B01	1306	1046	D06	K11
C01	1307	1047	F06	M11
D01	1308	1048	H06	O11
E01	1309	1041	J06	A11
F01	1310	1042	L06	C11
G01	1311	1043	N06	E11
H01	1312	1044	P06	G11
A02	1009	1133	A03	I10
B02	1010	1134	C03	K10
C02	1011	1135	E03	M10
D02	1012	1136	G03	O10
E02	1013	1129	I03	A10
F02	1014	1130	K03	C10
G02	1015	1131	M03	E10
H02	1016	1132	O03	G10
A03	1073	1197	A19	J01
B03	1074	1198	C19	L01
C03	1075	1199	E19	N01
D03	1076	1200	G19	P01
E03	1077	1193	I19	B01
F03	1078	1194	K19	D01
G03	1079	1195	M19	F01
H03	1080	1196	O19	H01
A04	1105	1229	A04	J09
B04	1106	1230	C04	L09
C04	1107	1231	E04	N09
D04	1108	1232	G04	P09
E04	1109	1225	I04	B09
F04	1110	1226	K04	D09
G04	1111	1227	M04	F09
H04	1112	1228	O04	H09
A05	1209	1333	B05	J12
B05	1210	1334	D05	L12
C05	1211	1335	F05	N12
D05	1212	1336	H05	P12
E05	1213	1329	J05	B12
F05	1214	1330	L05	D12
G05	1215	1331	N05	F12
H05	1216	1332	P05	H12
A06	1097	1221	A02	J07
B06	1098	1222	C02	L07
C06	1099	1223	E02	N07
D06	1100	1224	G02	P07
E06	1101	1217	I02	B07
F06	1102	1218	K02	D07
G06	1103	1219	M02	F07
H06	1104	1220	O02	H07
A07	1161	1285	A18	J23
B07	1162	1286	C18	L23
C07	1163	1287	E18	N23
D07	1164	1288	G18	P23
E07	1165	1281	I18	B23
F07	1166	1282	K18	D23
G07	1167	1283	M18	F23
H07	1168	1284	O18	H23
A08	1345	1085	B16	I21
B08	1346	1086	D16	K21
C08	1347	1087	F16	M21
D08	1348	1088	H16	O21
E08	1349	1081	J16	A21
F08	1350	1082	L16	C21
G08	1351	1083	N16	E21
H08	1352	1084	P16	G21
A09	1153	1277	A16	J21
B09	1154	1278	C16	L21
C09	1155	1279	E16	N21
D09	1156	1280	G16	P21
E09	1157	1273	I16	B21
F09	1158	1274	K16	D21
G09	1159	1275	M16	F21
H09	1160	1276	O16	H21
A10	1337	1077	B14	I19
B10	1338	1078	D14	K19
C10	1339	1079	F14	M19
D10	1340	1080	H14	O19
E10	1341	1073	J14	A19
F10	1342	1074	L14	C19
G10	1343	1075	N14	E19
H10	1344	1076	P14	G19
A11	1041	1165	A11	I18
B11	1042	1166	C11	K18
C11	1043	1167	E11	M18
D11	1044	1168	G11	O18
E11	1045	1161	I11	A18
F11	1046	1162	K11	C18
G11	1047	1163	M11	E18
H11	1048	1164	O11	G18
A12	1137	1261	A12	J17
B12	1138	1262	C12	L17
C12	1139	1263	E12	N17
D12	1140	1264	G12	P17
E12	1141	1257	I12	B17
F12	1142	1258	K12	D17
G12	1143	1259	M12	F17
H12	1144	1260	O12	H17
