#Destpos	P7	P5	P7_pos	P5_pos
A01	1337	1155	B14	E16
B01	1338	1156	D14	G16
C01	1339	1157	F14	I16
D01	1340	1158	H14	K16
E01	1341	1159	J14	M16
F01	1342	1160	L14	O16
G01	1343	1153	N14	A16
H01	1344	1154	P14	C16
A02	1177	1379	A22	F24
B02	1178	1380	C22	H24
C02	1179	1381	E22	J24
D02	1180	1382	G22	L24
E02	1181	1383	I22	N24
F02	1182	1384	K22	P24
G02	1183	1377	M22	B24
H02	1184	1378	O22	D24
A03	1161	1363	A18	F20
B03	1162	1364	C18	H20
C03	1163	1365	E18	J20
D03	1164	1366	G18	L20
E03	1165	1367	I18	N20
F03	1166	1368	K18	P20
G03	1167	1361	M18	B20
H03	1168	1362	O18	D20
A04	1169	1371	A20	F22
B04	1170	1372	C20	H22
C04	1171	1373	E20	J22
D04	1172	1374	G20	L22
E04	1173	1375	I20	N22
F04	1174	1376	K20	P22
G04	1175	1369	M20	B22
H04	1176	1370	O20	D22
A05	1249	1067	B15	E17
B05	1250	1068	D15	G17
C05	1251	1069	F15	I17
D05	1252	1070	H15	K17
E05	1253	1071	J15	M17
F05	1254	1072	L15	O17
G05	1255	1065	N15	A17
H05	1256	1066	P15	C17
A06	1081	1283	A21	F23
B06	1082	1284	C21	H23
C06	1083	1285	E21	J23
D06	1084	1286	G21	L23
E06	1085	1287	I21	N23
F06	1086	1288	K21	P23
G06	1087	1281	M21	B23
H06	1088	1282	O21	D23
A07	1145	1347	A14	F16
B07	1146	1348	C14	H16
C07	1147	1349	E14	J16
D07	1148	1350	G14	L16
E07	1149	1351	I14	N16
F07	1150	1352	K14	P16
G07	1151	1345	M14	B16
H07	1152	1346	O14	D16
A08	1041	1243	A11	F13
B08	1042	1244	C11	H13
C08	1043	1245	E11	J13
D08	1044	1246	G11	L13
E08	1045	1247	I11	N13
F08	1046	1248	K11	P13
G08	1047	1241	M11	B13
H08	1048	1242	O11	D13
A09	1225	1043	B09	E11
B09	1226	1044	D09	G11
C09	1227	1045	F09	I11
D09	1228	1046	H09	K11
E09	1229	1047	J09	M11
F09	1230	1048	L09	O11
G09	1231	1041	N09	A11
H09	1232	1042	P09	C11
A10	1353	1171	B18	E20
B10	1354	1172	D18	G20
C10	1355	1173	F18	I20
D10	1356	1174	H18	K20
E10	1357	1175	J18	M20
F10	1358	1176	L18	O20
G10	1359	1169	N18	A20
H10	1360	1170	P18	C20
A11	1185	1003	A24	E01
B11	1186	1004	C24	G01
C11	1187	1005	E24	I01
D11	1188	1006	G24	K01
E11	1189	1007	I24	M01
F11	1190	1008	K24	O01
G11	1191	1001	M24	A01
H11	1192	1002	O24	C01
A12	1217	1035	B07	E09
B12	1218	1036	D07	G09
C12	1219	1037	F07	I09
D12	1220	1038	H07	K09
E12	1221	1039	J07	M09
F12	1222	1040	L07	O09
G12	1223	1033	N07	A09
H12	1224	1034	P07	C09
