#Destpos	P7	P5	P7_pos	P5_pos
A01	1329	1157	B12	I16
B01	1330	1158	D12	K16
C01	1331	1159	F12	M16
D01	1332	1160	H12	O16
E01	1333	1153	J12	A16
F01	1334	1154	L12	C16
G01	1335	1155	N12	E16
H01	1336	1156	P12	G16
A02	1305	1133	B06	I10
B02	1306	1134	D06	K10
C02	1307	1135	F06	M10
D02	1308	1136	H06	O10
E02	1309	1129	J06	A10
F02	1310	1130	L06	C10
G02	1311	1131	N06	E10
H02	1312	1132	P06	G10
A03	1201	1029	B03	I07
B03	1202	1030	D03	K07
C03	1203	1031	F03	M07
D03	1204	1032	H03	O07
E03	1205	1025	J03	A07
F03	1206	1026	L03	C07
G03	1207	1027	N03	E07
H03	1208	1028	P03	G07
A04	1169	1381	A20	J24
B04	1170	1382	C20	L24
C04	1171	1383	E20	N24
D04	1172	1384	G20	P24
E04	1173	1377	I20	B24
F04	1174	1378	K20	D24
G04	1175	1379	M20	F24
H04	1176	1380	O20	H24
A05	1257	1085	B17	I21
B05	1258	1086	D17	K21
C05	1259	1087	F17	M21
D05	1260	1088	H17	O21
E05	1261	1081	J17	A21
F05	1262	1082	L17	C21
G05	1263	1083	N17	E21
H05	1264	1084	P17	G21
A06	1225	1053	B09	I13
B06	1226	1054	D09	K13
C06	1227	1055	F09	M13
D06	1228	1056	H09	O13
E06	1229	1049	J09	A13
F06	1230	1050	L09	C13
G06	1231	1051	N09	E13
H06	1232	1052	P09	G13
A07	1121	1333	A08	J12
B07	1122	1334	C08	L12
C07	1123	1335	E08	N12
D07	1124	1336	G08	P12
E07	1125	1329	I08	B12
F07	1126	1330	K08	D12
G07	1127	1331	M08	F12
H07	1128	1332	O08	H12
A08	1281	1109	B23	I04
B08	1282	1110	D23	K04
C08	1283	1111	F23	M04
D08	1284	1112	H23	O04
E08	1285	1105	J23	A04
F08	1286	1106	L23	C04
G08	1287	1107	N23	E04
H08	1288	1108	P23	G04
A09	1073	1285	A19	J23
B09	1074	1286	C19	L23
C09	1075	1287	E19	N23
D09	1076	1288	G19	P23
E09	1077	1281	I19	B23
F09	1078	1282	K19	D23
G09	1079	1283	M19	F23
H09	1080	1284	O19	H23
A10	1369	1197	B22	J01
B10	1370	1198	D22	L01
C10	1371	1199	F22	N01
D10	1372	1200	H22	P01
E10	1373	1193	J22	B01
F10	1374	1194	L22	D01
G10	1375	1195	N22	F01
H10	1376	1196	P22	H01
A11	1145	1357	A14	J18
B11	1146	1358	C14	L18
C11	1147	1359	E14	N18
D11	1148	1360	G14	P18
E11	1149	1353	I14	B18
F11	1150	1354	K14	D18
G11	1151	1355	M14	F18
H11	1152	1356	O14	H18
A12	1089	1301	A23	J04
B12	1090	1302	C23	L04
C12	1091	1303	E23	N04
D12	1092	1304	G23	P04
E12	1093	1297	I23	B04
F12	1094	1298	K23	D04
G12	1095	1299	M23	F04
H12	1096	1300	O23	H04
