#Destpos	P7	P5	P7_pos	P5_pos
A01	1257	1119	B17	M06
B01	1258	1120	D17	O06
C01	1259	1113	F17	A06
D01	1260	1114	H17	C06
E01	1261	1115	J17	E06
F01	1262	1116	L17	G06
G01	1263	1117	N17	I06
H01	1264	1118	P17	K06
A02	1185	1047	A24	M11
B02	1186	1048	C24	O11
C02	1187	1041	E24	A11
D02	1188	1042	G24	C11
E02	1189	1043	I24	E11
F02	1190	1044	K24	G11
G02	1191	1045	M24	I11
H02	1192	1046	O24	K11
A03	1057	1303	A15	N04
B03	1058	1304	C15	P04
C03	1059	1297	E15	B04
D03	1060	1298	G15	D04
E03	1061	1299	I15	F04
F03	1062	1300	K15	H04
G03	1063	1301	M15	J04
H03	1064	1302	O15	L04
A04	1009	1255	A03	N15
B04	1010	1256	C03	P15
C04	1011	1249	E03	B15
D04	1012	1250	G03	D15
E04	1013	1251	I03	F15
F04	1014	1252	K03	H15
G04	1015	1253	M03	J15
H04	1016	1254	O03	L15
A05	1337	1199	B14	N01
B05	1338	1200	D14	P01
C05	1339	1193	F14	B01
D05	1340	1194	H14	D01
E05	1341	1195	J14	F01
F05	1342	1196	L14	H01
G05	1343	1197	N14	J01
H05	1344	1198	P14	L01
A06	1145	1007	A14	M01
B06	1146	1008	C14	O01
C06	1147	1001	E14	A01
D06	1148	1002	G14	C01
E06	1149	1003	I14	E01
F06	1150	1004	K14	G01
G06	1151	1005	M14	I01
H06	1152	1006	O14	K01
A07	1353	1215	B18	N05
B07	1354	1216	D18	P05
C07	1355	1209	F18	B05
D07	1356	1210	H18	D05
E07	1357	1211	J18	F05
F07	1358	1212	L18	H05
G07	1359	1213	N18	J05
H07	1360	1214	P18	L05
A08	1297	1159	B04	M16
B08	1298	1160	D04	O16
C08	1299	1153	F04	A16
D08	1300	1154	H04	C16
E08	1301	1155	J04	E16
F08	1302	1156	L04	G16
G08	1303	1157	N04	I16
H08	1304	1158	P04	K16
A09	1153	1015	A16	M03
B09	1154	1016	C16	O03
C09	1155	1009	E16	A03
D09	1156	1010	G16	C03
E09	1157	1011	I16	E03
F09	1158	1012	K16	G03
G09	1159	1013	M16	I03
H09	1160	1014	O16	K03
A10	1089	1335	A23	N12
B10	1090	1336	C23	P12
C10	1091	1329	E23	B12
D10	1092	1330	G23	D12
E10	1093	1331	I23	F12
F10	1094	1332	K23	H12
G10	1095	1333	M23	J12
H10	1096	1334	O23	L12
A11	1161	1023	A18	M05
B11	1162	1024	C18	O05
C11	1163	1017	E18	A05
D11	1164	1018	G18	C05
E11	1165	1019	I18	E05
F11	1166	1020	K18	G05
G11	1167	1021	M18	I05
H11	1168	1022	O18	K05
A12	1233	1095	B11	M23
B12	1234	1096	D11	O23
C12	1235	1089	F11	A23
D12	1236	1090	H11	C23
E12	1237	1091	J11	E23
F12	1238	1092	L11	G23
G12	1239	1093	N11	I23
H12	1240	1094	P11	K23
